CED_NAME16	Age5yr	Indigenous	persons
Berowra	50-54	1	44
Berowra	55-59		329
Berowra	55-59	0	9923
Berowra	55-59	1	24
Berowra	60-64		276
Berowra	60-64	0	8401
Berowra	60-64	1	28
Berowra	65+		982
Berowra	65+	0	23625
Berowra	65+	1	46
Blaxland	0-4		732
Blaxland	0-4	0	12596
Blaxland	0-4	1	93
Blaxland	5-9		659
Blaxland	5-9	0	11567
Blaxland	5-9	1	92
Blaxland	10-14		562
Blaxland	10-14	0	10504
Blaxland	10-14	1	81
Blaxland	15-19		527
Blaxland	15-19	0	10663
Blaxland	15-19	1	115
Blaxland	20-24		784
Blaxland	20-24	0	13263
Blaxland	20-24	1	100
Blaxland	25-29		811
Blaxland	25-29	0	15260
Blaxland	25-29	1	68
Blaxland	30-34		757
Blaxland	30-34	0	13543
Blaxland	30-34	1	51
Blaxland	35-39		640
Blaxland	35-39	0	11099
Blaxland	35-39	1	53
Blaxland	40-44		570
Blaxland	40-44	0	10038
Blaxland	40-44	1	56
Blaxland	45-49		577
Blaxland	45-49	0	9695
Blaxland	45-49	1	74
Blaxland	50-54		532
Blaxland	50-54	0	9665
Blaxland	50-54	1	52
Blaxland	55-59		501
Blaxland	55-59	0	9163
Blaxland	55-59	1	47
Blaxland	60-64		425
Blaxland	60-64	0	7493
Blaxland	60-64	1	45
Blaxland	65+		1343
Blaxland	65+	0	19657
Blaxland	65+	1	82
Bradfield	0-4		246
Bradfield	0-4	0	8758
Bradfield	0-4	1	19
Bradfield	5-9		270
Bradfield	5-9	0	11138
Bradfield	5-9	1	27
Bradfield	10-14		316
Bradfield	10-14	0	11053
Bradfield	10-14	1	42
Bradfield	15-19		428
Bradfield	15-19	0	10969
Bradfield	15-19	1	41
Bradfield	20-24		326
Bradfield	20-24	0	8707
Bradfield	20-24	1	36
Bradfield	25-29		304
Bradfield	25-29	0	7311
Bradfield	25-29	1	29
Bradfield	30-34		345
Bradfield	30-34	0	8927
Bradfield	30-34	1	14
Bradfield	35-39		320
Bradfield	35-39	0	10370
Bradfield	35-39	1	26
Bradfield	40-44		375
Bradfield	40-44	0	11272
Bradfield	40-44	1	19
Bradfield	45-49		416
Bradfield	45-49	0	11845
Bradfield	45-49	1	25
Bradfield	50-54		381
Bradfield	50-54	0	10965
Bradfield	50-54	1	15
Bradfield	55-59		277
Bradfield	55-59	0	9252
Bradfield	55-59	1	25
Bradfield	60-64		262
Bradfield	60-64	0	7781
Bradfield	60-64	1	7
Bradfield	65+		1305
Bradfield	65+	0	25974
Bradfield	65+	1	24
Calare	0-4		765
Calare	0-4	0	8482
Calare	0-4	1	1256
Calare	5-9		793
Calare	5-9	0	9135
Calare	5-9	1	1184
Calare	10-14		732
Calare	10-14	0	8624
Calare	10-14	1	1066
Calare	15-19		828
Calare	15-19	0	8505
Calare	15-19	1	1022
Calare	20-24		791
Calare	20-24	0	7581
Calare	20-24	1	962
Calare	25-29		699
Calare	25-29	0	7907
Calare	25-29	1	838
Calare	30-34		657
Calare	30-34	0	8150
Calare	30-34	1	597
Calare	35-39		664
Calare	35-39	0	7788
Calare	35-39	1	529
Calare	40-44		751
Calare	40-44	0	8665
Calare	40-44	1	571
Calare	45-49		829
Calare	45-49	0	9188
Calare	45-49	1	536
Calare	50-54		855
Calare	50-54	0	9411
Calare	50-54	1	444
Calare	55-59		843
Calare	55-59	0	9646
Calare	55-59	1	340
Calare	60-64		771
Calare	60-64	0	8720
Calare	60-64	1	280
Calare	65+		2684
Calare	65+	0	26713
Calare	65+	1	491
Chifley	0-4		743
Chifley	0-4	0	11951
Chifley	0-4	1	917
Chifley	5-9		713
Chifley	5-9	0	11958
Chifley	5-9	1	857
Chifley	10-14		607
Chifley	10-14	0	10598
Chifley	10-14	1	885
Chifley	15-19		632
Chifley	15-19	0	11139
Chifley	15-19	1	782
Chifley	20-24		639
Chifley	20-24	0	11280
Chifley	20-24	1	664
Chifley	25-29		592
Chifley	25-29	0	11435
Chifley	25-29	1	470
Chifley	30-34		675
Chifley	30-34	0	12533
Chifley	30-34	1	378
Chifley	35-39		598
Chifley	35-39	0	11362
Chifley	35-39	1	316
Chifley	40-44		514
Chifley	40-44	0	10395
Chifley	40-44	1	334
Chifley	45-49		544
Chifley	45-49	0	9887
Chifley	45-49	1	365
Chifley	50-54		522
Chifley	50-54	0	9536
Chifley	50-54	1	269
Chifley	55-59		486
Chifley	55-59	0	8813
Chifley	55-59	1	225
Chifley	60-64		416
Chifley	60-64	0	7391
Chifley	60-64	1	182
Chifley	65+		1196
Chifley	65+	0	17162
Chifley	65+	1	300
Cook	0-4		327
Cook	0-4	0	7779
Cook	0-4	1	145
Cook	5-9		335
Cook	5-9	0	7999
Cook	5-9	1	131
Cook	10-14		308
Cook	10-14	0	7731
Cook	10-14	1	127
Cook	15-19		328
Cook	15-19	0	7450
Cook	15-19	1	130
Cook	20-24		362
Cook	20-24	0	7194
Cook	20-24	1	116
Cook	25-29		482
Cook	25-29	0	7769
Cook	25-29	1	116
Cook	30-34		545
Cook	30-34	0	8168
Cook	30-34	1	88
Cook	35-39		457
Cook	35-39	0	8413
Cook	35-39	1	86
Cook	40-44		442
Cook	40-44	0	9410
Cook	40-44	1	90
Cook	45-49		432
Cook	45-49	0	9402
Cook	45-49	1	90
Cook	50-54		391
Cook	50-54	0	8927
Cook	50-54	1	58
Cook	55-59		422
Cook	55-59	0	8579
Cook	55-59	1	64
Cook	60-64		387
Cook	60-64	0	7495
Cook	60-64	1	54
Cook	65+		1347
Cook	65+	0	24781
Cook	65+	1	105
Cowper	0-4		505
Cowper	0-4	0	6550
Cowper	0-4	1	1118
Cowper	5-9		563
Cowper	5-9	0	7950
Cowper	5-9	1	1213
Cowper	10-14		593
Cowper	10-14	0	7781
Cowper	10-14	1	1110
Cowper	15-19		557
Cowper	15-19	0	7541
Cowper	15-19	1	1040
Cowper	20-24		501
Cowper	20-24	0	5943
Cowper	20-24	1	781
Cowper	25-29		539
Cowper	25-29	0	6162
Cowper	25-29	1	683
Cowper	30-34		480
Cowper	30-34	0	6492
Cowper	30-34	1	525
Cowper	35-39		447
Cowper	35-39	0	6678
Cowper	35-39	1	451
Cowper	40-44		532
Cowper	40-44	0	8075
Cowper	40-44	1	502
Cowper	45-49		660
Cowper	45-49	0	8588
Cowper	45-49	1	520
Cowper	50-54		750
Cowper	50-54	0	9620
Cowper	50-54	1	482
Cowper	55-59		845
Cowper	55-59	0	10794
Cowper	55-59	1	447
Cowper	60-64		781
Cowper	60-64	0	10682
Cowper	60-64	1	354
Cowper	65+		3050
Cowper	65+	0	35874
Cowper	65+	1	564
Cunningham	0-4		434
Cunningham	0-4	0	8099
Cunningham	0-4	1	365
Cunningham	5-9		346
Cunningham	5-9	0	8692
Cunningham	5-9	1	378
Cunningham	10-14		356
Cunningham	10-14	0	8123
Cunningham	10-14	1	361
Cunningham	15-19		409
Cunningham	15-19	0	9094
Cunningham	15-19	1	376
Cunningham	20-24		673
Cunningham	20-24	0	11690
Cunningham	20-24	1	327
Cunningham	25-29		573
Cunningham	25-29	0	9735
Cunningham	25-29	1	269
Cunningham	30-34		529
Cunningham	30-34	0	8944
Cunningham	30-34	1	213
Cunningham	35-39		387
Cunningham	35-39	0	8910
Cunningham	35-39	1	167
Cunningham	40-44		460
Cunningham	40-44	0	9694
Cunningham	40-44	1	190
Cunningham	45-49		459
Cunningham	45-49	0	9302
Cunningham	45-49	1	182
Cunningham	50-54		479
Cunningham	50-54	0	9576
Cunningham	50-54	1	190
Cunningham	55-59		511
Cunningham	55-59	0	9184
Cunningham	55-59	1	145
Cunningham	60-64		454
Cunningham	60-64	0	8004
Cunningham	60-64	1	107
Cunningham	65+		1973
Cunningham	65+	0	24839
Cunningham	65+	1	180
Dobell	0-4		431
Dobell	0-4	0	8130
Dobell	0-4	1	851
Dobell	5-9		489
Dobell	5-9	0	9125
Dobell	5-9	1	799
Dobell	10-14		489
Dobell	10-14	0	8811
Dobell	10-14	1	839
Dobell	15-19		500
Dobell	15-19	0	8501
Dobell	15-19	1	742
Dobell	20-24		505
Dobell	20-24	0	7852
Dobell	20-24	1	564
Dobell	25-29		450
Dobell	25-29	0	7411
Dobell	25-29	1	459
Dobell	30-34		448
Dobell	30-34	0	8031
Dobell	30-34	1	383
Dobell	35-39		427
Dobell	35-39	0	8139
Dobell	35-39	1	355
Dobell	40-44		463
Dobell	40-44	0	9004
Dobell	40-44	1	330
Dobell	45-49		573
Dobell	45-49	0	9275
Dobell	45-49	1	332
Dobell	50-54		499
Dobell	50-54	0	9168
Dobell	50-54	1	314
Dobell	55-59		561
Dobell	55-59	0	9081
Dobell	55-59	1	253
Dobell	60-64		540
Dobell	60-64	0	8479
Dobell	60-64	1	164
Dobell	65+		2289
Dobell	65+	0	27693
Dobell	65+	1	322
Eden-Monaro	0-4		515
Eden-Monaro	0-4	0	7129
Eden-Monaro	0-4	1	529
Eden-Monaro	5-9		596
Eden-Monaro	5-9	0	8171
Eden-Monaro	5-9	1	532
Eden-Monaro	10-14		613
Eden-Monaro	10-14	0	7969
Eden-Monaro	10-14	1	568
Eden-Monaro	15-19		583
Eden-Monaro	15-19	0	7515
Eden-Monaro	15-19	1	491
Eden-Monaro	20-24		561
Eden-Monaro	20-24	0	6183
Eden-Monaro	20-24	1	351
Eden-Monaro	25-29		597
Eden-Monaro	25-29	0	6682
Eden-Monaro	25-29	1	279
Eden-Monaro	30-34		606
Eden-Monaro	30-34	0	7306
Eden-Monaro	30-34	1	270
Eden-Monaro	35-39		565
Eden-Monaro	35-39	0	7340
Eden-Monaro	35-39	1	238
Eden-Monaro	40-44		708
Eden-Monaro	40-44	0	8736
Eden-Monaro	40-44	1	299
Eden-Monaro	45-49		796
Eden-Monaro	45-49	0	9844
Eden-Monaro	45-49	1	264
Eden-Monaro	50-54		848
Eden-Monaro	50-54	0	9989
Eden-Monaro	50-54	1	233
Eden-Monaro	55-59		809
Eden-Monaro	55-59	0	10404
Eden-Monaro	55-59	1	213
Eden-Monaro	60-64		798
Eden-Monaro	60-64	0	9579
Eden-Monaro	60-64	1	163
Eden-Monaro	65+		2334
Eden-Monaro	65+	0	25040
Eden-Monaro	65+	1	277
Farrer	0-4		752
Farrer	0-4	0	8526
Farrer	0-4	1	853
Farrer	5-9		803
Farrer	5-9	0	9058
Farrer	5-9	1	823
Farrer	10-14		783
Farrer	10-14	0	9000
Farrer	10-14	1	798
Farrer	15-19		711
Farrer	15-19	0	8732
Farrer	15-19	1	699
Farrer	20-24		764
Farrer	20-24	0	7677
Farrer	20-24	1	574
Farrer	25-29		751
Farrer	25-29	0	7934
Farrer	25-29	1	458
Farrer	30-34		746
Farrer	30-34	0	8082
Farrer	30-34	1	367
Farrer	35-39		647
Farrer	35-39	0	7749
Farrer	35-39	1	320
Farrer	40-44		766
Farrer	40-44	0	8623
Farrer	40-44	1	361
Farrer	45-49		811
Farrer	45-49	0	9226
Farrer	45-49	1	335
Farrer	50-54		812
Farrer	50-54	0	9653
Farrer	50-54	1	364
Farrer	55-59		999
Farrer	55-59	0	10316
Farrer	55-59	1	293
Farrer	60-64		937
Farrer	60-64	0	9595
Farrer	60-64	1	231
Farrer	65+		3161
Farrer	65+	0	29494
Farrer	65+	1	386
Fowler	0-4		691
Fowler	0-4	0	9693
Fowler	0-4	1	166
Fowler	5-9		626
Fowler	5-9	0	9601
Fowler	5-9	1	139
Fowler	10-14		556
Fowler	10-14	0	9747
Fowler	10-14	1	111
Fowler	15-19		534
Fowler	15-19	0	10532
Fowler	15-19	1	127
Fowler	20-24		678
Fowler	20-24	0	11795
Fowler	20-24	1	162
Fowler	25-29		747
Fowler	25-29	0	11297
Fowler	25-29	1	93
Fowler	30-34		784
Fowler	30-34	0	10763
Fowler	30-34	1	74
Fowler	35-39		692
Fowler	35-39	0	9755
Fowler	35-39	1	69
Fowler	40-44		620
Fowler	40-44	0	9883
Fowler	40-44	1	62
Fowler	45-49		573
Fowler	45-49	0	10304
Fowler	45-49	1	67
Fowler	50-54		607
Fowler	50-54	0	10397
Fowler	50-54	1	57
Fowler	55-59		600
Fowler	55-59	0	10349
Fowler	55-59	1	58
Fowler	60-64		497
Fowler	60-64	0	8675
Fowler	60-64	1	56
Fowler	65+		1263
Fowler	65+	0	20645
Fowler	65+	1	87
Gilmore	0-4		415
Gilmore	0-4	0	6112
Gilmore	0-4	1	876
Gilmore	5-9		484
Gilmore	5-9	0	6952
Gilmore	5-9	1	943
Gilmore	10-14		511
Gilmore	10-14	0	7119
Gilmore	10-14	1	820
Gilmore	15-19		518
Gilmore	15-19	0	6769
Gilmore	15-19	1	765
Gilmore	20-24		482
Gilmore	20-24	0	5638
Gilmore	20-24	1	607
Gilmore	25-29		449
Gilmore	25-29	0	5529
Gilmore	25-29	1	473
Gilmore	30-34		430
Gilmore	30-34	0	5974
Gilmore	30-34	1	439
Gilmore	35-39		456
Gilmore	35-39	0	6145
Gilmore	35-39	1	358
Gilmore	40-44		537
Gilmore	40-44	0	7318
Gilmore	40-44	1	394
Gilmore	45-49		565
Gilmore	45-49	0	7850
Gilmore	45-49	1	391
Gilmore	50-54		645
Gilmore	50-54	0	9021
Gilmore	50-54	1	370
Gilmore	55-59		731
Gilmore	55-59	0	10637
Gilmore	55-59	1	328
Gilmore	60-64		777
Gilmore	60-64	0	11184
Gilmore	60-64	1	283
Gilmore	65+		2895
Gilmore	65+	0	36800
Gilmore	65+	1	451
Grayndler	0-4		598
Grayndler	0-4	0	8351
Grayndler	0-4	1	137
Grayndler	5-9		456
Grayndler	5-9	0	7437
Grayndler	5-9	1	135
Grayndler	10-14		359
Grayndler	10-14	0	5731
Grayndler	10-14	1	97
Grayndler	15-19		351
Grayndler	15-19	0	4863
Grayndler	15-19	1	111
Grayndler	20-24		754
Grayndler	20-24	0	9199
Grayndler	20-24	1	174
Grayndler	25-29		1292
Grayndler	25-29	0	13367
Grayndler	25-29	1	185
Grayndler	30-34		1279
Grayndler	30-34	0	13918
Grayndler	30-34	1	145
Grayndler	35-39		1047
Grayndler	35-39	0	12588
Grayndler	35-39	1	102
Grayndler	40-44		918
Grayndler	40-44	0	11870
Grayndler	40-44	1	123
Grayndler	45-49		760
Grayndler	45-49	0	10312
Grayndler	45-49	1	113
Grayndler	50-54		716
Grayndler	50-54	0	8891
Grayndler	50-54	1	115
Grayndler	55-59		600
Grayndler	55-59	0	7415
Grayndler	55-59	1	82
Grayndler	60-64		517
Grayndler	60-64	0	6464
Grayndler	60-64	1	63
Grayndler	65+		1226
Grayndler	65+	0	16537
Grayndler	65+	1	104
Greenway	0-4		489
Greenway	0-4	0	12970
Greenway	0-4	1	275
Greenway	5-9		482
Greenway	5-9	0	12805
Greenway	5-9	1	280
Greenway	10-14		375
Greenway	10-14	0	10623
Greenway	10-14	1	266
Greenway	15-19		372
Greenway	15-19	0	10203
Greenway	15-19	1	247
Greenway	20-24		381
Greenway	20-24	0	9680
Greenway	20-24	1	240
Greenway	25-29		499
Greenway	25-29	0	11223
Greenway	25-29	1	198
Greenway	30-34		602
Greenway	30-34	0	14262
Greenway	30-34	1	168
Greenway	35-39		550
Greenway	35-39	0	14827
Greenway	35-39	1	150
Greenway	40-44		495
Greenway	40-44	0	12810
Greenway	40-44	1	160
Greenway	45-49		397
Greenway	45-49	0	10633
Greenway	45-49	1	166
Greenway	50-54		410
Greenway	50-54	0	9453
Greenway	50-54	1	128
Greenway	55-59		357
Greenway	55-59	0	8344
Greenway	55-59	1	81
Greenway	60-64		333
Greenway	60-64	0	7200
Greenway	60-64	1	76
Greenway	65+		847
Greenway	65+	0	15892
Greenway	65+	1	112
Hughes	0-4		262
Hughes	0-4	0	9394
Hughes	0-4	1	218
Hughes	5-9		271
Hughes	5-9	0	9915
Hughes	5-9	1	203
Hughes	10-14		258
Hughes	10-14	0	9165
Hughes	10-14	1	232
Hughes	15-19		273
Hughes	15-19	0	8873
Hughes	15-19	1	174
Hughes	20-24		320
Hughes	20-24	0	8336
Hughes	20-24	1	130
Hughes	25-29		327
Hughes	25-29	0	7813
Hughes	25-29	1	110
Hughes	30-34		281
Hughes	30-34	0	8717
Hughes	30-34	1	114
Hughes	35-39		284
Hughes	35-39	0	9551
Hughes	35-39	1	102
Hughes	40-44		388
Hughes	40-44	0	10385
Hughes	40-44	1	112
Hughes	45-49		329
Hughes	45-49	0	9898
Hughes	45-49	1	101
Hughes	50-54		308
Hughes	50-54	0	9458
Hughes	50-54	1	79
Hughes	55-59		298
Hughes	55-59	0	8888
Hughes	55-59	1	75
Hughes	60-64		246
Hughes	60-64	0	7609
Hughes	60-64	1	60
Hughes	65+		767
Hughes	65+	0	19876
Hughes	65+	1	82
Hume	0-4		500
Hume	0-4	0	9084
Hume	0-4	1	511
Hume	5-9		512
Hume	5-9	0	9787
Hume	5-9	1	544
Hume	10-14		495
Hume	10-14	0	9459
Hume	10-14	1	577
Hume	15-19		501
Hume	15-19	0	8872
Hume	15-19	1	547
Hume	20-24		430
Hume	20-24	0	7851
Hume	20-24	1	366
Hume	25-29		447
Hume	25-29	0	7996
Hume	25-29	1	297
Hume	30-34		480
Hume	30-34	0	8549
Hume	30-34	1	279
Hume	35-39		457
Hume	35-39	0	8511
Hume	35-39	1	235
Hume	40-44		510
Hume	40-44	0	9785
Hume	40-44	1	267
Hume	45-49		555
Hume	45-49	0	9701
Hume	45-49	1	248
Hume	50-54		557
Hume	50-54	0	9474
Hume	50-54	1	219
Hume	55-59		511
Hume	55-59	0	8917
Hume	55-59	1	201
Hume	60-64		511
Hume	60-64	0	8202
Hume	60-64	1	139
Hume	65+		1508
Hume	65+	0	21815
Hume	65+	1	245
Hunter	0-4		502
Hunter	0-4	0	8635
Hunter	0-4	1	1106
Hunter	5-9		586
Hunter	5-9	0	8737
Hunter	5-9	1	1113
Hunter	10-14		526
Hunter	10-14	0	8352
Hunter	10-14	1	1094
Hunter	15-19		467
Hunter	15-19	0	8445
Hunter	15-19	1	912
Hunter	20-24		441
Hunter	20-24	0	7891
Hunter	20-24	1	866
Hunter	25-29		503
Hunter	25-29	0	8176
Hunter	25-29	1	628
Hunter	30-34		510
Hunter	30-34	0	8644
Hunter	30-34	1	555
Hunter	35-39		423
Hunter	35-39	0	8234
Hunter	35-39	1	521
Hunter	40-44		517
Hunter	40-44	0	8987
Hunter	40-44	1	461
Hunter	45-49		550
Hunter	45-49	0	9155
Hunter	45-49	1	502
Hunter	50-54		554
Hunter	50-54	0	9169
Hunter	50-54	1	430
Hunter	55-59		590
Hunter	55-59	0	9426
Hunter	55-59	1	390
Hunter	60-64		528
Hunter	60-64	0	8824
Hunter	60-64	1	246
Hunter	65+		1782
Hunter	65+	0	26397
Hunter	65+	1	418
Kingsford Smith	0-4		554
Kingsford Smith	0-4	0	8947
Kingsford Smith	0-4	1	251
Kingsford Smith	5-9		503
Kingsford Smith	5-9	0	8347
Kingsford Smith	5-9	1	249
Kingsford Smith	10-14		396
Kingsford Smith	10-14	0	7181
Kingsford Smith	10-14	1	242
Kingsford Smith	15-19		599
Kingsford Smith	15-19	0	9449
Kingsford Smith	15-19	1	273
Kingsford Smith	20-24		1324
Kingsford Smith	20-24	0	16599
Kingsford Smith	20-24	1	335
Kingsford Smith	25-29		1392
Kingsford Smith	25-29	0	15905
Kingsford Smith	25-29	1	244
Kingsford Smith	30-34		1184
Kingsford Smith	30-34	0	14701
Kingsford Smith	30-34	1	230
Kingsford Smith	35-39		982
Kingsford Smith	35-39	0	12703
Kingsford Smith	35-39	1	162
Kingsford Smith	40-44		807
Kingsford Smith	40-44	0	11390
Kingsford Smith	40-44	1	189
Kingsford Smith	45-49		703
Kingsford Smith	45-49	0	10232
Kingsford Smith	45-49	1	180
Kingsford Smith	50-54		625
Kingsford Smith	50-54	0	9449
Kingsford Smith	50-54	1	150
Kingsford Smith	55-59		564
Kingsford Smith	55-59	0	8069
Kingsford Smith	55-59	1	130
Kingsford Smith	60-64		528
Kingsford Smith	60-64	0	7041
Kingsford Smith	60-64	1	85
Kingsford Smith	65+		1655
Kingsford Smith	65+	0	21510
Kingsford Smith	65+	1	191
Lindsay	0-4		606
Lindsay	0-4	0	11074
Lindsay	0-4	1	865
Lindsay	5-9		532
Lindsay	5-9	0	10743
Lindsay	5-9	1	803
Lindsay	10-14		455
Lindsay	10-14	0	9535
Lindsay	10-14	1	708
Lindsay	15-19		551
Lindsay	15-19	0	9559
Lindsay	15-19	1	736
Lindsay	20-24		619
Lindsay	20-24	0	10464
Lindsay	20-24	1	718
Lindsay	25-29		739
Lindsay	25-29	0	11559
Lindsay	25-29	1	564
Lindsay	30-34		694
Lindsay	30-34	0	12087
Lindsay	30-34	1	446
Lindsay	35-39		604
Lindsay	35-39	0	11063
Lindsay	35-39	1	385
Lindsay	40-44		577
Lindsay	40-44	0	10582
Lindsay	40-44	1	425
Lindsay	45-49		531
Lindsay	45-49	0	9785
Lindsay	45-49	1	352
Lindsay	50-54		555
Lindsay	50-54	0	9095
Lindsay	50-54	1	283
Lindsay	55-59		498
Lindsay	55-59	0	8933
Lindsay	55-59	1	220
Lindsay	60-64		441
Lindsay	60-64	0	7830
Lindsay	60-64	1	168
Lindsay	65+		1187
Lindsay	65+	0	18694
Lindsay	65+	1	253
Lyne	0-4		428
Lyne	0-4	0	5516
Lyne	0-4	1	942
Lyne	5-9		529
Lyne	5-9	0	6891
Lyne	5-9	1	1027
Lyne	10-14		520
Lyne	10-14	0	7123
Lyne	10-14	1	960
Lyne	15-19		517
Lyne	15-19	0	6879
Lyne	15-19	1	822
Lyne	20-24		394
Lyne	20-24	0	4709
Lyne	20-24	1	600
Lyne	25-29		353
Lyne	25-29	0	4603
Lyne	25-29	1	464
Lyne	30-34		360
Lyne	30-34	0	4938
Lyne	30-34	1	393
Lyne	35-39		384
Lyne	35-39	0	5544
Lyne	35-39	1	311
Lyne	40-44		492
Lyne	40-44	0	7040
Lyne	40-44	1	402
Lyne	45-49		587
Lyne	45-49	0	8072
Lyne	45-49	1	418
Lyne	50-54		621
Lyne	50-54	0	9122
Lyne	50-54	1	405
Lyne	55-59		714
Lyne	55-59	0	10113
Lyne	55-59	1	389
Lyne	60-64		714
Lyne	60-64	0	10736
Lyne	60-64	1	304
Lyne	65+		2878
Lyne	65+	0	36739
Lyne	65+	1	519
Macarthur	0-4		624
Macarthur	0-4	0	11067
Macarthur	0-4	1	757
Macarthur	5-9		610
Macarthur	5-9	0	10954
Macarthur	5-9	1	771
Macarthur	10-14		534
Macarthur	10-14	0	9858
Macarthur	10-14	1	730
Macarthur	15-19		520
Macarthur	15-19	0	9934
Macarthur	15-19	1	635
Macarthur	20-24		640
Macarthur	20-24	0	10426
Macarthur	20-24	1	551
Macarthur	25-29		654
Macarthur	25-29	0	10969
Macarthur	25-29	1	422
Macarthur	30-34		662
Macarthur	30-34	0	11801
Macarthur	30-34	1	322
Macarthur	35-39		595
Macarthur	35-39	0	10442
Macarthur	35-39	1	324
Macarthur	40-44		488
Macarthur	40-44	0	10094
Macarthur	40-44	1	323
Macarthur	45-49		470
Macarthur	45-49	0	9089
Macarthur	45-49	1	272
Macarthur	50-54		477
Macarthur	50-54	0	9400
Macarthur	50-54	1	212
Macarthur	55-59		441
Macarthur	55-59	0	9168
Macarthur	55-59	1	200
Macarthur	60-64		453
Macarthur	60-64	0	8032
Macarthur	60-64	1	155
Macarthur	65+		1071
Macarthur	65+	0	16672
Macarthur	65+	1	194
Mackellar	0-4		353
Mackellar	0-4	0	8437
Mackellar	0-4	1	77
Mackellar	5-9		366
Mackellar	5-9	0	9891
Mackellar	5-9	1	104
Mackellar	10-14		300
Mackellar	10-14	0	9176
Mackellar	10-14	1	101
Mackellar	15-19		322
Mackellar	15-19	0	8468
Mackellar	15-19	1	77
Mackellar	20-24		364
Mackellar	20-24	0	7080
Mackellar	20-24	1	72
Mackellar	25-29		343
