CED_NAME16	Age.min	persons
Bennelong	100	23
Berowra	0	1199
Berowra	1	1497
Berowra	2	1555
Berowra	3	1711
Berowra	4	1780
Berowra	5	1895
Berowra	6	1997
Berowra	7	1949
Berowra	8	2129
Berowra	9	2090
Berowra	10	2000
Berowra	11	2031
Berowra	12	2026
Berowra	13	2038
Berowra	14	2099
Berowra	15	2066
Berowra	16	2215
Berowra	17	2180
Berowra	18	2135
Berowra	19	1965
Berowra	20	1997
Berowra	21	1884
Berowra	22	1789
Berowra	23	1696
Berowra	24	1534
Berowra	25	1364
Berowra	26	1319
Berowra	27	1186
Berowra	28	1195
Berowra	29	1108
Berowra	30	1179
Berowra	31	1164
Berowra	32	1311
Berowra	33	1386
Berowra	34	1510
Berowra	35	1600
Berowra	36	1599
Berowra	37	1643
Berowra	38	1791
Berowra	39	1879
Berowra	40	2036
Berowra	41	2002
Berowra	42	2127
Berowra	43	2164
Berowra	44	2329
Berowra	45	2483
Berowra	46	2185
Berowra	47	2251
Berowra	48	2137
Berowra	49	2050
Berowra	50	2107
Berowra	51	2069
Berowra	52	2251
Berowra	53	2344
Berowra	54	2246
Berowra	55	2211
Berowra	56	2050
Berowra	57	2017
Berowra	58	2065
Berowra	59	1932
Berowra	60	1792
Berowra	61	1828
Berowra	62	1741
Berowra	63	1779
Berowra	64	1577
Berowra	65	1587
Berowra	66	1583
Berowra	67	1452
Berowra	68	1548
Berowra	69	1631
Berowra	70	1374
Berowra	71	1269
Berowra	72	1218
Berowra	73	1081
Berowra	74	1036
Berowra	75	979
Berowra	76	936
Berowra	77	825
Berowra	78	808
Berowra	79	748
Berowra	80	2943
Berowra	85	2150
Berowra	90	1159
Berowra	95	318
Berowra	100	16
Blaxland	0	2501
Blaxland	1	2784
Blaxland	2	2795
Blaxland	3	2699
Blaxland	4	2644
Blaxland	5	2572
Blaxland	6	2484
Blaxland	7	2394
Blaxland	8	2443
Blaxland	9	2425
Blaxland	10	2294
Blaxland	11	2286
Blaxland	12	2261
Blaxland	13	2174
Blaxland	14	2123
Blaxland	15	2179
Blaxland	16	2230
Blaxland	17	2167
Blaxland	18	2240
Blaxland	19	2494
Blaxland	20	2674
Blaxland	21	2803
Blaxland	22	2837
Blaxland	23	2906
Blaxland	24	2921
Blaxland	25	3190
Blaxland	26	3308
Blaxland	27	3357
Blaxland	28	3135
Blaxland	29	3152
Blaxland	30	3018
Blaxland	31	2972
Blaxland	32	2926
Blaxland	33	2837
Blaxland	34	2594
Blaxland	35	2629
Blaxland	36	2403
Blaxland	37	2336
Blaxland	38	2233
Blaxland	39	2190
Blaxland	40	2152
Blaxland	41	2128
Blaxland	42	2108
Blaxland	43	2096
Blaxland	44	2171
Blaxland	45	2228
Blaxland	46	2083
Blaxland	47	2028
Blaxland	48	2074
Blaxland	49	1932
Blaxland	50	2029
Blaxland	51	2011
Blaxland	52	2060
Blaxland	53	2087
Blaxland	54	2062
Blaxland	55	1927
Blaxland	56	2020
Blaxland	57	1929
Blaxland	58	1961
Blaxland	59	1872
Blaxland	60	1726
Blaxland	61	1691
Blaxland	62	1663
Blaxland	63	1485
Blaxland	64	1399
Blaxland	65	1389
Blaxland	66	1297
Blaxland	67	1293
Blaxland	68	1313
Blaxland	69	1280
Blaxland	70	1165
Blaxland	71	967
Blaxland	72	965
Blaxland	73	881
Blaxland	74	800
Blaxland	75	818
Blaxland	76	790
Blaxland	77	709
Blaxland	78	715
Blaxland	79	630
Blaxland	80	2800
Blaxland	85	2014
Blaxland	90	996
Blaxland	95	242
Blaxland	100	17
Bradfield	0	1503
Bradfield	1	1691
Bradfield	2	1820
Bradfield	3	2035
Bradfield	4	1982
Bradfield	5	2289
Bradfield	6	2296
Bradfield	7	2242
Bradfield	8	2257
Bradfield	9	2353
Bradfield	10	2301
Bradfield	11	2239
Bradfield	12	2262
Bradfield	13	2340
Bradfield	14	2274
Bradfield	15	2431
Bradfield	16	2432
Bradfield	17	2455
Bradfield	18	2109
Bradfield	19	2012
Bradfield	20	1963
Bradfield	21	1923
Bradfield	22	1773
Bradfield	23	1696
Bradfield	24	1725
Bradfield	25	1586
Bradfield	26	1565
Bradfield	27	1491
Bradfield	28	1502
Bradfield	29	1494
Bradfield	30	1574
Bradfield	31	1721
Bradfield	32	1878
Bradfield	33	1964
Bradfield	34	2157
Bradfield	35	2086
Bradfield	36	2087
Bradfield	37	2091
Bradfield	38	2206
Bradfield	39	2244
Bradfield	40	2211
Bradfield	41	2231
Bradfield	42	2303
Bradfield	43	2440
Bradfield	44	2482
Bradfield	45	2648
Bradfield	46	2548
Bradfield	47	2427
Bradfield	48	2429
Bradfield	49	2239
Bradfield	50	2274
Bradfield	51	2188
Bradfield	52	2323
Bradfield	53	2307
Bradfield	54	2268
Bradfield	55	2189
Bradfield	56	2002
Bradfield	57	1812
Bradfield	58	1792
Bradfield	59	1753
Bradfield	60	1757
Bradfield	61	1712
Bradfield	62	1547
Bradfield	63	1505
Bradfield	64	1532
Bradfield	65	1512
Bradfield	66	1559
Bradfield	67	1411
Bradfield	68	1378
Bradfield	69	1532
Bradfield	70	1331
Bradfield	71	1316
Bradfield	72	1221
Bradfield	73	1075
Bradfield	74	1081
Bradfield	75	1010
Bradfield	76	1074
Bradfield	77	975
Bradfield	78	918
Bradfield	79	897
Bradfield	80	3897
Bradfield	85	3041
Bradfield	90	1615
Bradfield	95	429
Bradfield	100	28
Calare	0	1973
Calare	1	2076
Calare	2	2131
Calare	3	2185
Calare	4	2138
Calare	5	2157
Calare	6	2150
Calare	7	2269
Calare	8	2269
Calare	9	2268
Calare	10	2153
Calare	11	2102
Calare	12	2038
Calare	13	2040
Calare	14	2093
Calare	15	2122
Calare	16	2180
Calare	17	2098
Calare	18	2001
Calare	19	1953
Calare	20	1896
Calare	21	1925
Calare	22	1897
Calare	23	1737
Calare	24	1879
Calare	25	1893
Calare	26	1906
Calare	27	1930
Calare	28	1855
Calare	29	1863
Calare	30	1875
Calare	31	1898
Calare	32	1888
Calare	33	1897
Calare	34	1855
Calare	35	1825
Calare	36	1756
Calare	37	1792
Calare	38	1813
Calare	39	1794
Calare	40	1803
Calare	41	1919
Calare	42	1979
Calare	43	2039
Calare	44	2233
Calare	45	2235
Calare	46	2102
Calare	47	2119
Calare	48	2068
Calare	49	2038
Calare	50	1993
Calare	51	2097
Calare	52	2149
Calare	53	2198
Calare	54	2273
Calare	55	2317
Calare	56	2223
Calare	57	2145
Calare	58	2105
Calare	59	2046
Calare	60	1991
Calare	61	1995
Calare	62	1908
Calare	63	1929
Calare	64	1955
Calare	65	1986
Calare	66	1943
Calare	67	1871
Calare	68	1873
Calare	69	1956
Calare	70	1660
Calare	71	1612
Calare	72	1478
Calare	73	1394
Calare	74	1389
Calare	75	1149
Calare	76	1074
Calare	77	1112
Calare	78	1006
Calare	79	962
Calare	80	3794
Calare	85	2350
Calare	90	989
Calare	95	242
Calare	100	37
Chifley	0	2486
Chifley	1	2767
Chifley	2	2823
Chifley	3	2788
Chifley	4	2753
Chifley	5	2762
Chifley	6	2783
Chifley	7	2662
Chifley	8	2593
Chifley	9	2723
Chifley	10	2548
Chifley	11	2410
Chifley	12	2326
Chifley	13	2398
Chifley	14	2412
Chifley	15	2471
Chifley	16	2583
Chifley	17	2523
Chifley	18	2439
Chifley	19	2540
Chifley	20	2508
Chifley	21	2603
Chifley	22	2430
Chifley	23	2489
Chifley	24	2550
Chifley	25	2501
Chifley	26	2480
Chifley	27	2475
Chifley	28	2495
Chifley	29	2542
Chifley	30	2701
Chifley	31	2712
Chifley	32	2781
Chifley	33	2707
Chifley	34	2684
Chifley	35	2647
Chifley	36	2544
Chifley	37	2456
Chifley	38	2398
Chifley	39	2236
Chifley	40	2247
Chifley	41	2160
Chifley	42	2262
Chifley	43	2288
Chifley	44	2287
Chifley	45	2282
Chifley	46	2175
Chifley	47	2107
Chifley	48	2184
Chifley	49	2045
Chifley	50	2070
Chifley	51	2034
Chifley	52	2083
Chifley	53	2103
Chifley	54	2039
Chifley	55	2022
Chifley	56	1912
Chifley	57	1855
Chifley	58	1971
Chifley	59	1761
Chifley	60	1730
Chifley	61	1711
Chifley	62	1551
Chifley	63	1479
Chifley	64	1520
Chifley	65	1444
Chifley	66	1455
Chifley	67	1341
Chifley	68	1321
Chifley	69	1293
Chifley	70	1136
Chifley	71	981
Chifley	72	940
Chifley	73	813
Chifley	74	727
Chifley	75	771
Chifley	76	621
Chifley	77	627
Chifley	78	579
Chifley	79	531
Chifley	80	2091
Chifley	85	1213
Chifley	90	640
Chifley	95	117
Chifley	100	4
Cook	0	1585
Cook	1	1618
Cook	2	1680
Cook	3	1652
Cook	4	1719
Cook	5	1599
Cook	6	1694
Cook	7	1671
Cook	8	1747
Cook	9	1753
Cook	10	1650
Cook	11	1660
Cook	12	1654
Cook	13	1611
Cook	14	1590
Cook	15	1581
Cook	16	1604
Cook	17	1621
Cook	18	1542
Cook	19	1549
Cook	20	1490
Cook	21	1529
Cook	22	1518
Cook	23	1498
Cook	24	1629
Cook	25	1632
Cook	26	1662
Cook	27	1706
Cook	28	1730
Cook	29	1641
Cook	30	1780
Cook	31	1726
Cook	32	1758
Cook	33	1786
Cook	34	1753
Cook	35	1835
Cook	36	1772
Cook	37	1730
Cook	38	1785
Cook	39	1836
Cook	40	1830
Cook	41	1903
Cook	42	1886
Cook	43	2114
Cook	44	2211
Cook	45	2206
Cook	46	1986
Cook	47	1986
Cook	48	1893
Cook	49	1852
Cook	50	1823
Cook	51	1865
Cook	52	1852
Cook	53	1957
Cook	54	1879
Cook	55	1968
Cook	56	1765
Cook	57	1795
Cook	58	1840
Cook	59	1703
Cook	60	1748
Cook	61	1607
Cook	62	1567
Cook	63	1530
Cook	64	1495
Cook	65	1453
Cook	66	1506
Cook	67	1383
Cook	68	1422
Cook	69	1524
Cook	70	1266
Cook	71	1212
Cook	72	1341
Cook	73	1077
Cook	74	1031
Cook	75	963
Cook	76	948
Cook	77	920
Cook	78	896
Cook	79	910
Cook	80	3798
Cook	85	2977
Cook	90	1285
Cook	95	304
Cook	100	16
Cowper	0	1503
Cowper	1	1567
Cowper	2	1599
Cowper	3	1698
Cowper	4	1815
Cowper	5	1890
Cowper	6	1909
Cowper	7	1952
Cowper	8	1988
Cowper	9	1988
Cowper	10	1923
Cowper	11	1913
Cowper	12	1943
Cowper	13	1836
Cowper	14	1872
Cowper	15	1873
Cowper	16	2016
Cowper	17	1980
Cowper	18	1689
Cowper	19	1566
Cowper	20	1432
Cowper	21	1465
Cowper	22	1402
Cowper	23	1448
Cowper	24	1474
Cowper	25	1435
Cowper	26	1579
Cowper	27	1459
Cowper	28	1496
Cowper	29	1408
Cowper	30	1503
Cowper	31	1398
Cowper	32	1519
Cowper	33	1543
Cowper	34	1523
Cowper	35	1546
Cowper	36	1502
Cowper	37	1459
Cowper	38	1475
Cowper	39	1589
Cowper	40	1626
Cowper	41	1675
Cowper	42	1765
Cowper	43	1904
Cowper	44	2137
Cowper	45	2093
Cowper	46	1890
Cowper	47	1934
Cowper	48	1902
Cowper	49	1946
Cowper	50	2013
Cowper	51	1959
Cowper	52	2189
Cowper	53	2230
Cowper	54	2451
Cowper	55	2364
Cowper	56	2481
Cowper	57	2416
Cowper	58	2390
Cowper	59	2432
Cowper	60	2395
Cowper	61	2421
Cowper	62	2324
Cowper	63	2363
Cowper	64	2317
Cowper	65	2454
Cowper	66	2351
Cowper	67	2335
Cowper	68	2279
Cowper	69	2537
Cowper	70	2156
Cowper	71	2001
Cowper	72	1933
Cowper	73	1759
Cowper	74	1713
Cowper	75	1595
Cowper	76	1557
Cowper	77	1435
Cowper	78	1288
Cowper	79	1385
Cowper	80	5109
Cowper	85	3501
Cowper	90	1679
Cowper	95	378
Cowper	100	39
Cunningham	0	1716
Cunningham	1	1746
Cunningham	2	1766
Cunningham	3	1817
Cunningham	4	1853
Cunningham	5	1843
Cunningham	6	1929
Cunningham	7	1866
Cunningham	8	1844
Cunningham	9	1930
Cunningham	10	1857
Cunningham	11	1706
Cunningham	12	1846
Cunningham	13	1666
Cunningham	14	1768
Cunningham	15	1764
Cunningham	16	1779
Cunningham	17	1802
Cunningham	18	2109
Cunningham	19	2432
Cunningham	20	2507
Cunningham	21	2687
Cunningham	22	2573
Cunningham	23	2448
Cunningham	24	2477
Cunningham	25	2320
Cunningham	26	2283
Cunningham	27	2100
Cunningham	28	1914
Cunningham	29	1959
Cunningham	30	1942
Cunningham	31	1957
Cunningham	32	1913
Cunningham	33	1972
Cunningham	34	1906
Cunningham	35	1945
Cunningham	36	1893
Cunningham	37	1837
Cunningham	38	1834
Cunningham	39	1949
Cunningham	40	1802
Cunningham	41	2052
Cunningham	42	2038
Cunningham	43	2219
Cunningham	44	2230
Cunningham	45	2233
Cunningham	46	1952
Cunningham	47	2018
Cunningham	48	1831
Cunningham	49	1916
Cunningham	50	1942
Cunningham	51	1976
Cunningham	52	2072
Cunningham	53	2112
Cunningham	54	2146
Cunningham	55	2115
Cunningham	56	1990
Cunningham	57	1950
Cunningham	58	1885
Cunningham	59	1893
Cunningham	60	1821
Cunningham	61	1768
Cunningham	62	1727
Cunningham	63	1646
Cunningham	64	1596
Cunningham	65	1594
Cunningham	66	1506
Cunningham	67	1540
Cunningham	68	1475
Cunningham	69	1603
Cunningham	70	1330
Cunningham	71	1381
Cunningham	72	1190
Cunningham	73	1152
Cunningham	74	1114
Cunningham	75	1041
Cunningham	76	1029
Cunningham	77	952
Cunningham	78	1027
Cunningham	79	933
Cunningham	80	3912
Cunningham	85	2690
Cunningham	90	1235
Cunningham	95	257
Cunningham	100	29
Dobell	0	1715
Dobell	1	1838
Dobell	2	1928
Dobell	3	1956
Dobell	4	1969
Dobell	5	2054
Dobell	6	2069
Dobell	7	2107
Dobell	8	2047
Dobell	9	2128
Dobell	10	2207
Dobell	11	2011
Dobell	12	1962
Dobell	13	2007
Dobell	14	1940
Dobell	15	1993
Dobell	16	1941
Dobell	17	2027
Dobell	18	1942
Dobell	19	1837
Dobell	20	1824
Dobell	21	1845
Dobell	22	1797
Dobell	23	1698
Dobell	24	1763
Dobell	25	1707
Dobell	26	1630
Dobell	27	1682
Dobell	28	1651
Dobell	29	1652
Dobell	30	1737
Dobell	31	1722
Dobell	32	1811
Dobell	33	1792
Dobell	34	1794
Dobell	35	1874
Dobell	36	1718
Dobell	37	1811
Dobell	38	1777
Dobell	39	1731
Dobell	40	1791
Dobell	41	1904
Dobell	42	1982
Dobell	43	2031
Dobell	44	2090
Dobell	45	2137
Dobell	46	2102
Dobell	47	2090
Dobell	48	1950
Dobell	49	1906
Dobell	50	1931
Dobell	51	1912
Dobell	52	1966
Dobell	53	2033
Dobell	54	2143
Dobell	55	2039
Dobell	56	2009
Dobell	57	1955
Dobell	58	1984
Dobell	59	1917
Dobell	60	1918
Dobell	61	1855
Dobell	62	1784
Dobell	63	1774
Dobell	64	1854
Dobell	65	1689
Dobell	66	1723
Dobell	67	1730
Dobell	68	1794
Dobell	69	1895
Dobell	70	1466
Dobell	71	1500
Dobell	72	1434
Dobell	73	1343
Dobell	74	1330
Dobell	75	1258
Dobell	76	1116
Dobell	77	1117
Dobell	78	1055
Dobell	79	988
Dobell	80	4062
Dobell	85	3013
Dobell	90	1422
Dobell	95	341
Dobell	100	37
Eden-Monaro	0	1574
Eden-Monaro	1	1623
Eden-Monaro	2	1620
Eden-Monaro	3	1655
Eden-Monaro	4	1703
Eden-Monaro	5	1754
Eden-Monaro	6	1875
Eden-Monaro	7	1924
Eden-Monaro	8	1883
Eden-Monaro	9	1873
Eden-Monaro	10	1910
Eden-Monaro	11	1870
Eden-Monaro	12	1799
Eden-Monaro	13	1758
Eden-Monaro	14	1819
Eden-Monaro	15	1800
Eden-Monaro	16	1772
Eden-Monaro	17	1877
Eden-Monaro	18	1634
Eden-Monaro	19	1512
Eden-Monaro	20	1435
Eden-Monaro	21	1360
Eden-Monaro	22	1397
Eden-Monaro	23	1458
Eden-Monaro	24	1454
Eden-Monaro	25	1480
Eden-Monaro	26	1476
Eden-Monaro	27	1505
Eden-Monaro	28	1555
Eden-Monaro	29	1544
Eden-Monaro	30	1695
Eden-Monaro	31	1664
Eden-Monaro	32	1609
Eden-Monaro	33	1580
Eden-Monaro	34	1631
Eden-Monaro	35	1667
Eden-Monaro	36	1586
Eden-Monaro	37	1605
Eden-Monaro	38	1605
Eden-Monaro	39	1674
Eden-Monaro	40	1821
Eden-Monaro	41	1852
Eden-Monaro	42	1922
Eden-Monaro	43	2023
Eden-Monaro	44	2117
Eden-Monaro	45	2298
Eden-Monaro	46	2120
Eden-Monaro	47	2195
Eden-Monaro	48	2175
Eden-Monaro	49	2126
Eden-Monaro	50	2099
Eden-Monaro	51	2138
Eden-Monaro	52	2240
Eden-Monaro	53	2328
Eden-Monaro	54	2270
Eden-Monaro	55	2383
Eden-Monaro	56	2320
Eden-Monaro	57	2262
Eden-Monaro	58	2223
Eden-Monaro	59	2240
Eden-Monaro	60	2144
Eden-Monaro	61	2144
Eden-Monaro	62	2087
Eden-Monaro	63	2112
Eden-Monaro	64	2045
Eden-Monaro	65	1957
Eden-Monaro	66	1992
Eden-Monaro	67	1842
Eden-Monaro	68	1882
Eden-Monaro	69	1986
Eden-Monaro	70	1497
Eden-Monaro	71	1411
Eden-Monaro	72	1376
Eden-Monaro	73	1256
Eden-Monaro	74	1258
Eden-Monaro	75	1100
Eden-Monaro	76	1013
Eden-Monaro	77	963
Eden-Monaro	78	893
Eden-Monaro	79	811
Eden-Monaro	80	3182
Eden-Monaro	85	2057
Eden-Monaro	90	931
Eden-Monaro	95	204
Eden-Monaro	100	28
Farrer	0	1915
Farrer	1	2031
Farrer	2	2000
Farrer	3	2106
Farrer	4	2085
Farrer	5	2029
Farrer	6	2151
Farrer	7	2211
Farrer	8	2099
Farrer	9	2191
Farrer	10	2170
Farrer	11	2197
Farrer	12	2053
Farrer	13	2142
Farrer	14	2019
Farrer	15	2054
Farrer	16	2110
Farrer	17	2144
Farrer	18	1995
Farrer	19	1847
Farrer	20	1786
Farrer	21	1815
Farrer	22	1805
Farrer	23	1808
Farrer	24	1810
Farrer	25	1877
Farrer	26	1805
Farrer	27	1845
Farrer	28	1830
Farrer	29	1788
Farrer	30	1855
Farrer	31	1802
Farrer	32	1816
Farrer	33	1850
Farrer	34	1875
Farrer	35	1773
Farrer	36	1707
Farrer	37	1791
Farrer	38	1756
Farrer	39	1691
Farrer	40	1859
Farrer	41	1766
Farrer	42	2026
Farrer	43	2005
Farrer	44	2096
Farrer	45	2240
Farrer	46	2051
Farrer	47	2097
Farrer	48	1975
Farrer	49	2001
Farrer	50	2006
Farrer	51	2006
Farrer	52	2206
Farrer	53	2287
Farrer	54	2323
Farrer	55	2355
Farrer	56	2363
Farrer	57	2403
Farrer	58	2303
Farrer	59	2188
Farrer	60	2226
Farrer	61	2098
Farrer	62	2189
Farrer	63	2131
Farrer	64	2124
Farrer	65	2016
Farrer	66	2078
Farrer	67	1959
Farrer	68	1923
Farrer	69	2149
Farrer	70	1740
Farrer	71	1622
Farrer	72	1653
Farrer	73	1416
Farrer	74	1471
Farrer	75	1406
Farrer	76	1234
Farrer	77	1281
Farrer	78	1165
Farrer	79	1118
Farrer	80	4393
Farrer	85	2841
Farrer	90	1214
Farrer	95	325
Farrer	100	41
Fowler	0	1964
Fowler	1	2123
Fowler	2	2150
Fowler	3	2172
Fowler	4	2130
Fowler	5	2056
Fowler	6	2043
Fowler	7	2046
Fowler	8	2145
Fowler	9	2073
Fowler	10	2080
Fowler	11	2070
Fowler	12	2080
Fowler	13	2165
Fowler	14	2016
Fowler	15	2294
Fowler	16	2255
Fowler	17	2085
Fowler	18	2143
Fowler	19	2415
Fowler	20	2490
Fowler	21	2607
Fowler	22	2541
Fowler	23	2524
Fowler	24	2467
Fowler	25	2456
Fowler	26	2584
Fowler	27	2428
Fowler	28	2387
Fowler	29	2278
Fowler	30	2347
Fowler	31	2400
Fowler	32	2280
Fowler	33	2315
Fowler	34	2283
Fowler	35	2226
Fowler	36	2135
Fowler	37	2093
Fowler	38	2005
Fowler	39	2047
Fowler	40	2105
Fowler	41	2067
Fowler	42	2076
Fowler	43	2214
Fowler	44	2114
Fowler	45	2288
Fowler	46	2290
Fowler	47	2157
Fowler	48	2104
Fowler	49	2098
Fowler	50	2166
Fowler	51	2111
Fowler	52	2210
Fowler	53	2305
Fowler	54	2265
Fowler	55	2296
Fowler	56	2265
Fowler	57	2140
Fowler	58	2160
Fowler	59	2145
Fowler	60	2025
Fowler	61	1895
Fowler	62	1881
Fowler	63	1763
Fowler	64	1664
Fowler	65	1585
Fowler	66	1616
Fowler	67	1521
Fowler	68	1407
Fowler	69	1283
Fowler	70	1133
Fowler	71	987
Fowler	72	931
Fowler	73	974
Fowler	74	919
Fowler	75	869
Fowler	76	883
Fowler	77	773
Fowler	78	685
Fowler	79	673
Fowler	80	2815
Fowler	85	1952
Fowler	90	785
Fowler	95	188
Fowler	100	16
Gilmore	0	1356
Gilmore	1	1426
Gilmore	2	1494
Gilmore	3	1557
Gilmore	4	1574
Gilmore	5	1595
Gilmore	6	1667
Gilmore	7	1664
Gilmore	8	1688
Gilmore	9	1763
Gilmore	10	1734
Gilmore	11	1691
Gilmore	12	1717
Gilmore	13	1628
Gilmore	14	1677
Gilmore	15	1652
Gilmore	16	1684
Gilmore	17	1739
Gilmore	18	1567
Gilmore	19	1398
Gilmore	20	1374
Gilmore	21	1386
Gilmore	22	1322
Gilmore	23	1317
Gilmore	24	1337
Gilmore	25	1326
Gilmore	26	1296
Gilmore	27	1266
Gilmore	28	1249
Gilmore	29	1313
Gilmore	30	1344
Gilmore	31	1289
Gilmore	32	1348
Gilmore	33	1454
Gilmore	34	1406
Gilmore	35	1394
Gilmore	36	1356
Gilmore	37	1341
Gilmore	38	1450
Gilmore	39	1415
Gilmore	40	1509
Gilmore	41	1540
Gilmore	42	1654
Gilmore	43	1704
Gilmore	44	1841
Gilmore	45	1932
Gilmore	46	1729
Gilmore	47	1728
Gilmore	48	1738
Gilmore	49	1679
Gilmore	50	1830
Gilmore	51	1828
Gilmore	52	1983
Gilmore	53	2171
Gilmore	54	2215
Gilmore	55	2288
Gilmore	56	2288
Gilmore	57	2367
Gilmore	58	2381
Gilmore	59	2368
Gilmore	60	2418
Gilmore	61	2372
Gilmore	62	2463
Gilmore	63	2470
Gilmore	64	2515
Gilmore	65	2487
Gilmore	66	2487
Gilmore	67	2500
Gilmore	68	2538
Gilmore	69	2734
Gilmore	70	2134
Gilmore	71	2184
Gilmore	72	2182
Gilmore	73	1875
Gilmore	74	1753
Gilmore	75	1689
Gilmore	76	1574
Gilmore	77	1449
Gilmore	78	1394
Gilmore	79	1274
Gilmore	80	4991
Gilmore	85	3288
Gilmore	90	1278
Gilmore	95	298
Gilmore	100	23
Grayndler	0	1847
Grayndler	1	1903
Grayndler	2	1815
Grayndler	3	1768
