CED_NAME16	Ancestry	responses
Bradfield	Australian Aboriginal	69
Bradfield	Chinese	31840
Bradfield	Croatian	667
Bradfield	Dutch	1908
Bradfield	English	46571
Bradfield	Filipino	1903
Bradfield	French	1108
Bradfield	German	4667
Bradfield	Greek	1399
Bradfield	Hungarian	745
Bradfield	Indian	6236
Bradfield	Irish	15057
Bradfield	Italian	3921
Bradfield	Korean	5598
Bradfield	Lebanese	791
Bradfield	Macedonian	126
Bradfield	Maltese	445
Bradfield	Maori	180
Bradfield	NZ	1525
Bradfield	(Other)	20334
Bradfield	Polish	1152
Bradfield	Russian	1168
Bradfield	Scottish	13159
Bradfield	Serbian	276
Bradfield	South African	3028
Bradfield	Spanish	860
Bradfield	Sri Lankan	1059
Bradfield	Turkish	186
Bradfield	Vietnamese	870
Bradfield	Welsh	1080
Calare		15329
Calare	Australian	71695
Calare	Australian Aboriginal	996
Calare	Chinese	1254
Calare	Croatian	315
Calare	Dutch	1967
Calare	English	65393
Calare	Filipino	795
Calare	French	652
Calare	German	5762
Calare	Greek	577
Calare	Hungarian	292
Calare	Indian	1013
Calare	Irish	21368
Calare	Italian	2830
Calare	Korean	152
Calare	Lebanese	343
Calare	Macedonian	66
Calare	Maltese	654
Calare	Maori	499
Calare	NZ	915
Calare	(Other)	5806
Calare	Polish	698
Calare	Russian	336
Calare	Scottish	15885
Calare	Serbian	152
Calare	South African	342
Calare	Spanish	311
Calare	Sri Lankan	144
Calare	Turkish	51
Calare	Vietnamese	191
Calare	Welsh	907
Chifley		11097
Chifley	Australian	38082
Chifley	Australian Aboriginal	1051
Chifley	Chinese	5360
Chifley	Croatian	1359
Chifley	Dutch	1111
Chifley	English	33932
Chifley	Filipino	20447
Chifley	French	544
Chifley	German	3554
Chifley	Greek	1505
Chifley	Hungarian	625
Chifley	Indian	15562
Chifley	Irish	8347
Chifley	Italian	3185
Chifley	Korean	605
Chifley	Lebanese	2555
Chifley	Macedonian	260
Chifley	Maltese	4196
Chifley	Maori	2154
Chifley	NZ	1170
Chifley	(Other)	41930
Chifley	Polish	1271
Chifley	Russian	374
Chifley	Scottish	6738
Chifley	Serbian	569
Chifley	South African	432
Chifley	Spanish	2059
Chifley	Sri Lankan	1159
Chifley	Turkish	1364
Chifley	Vietnamese	870
Chifley	Welsh	368
Cook		7341
Cook	Australian	42278
Cook	Australian Aboriginal	220
Cook	Chinese	6847
Cook	Croatian	1429
Cook	Dutch	1289
Cook	English	45610
Cook	Filipino	1300
Cook	French	980
Cook	German	4104
Cook	Greek	11047
Cook	Hungarian	466
Cook	Indian	1502
Cook	Irish	16147
Cook	Italian	7073
Cook	Korean	255
Cook	Lebanese	2316
Cook	Macedonian	1946
Cook	Maltese	1588
Cook	Maori	955
Cook	NZ	1129
Cook	(Other)	14016
Cook	Polish	951
Cook	Russian	926
Cook	Scottish	11338
Cook	Serbian	677
Cook	South African	549
Cook	Spanish	1111
Cook	Sri Lankan	164
Cook	Turkish	398
Cook	Vietnamese	537
Cook	Welsh	868
Cowper		12785
Cowper	Australian	67116
Cowper	Australian Aboriginal	1752
Cowper	Chinese	1151
Cowper	Croatian	253
Cowper	Dutch	2058
Cowper	English	68129
Cowper	Filipino	795
Cowper	French	902
Cowper	German	6516
Cowper	Greek	593
Cowper	Hungarian	377
Cowper	Indian	933
Cowper	Irish	20352
Cowper	Italian	2962
Cowper	Korean	81
Cowper	Lebanese	250
Cowper	Macedonian	54
Cowper	Maltese	642
Cowper	Maori	477
Cowper	NZ	1120
Cowper	(Other)	7582
Cowper	Polish	667
Cowper	Russian	324
Cowper	Scottish	16557
Cowper	Serbian	69
Cowper	South African	391
Cowper	Spanish	574
Cowper	Sri Lankan	78
Cowper	Turkish	66
Cowper	Vietnamese	173
Cowper	Welsh	1011
Cunningham		8560
Cunningham	Australian	52073
Cunningham	Australian Aboriginal	546
Cunningham	Chinese	4669
Cunningham	Croatian	1508
Cunningham	Dutch	2696
Cunningham	English	54340
Cunningham	Filipino	1046
Cunningham	French	881
Cunningham	German	5795
Cunningham	Greek	2646
Cunningham	Hungarian	553
Cunningham	Indian	1924
Cunningham	Irish	17767
Cunningham	Italian	9810
Cunningham	Korean	346
Cunningham	Lebanese	1232
Cunningham	Macedonian	4842
Cunningham	Maltese	1312
Cunningham	Maori	618
Cunningham	NZ	1175
Cunningham	(Other)	14860
Cunningham	Polish	1267
Cunningham	Russian	475
Cunningham	Scottish	15206
Cunningham	Serbian	1567
Cunningham	South African	455
Cunningham	Spanish	1223
Cunningham	Sri Lankan	299
Cunningham	Turkish	909
Cunningham	Vietnamese	1014
Cunningham	Welsh	1475
Dobell		9772
Dobell	Australian	66735
Dobell	Australian Aboriginal	687
Dobell	Chinese	1701
Dobell	Croatian	414
Dobell	Dutch	2000
Dobell	English	66264
Dobell	Filipino	1157
Dobell	French	868
Dobell	German	5081
Dobell	Greek	1047
Dobell	Hungarian	361
Dobell	Indian	1063
Dobell	Irish	19111
Dobell	Italian	3930
Dobell	Korean	250
Dobell	Lebanese	438
Dobell	Macedonian	62
Dobell	Maltese	1703
Dobell	Maori	1057
Dobell	NZ	1529
Dobell	(Other)	7964
Dobell	Polish	781
Dobell	Russian	419
Dobell	Scottish	15390
Dobell	Serbian	181
Dobell	South African	556
Dobell	Spanish	728
Dobell	Sri Lankan	123
Dobell	Turkish	82
Dobell	Vietnamese	190
Dobell	Welsh	1104
Eden-Monaro		12025
Eden-Monaro	Australian	60466
Eden-Monaro	Australian Aboriginal	666
Eden-Monaro	Chinese	1314
Eden-Monaro	Croatian	907
Eden-Monaro	Dutch	2462
Eden-Monaro	English	58034
Eden-Monaro	Filipino	865
Eden-Monaro	French	759
Eden-Monaro	German	6925
Eden-Monaro	Greek	896
Eden-Monaro	Hungarian	505
Eden-Monaro	Indian	1301
Eden-Monaro	Irish	18712
Eden-Monaro	Italian	3810
Eden-Monaro	Korean	140
Eden-Monaro	Lebanese	302
Eden-Monaro	Macedonian	1275
Eden-Monaro	Maltese	713
Eden-Monaro	Maori	534
Eden-Monaro	NZ	996
Eden-Monaro	(Other)	8461
Eden-Monaro	Polish	1008
Eden-Monaro	Russian	405
Eden-Monaro	Scottish	15552
Eden-Monaro	Serbian	505
Eden-Monaro	South African	360
Eden-Monaro	Spanish	423
Eden-Monaro	Sri Lankan	144
Eden-Monaro	Turkish	73
Eden-Monaro	Vietnamese	193
Eden-Monaro	Welsh	923
Farrer		14849
Farrer	Australian	66103
Farrer	Australian Aboriginal	1028
Farrer	Chinese	1190
Farrer	Croatian	283
Farrer	Dutch	1909
Farrer	English	60442
Farrer	Filipino	987
Farrer	French	557
Farrer	German	8974
Farrer	Greek	583
Farrer	Hungarian	255
Farrer	Indian	1984
Farrer	Irish	19528
Farrer	Italian	10809
Farrer	Korean	132
Farrer	Lebanese	265
Farrer	Macedonian	47
Farrer	Maltese	317
Farrer	Maori	473
Farrer	NZ	814
Farrer	(Other)	7635
Farrer	Polish	598
Farrer	Russian	184
Farrer	Scottish	16722
Farrer	Serbian	123
Farrer	South African	292
Farrer	Spanish	437
Farrer	Sri Lankan	196
Farrer	Turkish	148
Farrer	Vietnamese	103
Farrer	Welsh	665
Fowler		11819
Fowler	Australian	15729
Fowler	Australian Aboriginal	242
Fowler	Chinese	21883
Fowler	Croatian	3007
Fowler	Dutch	309
Fowler	English	14317
Fowler	Filipino	2843
Fowler	French	394
Fowler	German	1810
Fowler	Greek	2057
Fowler	Hungarian	351
Fowler	Indian	4350
Fowler	Irish	3245
Fowler	Italian	8610
Fowler	Korean	192
Fowler	Lebanese	4515
Fowler	Macedonian	1578
Fowler	Maltese	1658
Fowler	Maori	807
Fowler	NZ	425
Fowler	(Other)	47154
Fowler	Polish	1169
Fowler	Russian	846
Fowler	Scottish	2429
Fowler	Serbian	4542
Fowler	South African	95
Fowler	Spanish	2137
Fowler	Sri Lankan	228
Fowler	Turkish	1086
Fowler	Vietnamese	31739
Fowler	Welsh	151
Gilmore		11420
Gilmore	Australian	63501
Gilmore	Australian Aboriginal	1083
Gilmore	Chinese	1095
Gilmore	Croatian	665
Gilmore	Dutch	2221
Gilmore	English	64857
Gilmore	Filipino	668
Gilmore	French	796
Gilmore	German	5983
Gilmore	Greek	975
Gilmore	Hungarian	449
Gilmore	Indian	539
Gilmore	Irish	19120
Gilmore	Italian	3372
Gilmore	Korean	80
Gilmore	Lebanese	202
Gilmore	Macedonian	165
Gilmore	Maltese	1076
Gilmore	Maori	456
Gilmore	NZ	1021
Gilmore	(Other)	6509
Gilmore	Polish	896
Gilmore	Russian	374
Gilmore	Scottish	16202
Gilmore	Serbian	187
Gilmore	South African	359
Gilmore	Spanish	514
Gilmore	Sri Lankan	83
Gilmore	Turkish	67
Gilmore	Vietnamese	173
Gilmore	Welsh	1231
Grayndler		11732
Grayndler	Australian	35560
Grayndler	Australian Aboriginal	435
Grayndler	Chinese	10337
Grayndler	Croatian	974
Grayndler	Dutch	1691
Grayndler	English	44896
Grayndler	Filipino	2167
Grayndler	French	1381
Grayndler	German	5062
Grayndler	Greek	5857
Grayndler	Hungarian	705
Grayndler	Indian	2944
Grayndler	Irish	20912
Grayndler	Italian	9800
Grayndler	Korean	856
Grayndler	Lebanese	2176
Grayndler	Macedonian	426
Grayndler	Maltese	1077
Grayndler	Maori	518
Grayndler	NZ	1810
Grayndler	(Other)	21004
Grayndler	Polish	1429
Grayndler	Russian	772
Grayndler	Scottish	13834
Grayndler	Serbian	600
Grayndler	South African	625
Grayndler	Spanish	1453
Grayndler	Sri Lankan	462
Grayndler	Turkish	673
Grayndler	Vietnamese	2955
Grayndler	Welsh	1285
Greenway		9066
Greenway	Australian	38628
Greenway	Australian Aboriginal	342
Greenway	Chinese	8862
Greenway	Croatian	1350
Greenway	Dutch	1551
Greenway	English	35823
Greenway	Filipino	9086
Greenway	French	711
Greenway	German	3616
Greenway	Greek	2025
Greenway	Hungarian	618
Greenway	Indian	25194
Greenway	Irish	10779
Greenway	Italian	5408
Greenway	Korean	1463
Greenway	Lebanese	2760
Greenway	Macedonian	194
Greenway	Maltese	4355
Greenway	Maori	1361
Greenway	NZ	1202
Greenway	(Other)	32802
Greenway	Polish	1344
Greenway	Russian	685
Greenway	Scottish	8196
Greenway	Serbian	644
Greenway	South African	962
Greenway	Spanish	1374
Greenway	Sri Lankan	3303
Greenway	Turkish	1212
Greenway	Vietnamese	549
Greenway	Welsh	517
Hughes		5264
Hughes	Australian	52431
Hughes	Australian Aboriginal	253
Hughes	Chinese	5262
Hughes	Croatian	973
Hughes	Dutch	1872
Hughes	English	52149
Hughes	Filipino	1702
Hughes	French	936
Hughes	German	4681
Hughes	Greek	4340
Hughes	Hungarian	478
Hughes	Indian	3349
Hughes	Irish	17531
Hughes	Italian	6138
Hughes	Korean	221
Hughes	Lebanese	2509
Hughes	Macedonian	1419
Hughes	Maltese	1607
Hughes	Maori	762
Hughes	NZ	1371
Hughes	(Other)	14298
Hughes	Polish	1067
Hughes	Russian	759
Hughes	Scottish	13110
Hughes	Serbian	356
Hughes	South African	753
Hughes	Spanish	950
Hughes	Sri Lankan	303
Hughes	Turkish	255
Hughes	Vietnamese	998
Hughes	Welsh	1022
Hume		9518
Hume	Australian	64842
Hume	Australian Aboriginal	558
Hume	Chinese	1437
Hume	Croatian	1026
Hume	Dutch	1991
Hume	English	60173
Hume	Filipino	835
Hume	French	733
Hume	German	5378
Hume	Greek	1366
Hume	Hungarian	551
Hume	Indian	922
Hume	Irish	18085
Hume	Italian	5732
Hume	Korean	137
Hume	Lebanese	994
Hume	Macedonian	262
Hume	Maltese	3070
Hume	Maori	457
Hume	NZ	1060
Hume	(Other)	8985
Hume	Polish	1031
Hume	Russian	411
Hume	Scottish	14425
Hume	Serbian	403
Hume	South African	455
Hume	Spanish	630
Hume	Sri Lankan	137
Hume	Turkish	161
Hume	Vietnamese	244
Hume	Welsh	974
Hunter		11328
Hunter	Australian	71643
Hunter	Australian Aboriginal	833
Hunter	Chinese	1066
Hunter	Croatian	273
Hunter	Dutch	1881
Hunter	English	67382
Hunter	Filipino	883
Hunter	French	676
Hunter	German	6721
Hunter	Greek	567
Hunter	Hungarian	269
Hunter	Indian	722
Hunter	Irish	16948
Hunter	Italian	2374
Hunter	Korean	139
Hunter	Lebanese	254
Hunter	Macedonian	202
Hunter	Maltese	611
Hunter	Maori	702
Hunter	NZ	1173
Hunter	(Other)	6169
Hunter	Polish	1056
Hunter	Russian	325
Hunter	Scottish	17493
Hunter	Serbian	102
Hunter	South African	383
Hunter	Spanish	410
Hunter	Sri Lankan	115
Hunter	Turkish	54
Hunter	Vietnamese	120
Hunter	Welsh	1265
Kingsford Smith		14691
Kingsford Smith	Australian	33898
Kingsford Smith	Australian Aboriginal	622
Kingsford Smith	Chinese	26374
Kingsford Smith	Croatian	1165
Kingsford Smith	Dutch	1342
Kingsford Smith	English	39016
Kingsford Smith	Filipino	2922
Kingsford Smith	French	2138
Kingsford Smith	German	4682
Kingsford Smith	Greek	9307
Kingsford Smith	Hungarian	1110
Kingsford Smith	Indian	3420
Kingsford Smith	Irish	19981
Kingsford Smith	Italian	7113
Kingsford Smith	Korean	1008
Kingsford Smith	Lebanese	1861
Kingsford Smith	Macedonian	280
Kingsford Smith	Maltese	1753
Kingsford Smith	Maori	976
Kingsford Smith	NZ	1562
Kingsford Smith	(Other)	30183
Kingsford Smith	Polish	1794
Kingsford Smith	Russian	2202
Kingsford Smith	Scottish	10354
Kingsford Smith	Serbian	757
Kingsford Smith	South African	1557
Kingsford Smith	Spanish	2149
Kingsford Smith	Sri Lankan	469
Kingsford Smith	Turkish	1164
Kingsford Smith	Vietnamese	1252
Kingsford Smith	Welsh	926
Lindsay		11181
Lindsay	Australian	60460
Lindsay	Australian Aboriginal	977
Lindsay	Chinese	3078
Lindsay	Croatian	1509
Lindsay	Dutch	2572
Lindsay	English	56950
Lindsay	Filipino	4060
Lindsay	French	716
Lindsay	German	5613
Lindsay	Greek	1989
Lindsay	Hungarian	725
Lindsay	Indian	4985
Lindsay	Irish	16853
Lindsay	Italian	5631
Lindsay	Korean	382
Lindsay	Lebanese	1806
Lindsay	Macedonian	270
Lindsay	Maltese	6078
Lindsay	Maori	1450
Lindsay	NZ	1515
Lindsay	(Other)	18044
Lindsay	Polish	1635
Lindsay	Russian	508
Lindsay	Scottish	12592
Lindsay	Serbian	559
Lindsay	South African	584
Lindsay	Spanish	993
Lindsay	Sri Lankan	682
Lindsay	Turkish	500
Lindsay	Vietnamese	463
Lindsay	Welsh	853
Lyne		10186
Lyne	Australian	66329
Lyne	Australian Aboriginal	1173
Lyne	Chinese	750
Lyne	Croatian	206
Lyne	Dutch	1709
Lyne	English	64315
Lyne	Filipino	538
Lyne	French	647
Lyne	German	5842
Lyne	Greek	459
Lyne	Hungarian	242
Lyne	Indian	355
Lyne	Irish	16440
Lyne	Italian	2038
Lyne	Korean	66
Lyne	Lebanese	230
Lyne	Macedonian	58
Lyne	Maltese	765
Lyne	Maori	340
Lyne	NZ	755
Lyne	(Other)	4594
Lyne	Polish	610
Lyne	Russian	179
Lyne	Scottish	15535
Lyne	Serbian	42
Lyne	South African	257
Lyne	Spanish	275
Lyne	Sri Lankan	69
Lyne	Turkish	13
Lyne	Vietnamese	57
Lyne	Welsh	925
Macarthur		9744
Macarthur	Australian	49507
Macarthur	Australian Aboriginal	944
Macarthur	Chinese	4424
Macarthur	Croatian	1444
Macarthur	Dutch	1394
Macarthur	English	45724
Macarthur	Filipino	5082
Macarthur	French	871
Macarthur	German	4718
Macarthur	Greek	1871
Macarthur	Hungarian	557
Macarthur	Indian	6714
Macarthur	Irish	13255
Macarthur	Italian	6824
Macarthur	Korean	233
Macarthur	Lebanese	3541
Macarthur	Macedonian	627
Macarthur	Maltese	2661
Macarthur	Maori	1608
Macarthur	NZ	1423
Macarthur	(Other)	31960
Macarthur	Polish	1418
Macarthur	Russian	603
Macarthur	Scottish	10686
Macarthur	Serbian	888
Macarthur	South African	1059
Macarthur	Spanish	1763
Macarthur	Sri Lankan	529
Macarthur	Turkish	409
Macarthur	Vietnamese	1227
Macarthur	Welsh	671
Mackellar		7883
Mackellar	Australian	48287
Mackellar	Australian Aboriginal	90
Mackellar	Chinese	4245
Mackellar	Croatian	1347
Mackellar	Dutch	2935
Mackellar	English	61180
Mackellar	Filipino	1376
Mackellar	French	1513
Mackellar	German	5735
Mackellar	Greek	1368
Mackellar	Hungarian	651
Mackellar	Indian	1427
Mackellar	Irish	18451
Mackellar	Italian	7322
Mackellar	Korean	564
Mackellar	Lebanese	504
Mackellar	Macedonian	133
Mackellar	Maltese	567
Mackellar	Maori	598
Mackellar	NZ	1953
Mackellar	(Other)	16032
Mackellar	Polish	1059
Mackellar	Russian	679
Mackellar	Scottish	15405
Mackellar	Serbian	1164
Mackellar	South African	1392
Mackellar	Spanish	875
Mackellar	Sri Lankan	143
Mackellar	Turkish	173
Mackellar	Vietnamese	396
Mackellar	Welsh	1377
Macquarie		7771
Macquarie	Australian	56893
Macquarie	Australian Aboriginal	547
Macquarie	Chinese	1693
Macquarie	Croatian	723
Macquarie	Dutch	2895
Macquarie	English	60906
Macquarie	Filipino	750
Macquarie	French	915
Macquarie	German	6154
Macquarie	Greek	1139
Macquarie	Hungarian	696
Macquarie	Indian	688
Macquarie	Irish	19968
Macquarie	Italian	4150
Macquarie	Korean	151
Macquarie	Lebanese	624
Macquarie	Macedonian	310
Macquarie	Maltese	3917
Macquarie	Maori	399
Macquarie	NZ	1285
Macquarie	(Other)	8782
Macquarie	Polish	1326
Macquarie	Russian	568
Macquarie	Scottish	15766
Macquarie	Serbian	205
Macquarie	South African	503
Macquarie	Spanish	626
Macquarie	Sri Lankan	162
Macquarie	Turkish	80
Macquarie	Vietnamese	253
Macquarie	Welsh	1297
McMahon		9433
McMahon	Australian	28901
McMahon	Australian Aboriginal	282
McMahon	Chinese	10222
McMahon	Croatian	2650
McMahon	Dutch	735
McMahon	English	24383
McMahon	Filipino	4758
McMahon	French	566
McMahon	German	2491
McMahon	Greek	2293
McMahon	Hungarian	413
McMahon	Indian	5641
McMahon	Irish	7101
McMahon	Italian	8738
McMahon	Korean	367
McMahon	Lebanese	14833
McMahon	Macedonian	588
McMahon	Maltese	5363
McMahon	Maori	1237
McMahon	NZ	756
McMahon	(Other)	47782
McMahon	Polish	1107
McMahon	Russian	609
McMahon	Scottish	5062
McMahon	Serbian	1338
McMahon	South African	377
McMahon	Spanish	2000
McMahon	Sri Lankan	699
McMahon	Turkish	2579
McMahon	Vietnamese	7969
McMahon	Welsh	396
Mitchell		4835
Mitchell	Australian	38196
Mitchell	Australian Aboriginal	93
Mitchell	Chinese	19368
Mitchell	Croatian	1479
Mitchell	Dutch	1833
Mitchell	English	39870
Mitchell	Filipino	3761
Mitchell	French	834
Mitchell	German	4053
Mitchell	Greek	2288
Mitchell	Hungarian	562
Mitchell	Indian	10117
Mitchell	Irish	13283
Mitchell	Italian	7030
Mitchell	Korean	3712
Mitchell	Lebanese	3615
Mitchell	Macedonian	175
Mitchell	Maltese	2563
Mitchell	Maori	449
Mitchell	NZ	1207
Mitchell	(Other)	21076
Mitchell	Polish	1400
Mitchell	Russian	801
Mitchell	Scottish	10347
Mitchell	Serbian	504
Mitchell	South African	1461
Mitchell	Spanish	1230
Mitchell	Sri Lankan	2299
Mitchell	Turkish	671
Mitchell	Vietnamese	774
Mitchell	Welsh	777
New England		13414
New England	Australian	71677
New England	Australian Aboriginal	1499
New England	Chinese	1534
New England	Croatian	103
New England	Dutch	1360
New England	English	61725
New England	Filipino	962
New England	French	642
New England	German	7083
New England	Greek	313
New England	Hungarian	184
New England	Indian	695
New England	Irish	18177
New England	Italian	1821
New England	Korean	231
New England	Lebanese	249
New England	Macedonian	21
New England	Maltese	339
New England	Maori	428
New England	NZ	730
New England	(Other)	5379
New England	Polish	356
New England	Russian	205
New England	Scottish	16261
New England	Serbian	40
New England	South African	307
New England	Spanish	248
New England	Sri Lankan	120
New England	Turkish	30
New England	Vietnamese	196
New England	Welsh	766
Newcastle		8892
Newcastle	Australian	59108
Newcastle	Australian Aboriginal	690
Newcastle	Chinese	3555
Newcastle	Croatian	578
Newcastle	Dutch	1785
Newcastle	English	62524
Newcastle	Filipino	1172
Newcastle	French	852
Newcastle	German	6435
Newcastle	Greek	1731
Newcastle	Hungarian	327
Newcastle	Indian	1703
Newcastle	Irish	20762
Newcastle	Italian	4189
Newcastle	Korean	514
Newcastle	Lebanese	246
Newcastle	Macedonian	1805
Newcastle	Maltese	392
Newcastle	Maori	493
Newcastle	NZ	1035
Newcastle	(Other)	11002
Newcastle	Polish	1689
Newcastle	Russian	416
Newcastle	Scottish	17950
Newcastle	Serbian	361
Newcastle	South African	405
Newcastle	Spanish	519
Newcastle	Sri Lankan	270
Newcastle	Turkish	96
Newcastle	Vietnamese	549
Newcastle	Welsh	1661
North Sydney		9663
North Sydney	Australian	37463
North Sydney	Australian Aboriginal	89
North Sydney	Chinese	22749
North Sydney	Croatian	1192
North Sydney	Dutch	1986
North Sydney	English	48599
North Sydney	Filipino	2154
North Sydney	French	1694
North Sydney	German	5207
North Sydney	Greek	2337
North Sydney	Hungarian	974
North Sydney	Indian	5326
North Sydney	Irish	20125
North Sydney	Italian	6093
North Sydney	Korean	2732
North Sydney	Lebanese	1238
North Sydney	Macedonian	308
North Sydney	Maltese	592
North Sydney	Maori	273
North Sydney	NZ	1904
North Sydney	(Other)	22481
North Sydney	Polish	1666
North Sydney	Russian	1229
North Sydney	Scottish	14324
North Sydney	Serbian	453
North Sydney	South African	1286
North Sydney	Spanish	1139
North Sydney	Sri Lankan	715
North Sydney	Turkish	296
North Sydney	Vietnamese	904
North Sydney	Welsh	1174
Page		12926
Page	Australian	69133
Page	Australian Aboriginal	1521
Page	Chinese	961
Page	Croatian	143
Page	Dutch	1900
Page	English	66652
Page	Filipino	727
Page	French	797
Page	German	7089
Page	Greek	511
Page	Hungarian	237
Page	Indian	1361
Page	Irish	21233
Page	Italian	4027
Page	Korean	106
Page	Lebanese	194
Page	Macedonian	21
Page	Maltese	453
Page	Maori	507
Page	NZ	962
Page	(Other)	6221
Page	Polish	553
Page	Russian	237
Page	Scottish	17829
Page	Serbian	44
Page	South African	332
Page	Spanish	363
Page	Sri Lankan	82
Page	Turkish	27
Page	Vietnamese	118
Page	Welsh	907
Parkes		15694
Parkes	Australian	74329
Parkes	Australian Aboriginal	4138
Parkes	Chinese	1026
Parkes	Croatian	196
Parkes	Dutch	1137
Parkes	English	56484
Parkes	Filipino	776
Parkes	French	484
Parkes	German	5490
Parkes	Greek	461
Parkes	Hungarian	133
Parkes	Indian	864
Parkes	Irish	16406
Parkes	Italian	1811
Parkes	Korean	100
Parkes	Lebanese	256
Parkes	Macedonian	29
Parkes	Maltese	497
Parkes	Maori	413
Parkes	NZ	540
Parkes	(Other)	4297
Parkes	Polish	352
Parkes	Russian	124
Parkes	Scottish	13363
Parkes	Serbian	128
Parkes	South African	253
Parkes	Spanish	221
Parkes	Sri Lankan	177
Parkes	Turkish	32
Parkes	Vietnamese	118
Parkes	Welsh	513
Parramatta		13047
Parramatta	Australian	24537
Parramatta	Australian Aboriginal	219
Parramatta	Chinese	27604
Parramatta	Croatian	1025
Parramatta	Dutch	778
Parramatta	English	24433
Parramatta	Filipino	4776
Parramatta	French	491
Parramatta	German	2291
Parramatta	Greek	1829
Parramatta	Hungarian	350
Parramatta	Indian	30776
Parramatta	Irish	7885
Parramatta	Italian	3720
Parramatta	Korean	5321
Parramatta	Lebanese	14504
Parramatta	Macedonian	171
Parramatta	Maltese	1232
Parramatta	Maori	859
Parramatta	NZ	844
Parramatta	(Other)	37292
Parramatta	Polish	937
Parramatta	Russian	709
Parramatta	Scottish	5655
Parramatta	Serbian	582
Parramatta	South African	339
Parramatta	Spanish	1139
