CED_NAME16	CoupleFamily	HasChild	IncomeFamily.max	families
Barton	1	0	131250	4882
Barton	1	0	157500	3354
Barton	1	0	183750	2394
Barton	1	0	210000	1657
Barton	1	0	Inf	3400
Barton	1	1	7875	58
Barton	1	1	15750	99
Barton	1	1	21000	96
Barton	1	1	26250	216
Barton	1	1	34125	374
Barton	1	1	42000	612
Bennelong				9
Bennelong			0	63
Bennelong			7875	16
Bennelong			15750	32
Bennelong			21000	10
Bennelong			26250	24
Bennelong			34125	43
Bennelong			42000	49
Bennelong			52500	84
Bennelong			65625	80
Bennelong			78750	99
Bennelong			91875	63
Bennelong			105000	63
Bennelong			131250	101
Bennelong			157500	85
Bennelong			183750	37
Bennelong			210000	30
Bennelong			Inf	36
Bennelong	0			557
Bennelong	0		0	241
Bennelong	0		7875	84
Bennelong	0		15750	144
Bennelong	0		21000	140
Bennelong	0		26250	206
Bennelong	0		34125	325
Bennelong	0		42000	379
Bennelong	0		52500	447
Bennelong	0		65625	569
Bennelong	0		78750	498
Bennelong	0		91875	440
Bennelong	0		105000	336
Bennelong	0		131250	554
Bennelong	0		157500	276
Bennelong	0		183750	128
Bennelong	0		210000	154
Bennelong	0		Inf	179
Bennelong	1	0		3740
Bennelong	1	0	0	847
Bennelong	1	0	7875	226
Bennelong	1	0	15750	165
Bennelong	1	0	21000	79
Bennelong	1	0	26250	609
Bennelong	1	0	34125	343
Bennelong	1	0	42000	1270
Bennelong	1	0	52500	1490
Bennelong	1	0	65625	2197
Bennelong	1	0	78750	2251
Bennelong	1	0	91875	2060
Bennelong	1	0	105000	2148
Bennelong	1	0	131250	4858
Bennelong	1	0	157500	3712
Bennelong	1	0	183750	2844
Bennelong	1	0	210000	2336
Bennelong	1	0	Inf	6091
Bennelong	1	1	7875	50
Bennelong	1	1	15750	62
Bennelong	1	1	21000	59
Bennelong	1	1	26250	155
Bennelong	1	1	34125	266
Bennelong	1	1	42000	428
Berowra				9
Berowra			0	15
Berowra			7875	7
Berowra			15750	8
Berowra			21000	3
Berowra			26250	13
Berowra			34125	15
Berowra			42000	17
Berowra			52500	26
Berowra			65625	38
Berowra			78750	27
Berowra			91875	35
Berowra			105000	29
Berowra			131250	49
Berowra			157500	29
Berowra			183750	12
Berowra			210000	12
Berowra			Inf	15
Berowra	0			527
Berowra	0		0	92
Berowra	0		7875	37
Berowra	0		15750	73
Berowra	0		21000	68
Berowra	0		26250	138
Berowra	0		34125	197
Berowra	0		42000	249
Berowra	0		52500	278
Berowra	0		65625	404
Berowra	0		78750	364
Berowra	0		91875	313
Berowra	0		105000	299
Berowra	0		131250	461
Berowra	0		157500	252
Berowra	0		183750	132
Berowra	0		210000	143
Berowra	0		Inf	180
Berowra	1	0		3919
Berowra	1	0	0	405
Berowra	1	0	7875	142
Berowra	1	0	15750	95
Berowra	1	0	21000	36
Berowra	1	0	26250	412
Berowra	1	0	34125	215
Berowra	1	0	42000	1053
Berowra	1	0	52500	1206
Berowra	1	0	65625	1751
Berowra	1	0	78750	1848
Berowra	1	0	91875	1523
Berowra	1	0	105000	1744
Berowra	1	0	131250	4020
Berowra	1	0	157500	3448
Berowra	1	0	183750	2853
Berowra	1	0	210000	2602
Berowra	1	0	Inf	7861
Berowra	1	1	7875	25
Berowra	1	1	15750	45
Berowra	1	1	21000	32
Berowra	1	1	26250	83
Berowra	1	1	34125	122
Berowra	1	1	42000	212
Blaxland				18
Blaxland			0	32
Blaxland			7875	8
Blaxland			15750	15
Blaxland			21000	13
Blaxland			26250	45
Blaxland			34125	45
Blaxland			42000	104
Blaxland			52500	97
Blaxland			65625	130
Blaxland			78750	93
Blaxland			91875	66
Blaxland			105000	67
Blaxland			131250	96
Blaxland			157500	44
Blaxland			183750	24
Blaxland			210000	8
Blaxland			Inf	24
Blaxland	0			827
Blaxland	0		0	296
Blaxland	0		7875	91
Blaxland	0		15750	353
Blaxland	0		21000	345
Blaxland	0		26250	510
Blaxland	0		34125	748
Blaxland	0		42000	767
Blaxland	0		52500	771
Blaxland	0		65625	804
Blaxland	0		78750	619
Blaxland	0		91875	437
Blaxland	0		105000	340
Blaxland	0		131250	461
Blaxland	0		157500	234
Blaxland	0		183750	104
Blaxland	0		210000	80
Blaxland	0		Inf	88
Blaxland	1	0		3514
Blaxland	1	0	0	783
Blaxland	1	0	7875	141
Blaxland	1	0	15750	155
Blaxland	1	0	21000	131
Blaxland	1	0	26250	796
Blaxland	1	0	34125	408
Blaxland	1	0	42000	1766
Blaxland	1	0	52500	2601
Blaxland	1	0	65625	3151
Blaxland	1	0	78750	2880
Blaxland	1	0	91875	2267
Blaxland	1	0	105000	2024
Blaxland	1	0	131250	3623
Blaxland	1	0	157500	2159
Blaxland	1	0	183750	1313
Blaxland	1	0	210000	857
Blaxland	1	0	Inf	1383
Blaxland	1	1	7875	80
Blaxland	1	1	15750	236
Blaxland	1	1	21000	173
Blaxland	1	1	26250	581
Blaxland	1	1	34125	890
Blaxland	1	1	42000	1226
Bradfield				11
Bradfield			0	35
Bradfield			7875	17
Bradfield			15750	17
Bradfield			21000	3
Bradfield			26250	20
Bradfield			34125	25
Bradfield			42000	22
Bradfield			52500	47
Bradfield			65625	58
Bradfield			78750	56
Bradfield			91875	42
Bradfield			105000	42
Bradfield			131250	74
Bradfield			157500	42
Bradfield			183750	22
Bradfield			210000	13
Bradfield			Inf	29
Bradfield	0			564
Bradfield	0		0	268
Bradfield	0		7875	73
Bradfield	0		15750	136
Bradfield	0		21000	90
Bradfield	0		26250	138
Bradfield	0		34125	230
Bradfield	0		42000	262
Bradfield	0		52500	324
Bradfield	0		65625	439
Bradfield	0		78750	383
Bradfield	0		91875	332
Bradfield	0		105000	317
Bradfield	0		131250	485
Bradfield	0		157500	260
Bradfield	0		183750	100
Bradfield	0		210000	251
Bradfield	0		Inf	258
Bradfield	1	0		4410
Bradfield	1	0	0	644
Bradfield	1	0	7875	177
Bradfield	1	0	15750	104
Bradfield	1	0	21000	45
Bradfield	1	0	26250	354
Bradfield	1	0	34125	223
Bradfield	1	0	42000	754
Bradfield	1	0	52500	1006
Bradfield	1	0	65625	1626
Bradfield	1	0	78750	1739
Bradfield	1	0	91875	1453
Bradfield	1	0	105000	1678
Bradfield	1	0	131250	3800
Bradfield	1	0	157500	3052
Bradfield	1	0	183750	2496
Bradfield	1	0	210000	2971
Bradfield	1	0	Inf	11467
Bradfield	1	1	7875	35
Bradfield	1	1	15750	52
Bradfield	1	1	21000	42
Bradfield	1	1	26250	114
Bradfield	1	1	34125	172
Bradfield	1	1	42000	247
Calare				18
Calare			0	11
Calare			7875	10
Calare			15750	12
Calare			21000	4
Calare			26250	31
Calare			34125	19
Calare			42000	59
Calare			52500	74
Calare			65625	64
Calare			78750	62
Calare			91875	29
Calare			105000	22
Calare			131250	24
Calare			157500	23
Calare			183750	10
Calare			210000	4
Calare			Inf	4
Calare	0			910
Calare	0		0	81
Calare	0		7875	67
Calare	0		15750	245
Calare	0		21000	316
Calare	0		26250	473
Calare	0		34125	868
Calare	0		42000	897
Calare	0		52500	767
Calare	0		65625	714
Calare	0		78750	513
Calare	0		91875	324
Calare	0		105000	268
Calare	0		131250	372
Calare	0		157500	112
Calare	0		183750	46
Calare	0		210000	51
Calare	0		Inf	30
Calare	1	0		3782
Calare	1	0	0	234
Calare	1	0	7875	151
Calare	1	0	15750	110
Calare	1	0	21000	67
Calare	1	0	26250	805
Calare	1	0	34125	406
Calare	1	0	42000	2350
Calare	1	0	52500	1860
Calare	1	0	65625	2673
Calare	1	0	78750	2800
Calare	1	0	91875	2110
Calare	1	0	105000	2226
Calare	1	0	131250	4282
Calare	1	0	157500	2970
Calare	1	0	183750	1943
Calare	1	0	210000	1136
Calare	1	0	Inf	2165
Calare	1	1	7875	24
Calare	1	1	15750	47
Calare	1	1	21000	25
Calare	1	1	26250	133
Calare	1	1	34125	177
Calare	1	1	42000	386
Chifley				31
Chifley			0	14
Chifley			7875	3
Chifley			15750	14
Chifley			21000	11
Chifley			26250	32
Chifley			34125	17
Chifley			42000	86
Chifley			52500	79
Chifley			65625	85
Chifley			78750	97
Chifley			91875	57
Chifley			105000	58
Chifley			131250	93
Chifley			157500	39
Chifley			183750	24
Chifley			210000	10
Chifley			Inf	17
Chifley	0			1080
Chifley	0		0	179
Chifley	0		7875	79
Chifley	0		15750	319
Chifley	0		21000	404
Chifley	0		26250	624
Chifley	0		34125	945
Chifley	0		42000	1067
Chifley	0		52500	1004
Chifley	0		65625	991
Chifley	0		78750	784
Chifley	0		91875	532
Chifley	0		105000	442
Chifley	0		131250	647
Chifley	0		157500	309
Chifley	0		183750	114
Chifley	0		210000	93
Chifley	0		Inf	100
Chifley	1	0		3299
Chifley	1	0	0	486
Chifley	1	0	7875	97
Chifley	1	0	15750	100
Chifley	1	0	21000	63
Chifley	1	0	26250	581
Chifley	1	0	34125	324
Chifley	1	0	42000	1549
Chifley	1	0	52500	1829
Chifley	1	0	65625	2613
Chifley	1	0	78750	2850
Chifley	1	0	91875	2511
Chifley	1	0	105000	2608
Chifley	1	0	131250	5281
Chifley	1	0	157500	3246
Chifley	1	0	183750	1932
Chifley	1	0	210000	1078
Chifley	1	0	Inf	1592
Chifley	1	1	7875	45
Chifley	1	1	15750	110
Chifley	1	1	21000	79
Chifley	1	1	26250	261
Chifley	1	1	34125	409
Chifley	1	1	42000	679
Cook				4
Cook			0	17
Cook			7875	8
Cook			15750	14
Cook			26250	11
Cook			34125	13
Cook			42000	32
Cook			52500	44
Cook			65625	54
Cook			78750	55
Cook			91875	50
Cook			105000	47
Cook			131250	75
Cook			157500	64
Cook			183750	16
Cook			210000	8
Cook			Inf	25
Cook	0			688
Cook	0		0	97
Cook	0		7875	44
Cook	0		15750	90
Cook	0		21000	119
Cook	0		26250	206
Cook	0		34125	343
Cook	0		42000	380
Cook	0		52500	468
Cook	0		65625	585
Cook	0		78750	457
Cook	0		91875	400
Cook	0		105000	334
Cook	0		131250	527
Cook	0		157500	278
Cook	0		183750	126
Cook	0		210000	115
Cook	0		Inf	161
Cook	1	0		3517
Cook	1	0	0	293
Cook	1	0	7875	111
Cook	1	0	15750	74
Cook	1	0	21000	41
Cook	1	0	26250	480
Cook	1	0	34125	244
Cook	1	0	42000	1252
Cook	1	0	52500	1202
Cook	1	0	65625	1740
Cook	1	0	78750	1815
Cook	1	0	91875	1510
Cook	1	0	105000	1716
Cook	1	0	131250	3969
Cook	1	0	157500	3337
Cook	1	0	183750	2550
Cook	1	0	210000	2014
Cook	1	0	Inf	5461
Cook	1	1	7875	22
Cook	1	1	15750	48
Cook	1	1	21000	27
Cook	1	1	26250	59
Cook	1	1	34125	98
Cook	1	1	42000	174
Cowper				22
Cowper			0	6
Cowper			7875	7
Cowper			15750	9
Cowper			21000	11
Cowper			26250	26
Cowper			34125	34
Cowper			42000	63
Cowper			52500	71
Cowper			65625	82
Cowper			78750	64
Cowper			91875	22
Cowper			105000	25
Cowper			131250	24
Cowper			157500	14
Cowper			183750	6
Cowper			210000	3
Cowper			Inf	7
Cowper	0			1044
Cowper	0		0	94
Cowper	0		7875	57
Cowper	0		15750	196
Cowper	0		21000	349
Cowper	0		26250	537
Cowper	0		34125	1078
Cowper	0		42000	1101
Cowper	0		52500	1084
Cowper	0		65625	957
Cowper	0		78750	628
Cowper	0		91875	377
Cowper	0		105000	279
Cowper	0		131250	289
Cowper	0		157500	93
Cowper	0		183750	29
Cowper	0		210000	47
Cowper	0		Inf	37
Cowper	1	0		3457
Cowper	1	0	0	245
Cowper	1	0	7875	136
Cowper	1	0	15750	119
Cowper	1	0	21000	85
Cowper	1	0	26250	1010
Cowper	1	0	34125	597
Cowper	1	0	42000	3728
Cowper	1	0	52500	2664
Cowper	1	0	65625	3468
Cowper	1	0	78750	3398
Cowper	1	0	91875	2253
Cowper	1	0	105000	2209
Cowper	1	0	131250	3717
Cowper	1	0	157500	2257
Cowper	1	0	183750	1193
Cowper	1	0	210000	693
Cowper	1	0	Inf	1230
Cowper	1	1	7875	26
Cowper	1	1	15750	47
Cowper	1	1	21000	14
Cowper	1	1	26250	134
Cowper	1	1	34125	174
Cowper	1	1	42000	429
Cunningham				7
Cunningham			0	17
Cunningham			7875	11
Cunningham			15750	18
Cunningham			21000	8
Cunningham			26250	34
Cunningham			34125	38
Cunningham			42000	64
Cunningham			52500	93
Cunningham			65625	83
Cunningham			78750	60
Cunningham			91875	47
Cunningham			105000	35
Cunningham			131250	60
Cunningham			157500	34
Cunningham			183750	18
Cunningham			210000	6
Cunningham			Inf	6
Cunningham	0			814
Cunningham	0		0	107
Cunningham	0		7875	58
Cunningham	0		15750	167
Cunningham	0		21000	200
Cunningham	0		26250	393
Cunningham	0		34125	588
Cunningham	0		42000	715
Cunningham	0		52500	704
Cunningham	0		65625	746
Cunningham	0		78750	539
Cunningham	0		91875	408
Cunningham	0		105000	334
Cunningham	0		131250	489
Cunningham	0		157500	195
Cunningham	0		183750	84
Cunningham	0		210000	72
Cunningham	0		Inf	86
Cunningham	1	0		3461
Cunningham	1	0	0	287
Cunningham	1	0	7875	145
Cunningham	1	0	15750	113
Cunningham	1	0	21000	63
Cunningham	1	0	26250	669
Cunningham	1	0	34125	374
Cunningham	1	0	42000	2055
Cunningham	1	0	52500	1582
Cunningham	1	0	65625	2193
Cunningham	1	0	78750	2234
Cunningham	1	0	91875	1739
Cunningham	1	0	105000	1986
Cunningham	1	0	131250	4191
Cunningham	1	0	157500	3430
Cunningham	1	0	183750	2361
Cunningham	1	0	210000	1570
Cunningham	1	0	Inf	3314
Cunningham	1	1	7875	15
Cunningham	1	1	15750	44
Cunningham	1	1	21000	28
Cunningham	1	1	26250	159
Cunningham	1	1	34125	190
Cunningham	1	1	42000	321
Dobell				14
Dobell			0	15
Dobell			15750	12
Dobell			21000	4
Dobell			26250	34
Dobell			34125	32
Dobell			42000	60
Dobell			52500	81
Dobell			65625	75
Dobell			78750	70
Dobell			91875	36
Dobell			105000	21
Dobell			131250	49
Dobell			157500	22
Dobell			183750	8
Dobell			Inf	5
Dobell	0			988
Dobell	0		0	121
Dobell	0		7875	52
Dobell	0		15750	192
Dobell	0		21000	261
Dobell	0		26250	486
Dobell	0		34125	923
Dobell	0		42000	924
Dobell	0		52500	1014
Dobell	0		65625	973
Dobell	0		78750	680
Dobell	0		91875	530
Dobell	0		105000	404
Dobell	0		131250	510
Dobell	0		157500	165
Dobell	0		183750	69
Dobell	0		210000	55
Dobell	0		Inf	46
Dobell	1	0		3459
Dobell	1	0	0	249
Dobell	1	0	7875	117
Dobell	1	0	15750	95
Dobell	1	0	21000	60
Dobell	1	0	26250	649
Dobell	1	0	34125	347
Dobell	1	0	42000	2457
Dobell	1	0	52500	1855
Dobell	1	0	65625	2520
Dobell	1	0	78750	2760
Dobell	1	0	91875	2262
Dobell	1	0	105000	2350
Dobell	1	0	131250	4502
Dobell	1	0	157500	3039
Dobell	1	0	183750	1733
Dobell	1	0	210000	1070
Dobell	1	0	Inf	1752
Dobell	1	1	7875	23
Dobell	1	1	15750	33
Dobell	1	1	21000	22
Dobell	1	1	26250	83
Dobell	1	1	34125	122
Dobell	1	1	42000	293
Eden-Monaro				15
Eden-Monaro			0	3
Eden-Monaro			7875	7
Eden-Monaro			15750	3
Eden-Monaro			21000	9
Eden-Monaro			26250	18
Eden-Monaro			34125	17
Eden-Monaro			42000	38
Eden-Monaro			52500	42
Eden-Monaro			65625	43
Eden-Monaro			78750	52
Eden-Monaro			91875	31
Eden-Monaro			105000	29
Eden-Monaro			131250	50
Eden-Monaro			157500	24
Eden-Monaro			210000	3
Eden-Monaro			Inf	11
Eden-Monaro	0			708
Eden-Monaro	0		0	72
Eden-Monaro	0		7875	45
Eden-Monaro	0		15750	157
Eden-Monaro	0		21000	233
Eden-Monaro	0		26250	336
Eden-Monaro	0		34125	511
Eden-Monaro	0		42000	539
Eden-Monaro	0		52500	491
Eden-Monaro	0		65625	539
Eden-Monaro	0		78750	415
Eden-Monaro	0		91875	324
Eden-Monaro	0		105000	267
Eden-Monaro	0		131250	396
Eden-Monaro	0		157500	157
Eden-Monaro	0		183750	63
Eden-Monaro	0		210000	74
Eden-Monaro	0		Inf	64
Eden-Monaro	1	0		3887
Eden-Monaro	1	0	0	217
Eden-Monaro	1	0	7875	133
Eden-Monaro	1	0	15750	118
Eden-Monaro	1	0	21000	67
Eden-Monaro	1	0	26250	729
Eden-Monaro	1	0	34125	413
Eden-Monaro	1	0	42000	2101
Eden-Monaro	1	0	52500	1797
Eden-Monaro	1	0	65625	2629
Eden-Monaro	1	0	78750	2639
Eden-Monaro	1	0	91875	1906
Eden-Monaro	1	0	105000	2063
Eden-Monaro	1	0	131250	4123
Eden-Monaro	1	0	157500	2947
Eden-Monaro	1	0	183750	2120
Eden-Monaro	1	0	210000	1490
Eden-Monaro	1	0	Inf	3251
Eden-Monaro	1	1	7875	23
Eden-Monaro	1	1	15750	28
Eden-Monaro	1	1	21000	24
Eden-Monaro	1	1	26250	79
Eden-Monaro	1	1	34125	144
Eden-Monaro	1	1	42000	272
Farrer				25
Farrer			0	4
Farrer			7875	11
Farrer			15750	25
Farrer			21000	7
Farrer			26250	29
Farrer			34125	34
Farrer			42000	45
Farrer			52500	59
Farrer			65625	65
Farrer			78750	55
Farrer			91875	41
Farrer			105000	31
Farrer			131250	37
Farrer			157500	15
Farrer			183750	6
Farrer			Inf	8
Farrer	0			808
Farrer	0		0	67
Farrer	0		7875	56
Farrer	0		15750	196
Farrer	0		21000	305
Farrer	0		26250	502
Farrer	0		34125	768
Farrer	0		42000	748
Farrer	0		52500	799
Farrer	0		65625	655
Farrer	0		78750	460
Farrer	0		91875	325
Farrer	0		105000	230
Farrer	0		131250	265
Farrer	0		157500	106
Farrer	0		183750	28
Farrer	0		210000	54
Farrer	0		Inf	43
Farrer	1	0		4252
Farrer	1	0	0	332
Farrer	1	0	7875	153
Farrer	1	0	15750	117
Farrer	1	0	21000	80
Farrer	1	0	26250	888
Farrer	1	0	34125	442
Farrer	1	0	42000	2617
Farrer	1	0	52500	2123
Farrer	1	0	65625	3209
Farrer	1	0	78750	3372
Farrer	1	0	91875	2424
Farrer	1	0	105000	2483
Farrer	1	0	131250	4527
Farrer	1	0	157500	2755
Farrer	1	0	183750	1561
Farrer	1	0	210000	827
Farrer	1	0	Inf	1518
Farrer	1	1	7875	35
Farrer	1	1	15750	48
Farrer	1	1	21000	20
Farrer	1	1	26250	139
Farrer	1	1	34125	224
Farrer	1	1	42000	395
Fowler				27
Fowler			0	29
Fowler			7875	21
Fowler			15750	29
Fowler			21000	17
Fowler			26250	52
Fowler			34125	48
Fowler			42000	99
Fowler			52500	115
Fowler			65625	110
Fowler			78750	81
Fowler			91875	56
Fowler			105000	61
Fowler			131250	88
Fowler			157500	43
Fowler			183750	21
Fowler			210000	16
Fowler			Inf	17
Fowler	0			959
Fowler	0		0	337
Fowler	0		7875	116
Fowler	0		15750	484
Fowler	0		21000	423
Fowler	0		26250	648
Fowler	0		34125	869
Fowler	0		42000	995
Fowler	0		52500	1023
Fowler	0		65625	979
Fowler	0		78750	757
Fowler	0		91875	519
Fowler	0		105000	459
Fowler	0		131250	568
Fowler	0		157500	273
Fowler	0		183750	149
Fowler	0		210000	90
Fowler	0		Inf	102
Fowler	1	0		3396
Fowler	1	0	0	683
Fowler	1	0	7875	146
Fowler	1	0	15750	148
Fowler	1	0	21000	111
Fowler	1	0	26250	825
Fowler	1	0	34125	390
Fowler	1	0	42000	2003
Fowler	1	0	52500	2191
Fowler	1	0	65625	2805
Fowler	1	0	78750	2651
Fowler	1	0	91875	2060
Fowler	1	0	105000	1929
Fowler	1	0	131250	3392
Fowler	1	0	157500	2174
Fowler	1	0	183750	1351
Fowler	1	0	210000	872
Fowler	1	0	Inf	1415
Fowler	1	1	7875	97
Fowler	1	1	15750	199
Fowler	1	1	21000	153
Fowler	1	1	26250	549
Fowler	1	1	34125	651
Fowler	1	1	42000	1087
Gilmore				13
Gilmore			0	4
Gilmore			7875	7
Gilmore			15750	9
Gilmore			21000	5
Gilmore			26250	17
Gilmore			34125	33
Gilmore			42000	65
Gilmore			52500	64
Gilmore			65625	75
Gilmore			78750	32
Gilmore			91875	29
Gilmore			105000	18
Gilmore			131250	19
Gilmore			157500	12
Gilmore			183750	3
Gilmore			Inf	3
Gilmore	0			855
Gilmore	0		0	83
Gilmore	0		7875	46
Gilmore	0		15750	198
Gilmore	0		21000	274
Gilmore	0		26250	460
Gilmore	0		34125	757
Gilmore	0		42000	847
Gilmore	0		52500	869
Gilmore	0		65625	740
Gilmore	0		78750	469
Gilmore	0		91875	276
Gilmore	0		105000	234
Gilmore	0		131250	272
Gilmore	0		157500	89
Gilmore	0		183750	21
Gilmore	0		210000	31
Gilmore	0		Inf	56
Gilmore	1	0		3837
Gilmore	1	0	0	271
Gilmore	1	0	7875	172
Gilmore	1	0	15750	150
Gilmore	1	0	21000	100
Gilmore	1	0	26250	1114
Gilmore	1	0	34125	622
Gilmore	1	0	42000	3782
Gilmore	1	0	52500	2597
Gilmore	1	0	65625	3534
Gilmore	1	0	78750	3357
Gilmore	1	0	91875	2145
Gilmore	1	0	105000	2167
Gilmore	1	0	131250	3533
Gilmore	1	0	157500	2236
Gilmore	1	0	183750	1314
Gilmore	1	0	210000	756
Gilmore	1	0	Inf	1452
Gilmore	1	1	7875	21
Gilmore	1	1	15750	47
Gilmore	1	1	21000	25
Gilmore	1	1	26250	122
Gilmore	1	1	34125	170
Gilmore	1	1	42000	398
Grayndler				11
Grayndler			0	16
Grayndler			7875	10
Grayndler			15750	7
Grayndler			21000	10
Grayndler			26250	21
Grayndler			34125	30
Grayndler			42000	42
Grayndler			52500	70
Grayndler			65625	86
Grayndler			78750	94
Grayndler			91875	64
Grayndler			105000	58
Grayndler			131250	131
Grayndler			157500	71
Grayndler			183750	46
Grayndler			210000	20
Grayndler			Inf	64
Grayndler	0			555
Grayndler	0		0	101
Grayndler	0		7875	44
Grayndler	0		15750	128
Grayndler	0		21000	103
Grayndler	0		26250	219
Grayndler	0		34125	307
Grayndler	0		42000	335
Grayndler	0		52500	376
Grayndler	0		65625	475
Grayndler	0		78750	403
Grayndler	0		91875	387
Grayndler	0		105000	276
Grayndler	0		131250	525
Grayndler	0		157500	232
Grayndler	0		183750	65
Grayndler	0		210000	238
Grayndler	0		Inf	199
Grayndler	1	0		2901
Grayndler	1	0	0	254
Grayndler	1	0	7875	81
Grayndler	1	0	15750	58
Grayndler	1	0	21000	23
Grayndler	1	0	26250	332
Grayndler	1	0	34125	176
Grayndler	1	0	42000	835
Grayndler	1	0	52500	786
Grayndler	1	0	65625	1257
Grayndler	1	0	78750	1396
Grayndler	1	0	91875	1191
Grayndler	1	0	105000	1359
Grayndler	1	0	131250	3452
Grayndler	1	0	157500	2982
Grayndler	1	0	183750	2563
Grayndler	1	0	210000	2496
Grayndler	1	0	Inf	8199
Grayndler	1	1	7875	34
Grayndler	1	1	15750	39
Grayndler	1	1	21000	14
Grayndler	1	1	26250	70
Grayndler	1	1	34125	96
Grayndler	1	1	42000	187
Greenway				9
Greenway			0	12
Greenway			7875	8
Greenway			15750	9
Greenway			21000	4
Greenway			26250	22
Greenway			34125	21
Greenway			42000	49
Greenway			52500	52
Greenway			65625	43
Greenway			78750	62
Greenway			91875	46
Greenway			105000	54
Greenway			131250	89
Greenway			157500	57
Greenway			183750	26
Greenway			210000	16
Greenway			Inf	22
Greenway	0			724
Greenway	0		0	128
Greenway	0		7875	41
Greenway	0		15750	138
Greenway	0		21000	182
Greenway	0		26250	313
Greenway	0		34125	442
Greenway	0		42000	521
Greenway	0		52500	592
Greenway	0		65625	729
Greenway	0		78750	575
Greenway	0		91875	476
Greenway	0		105000	386
Greenway	0		131250	578
Greenway	0		157500	294
Greenway	0		183750	129
Greenway	0		210000	114
Greenway	0		Inf	104
Greenway	1	0		3305
Greenway	1	0	0	609
Greenway	1	0	7875	119
Greenway	1	0	15750	79
Greenway	1	0	21000	70
Greenway	1	0	26250	454
Greenway	1	0	34125	282
Greenway	1	0	42000	1235
Greenway	1	0	52500	1477
Greenway	1	0	65625	2213
Greenway	1	0	78750	2499
Greenway	1	0	91875	2385
Greenway	1	0	105000	2633
Greenway	1	0	131250	6034
Greenway	1	0	157500	4620
Greenway	1	0	183750	3316
Greenway	1	0	210000	2269
Greenway	1	0	Inf	3758
Greenway	1	1	7875	52
Greenway	1	1	15750	60
Greenway	1	1	21000	48
Greenway	1	1	26250	178
Greenway	1	1	34125	273
Greenway	1	1	42000	437
Hughes				11
Hughes			0	6
Hughes			7875	5
Hughes			15750	4
Hughes			26250	12
Hughes			34125	17
Hughes			42000	23
Hughes			52500	34
Hughes			65625	57
Hughes			78750	46
Hughes			91875	35
Hughes			105000	27
Hughes			131250	59
Hughes			157500	39
Hughes			183750	14
Hughes			210000	6
Hughes			Inf	16
Hughes	0			594
Hughes	0		0	72
Hughes	0		7875	34
Hughes	0		15750	80
Hughes	0		21000	112
Hughes	0		26250	159
Hughes	0		34125	277
Hughes	0		42000	355
Hughes	0		52500	455
Hughes	0		65625	567
Hughes	0		78750	436
Hughes	0		91875	366
Hughes	0		105000	341
Hughes	0		131250	517
Hughes	0		157500	279
Hughes	0		183750	149
Hughes	0		210000	134
Hughes	0		Inf	147
Hughes	1	0		3430
