SA2_MAINCODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
125021477,4,12,76,408,204,181,71,35,12,1002,0,0,0,0,0,10,3,0,0,19,0,0,0,10,0,6,4,3,0,27,4,15,4,49,31,30,23,21,5,185,0,0,0,19,19,13,9,7,0,73,0,0,0,3,0,0,0,0,0,8,0,0,3,6,10,0,0,5,0,28,0,0,0,0,0,0,19,3,0,28,0,4,8,62,42,42,23,3,0,195,3,6,12,96,25,21,13,0,6,175,0,3,10,46,17,17,4,0,0,99,0,3,12,44,30,20,19,4,0,134,0,3,0,14,6,0,0,0,0,25,0,0,0,20,9,0,3,0,3,39,0,0,3,8,12,8,9,19,7,62,0,0,0,20,19,6,3,0,0,48,3,26,57,236,107,62,30,17,3,539,0,0,9,40,62,53,31,5,8,211,0,4,3,45,18,5,8,3,0,88,0,0,0,0,0,5,3,0,0,9
125021478,10,24,105,505,214,167,77,61,11,1165,0,0,0,0,3,3,4,3,0,17,0,0,0,3,3,3,4,0,0,16,0,0,3,23,13,28,29,14,0,124,0,0,0,11,13,6,4,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,3,0,0,18,0,0,0,0,0,4,0,3,0,13,3,8,13,92,51,66,8,3,0,237,4,5,11,71,23,21,14,8,5,159,0,0,5,32,11,9,3,3,0,71,0,4,13,59,21,21,9,3,4,128,0,0,0,5,6,0,0,4,0,19,0,0,0,3,0,3,3,3,0,10,0,0,0,5,3,6,5,8,0,30,0,6,3,10,7,3,0,0,0,26,6,30,55,254,115,68,32,15,5,575,0,0,10,42,53,41,23,12,3,182,0,7,8,37,21,20,14,3,0,110,0,0,0,0,0,0,3,0,0,10
125031479,0,8,46,148,100,59,29,35,13,429,0,0,0,8,3,3,11,7,6,29,0,0,0,3,6,8,0,3,0,20,0,0,0,4,9,14,14,10,11,59,0,0,3,22,15,3,9,3,0,57,0,0,0,3,0,0,0,0,0,6,0,0,3,4,4,0,13,6,0,35,0,0,0,0,0,12,11,10,0,34,0,0,3,14,4,8,3,0,0,32,0,0,8,15,8,3,4,3,3,44,0,0,0,16,3,7,0,0,0,25,0,10,11,8,0,3,0,0,0,38,0,10,23,51,20,3,4,0,0,110,0,0,0,0,0,4,0,0,0,3,0,0,0,3,3,10,20,24,8,65,0,0,0,0,0,0,0,0,0,4,0,4,4,26,17,19,3,4,0,75,3,13,33,181,160,112,59,23,14,592,0,3,3,14,15,6,4,0,0,49,0,0,0,3,0,0,0,0,3,7
125031480,0,3,17,69,59,60,15,21,14,268,0,0,0,3,3,3,4,8,0,24,0,4,0,7,0,0,3,3,0,21,0,0,0,3,4,0,5,3,13,30,0,0,3,33,17,15,7,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,13,25,0,0,0,0,0,0,4,3,3,15,0,0,0,10,5,0,0,0,0,22,0,0,4,18,4,3,3,3,0,29,0,4,0,20,5,6,9,0,0,45,0,8,4,19,3,4,6,0,0,42,0,12,35,104,57,30,20,9,4,270,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,3,18,15,19,62,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,3,0,0,10,0,6,23,121,86,58,31,8,5,335,0,0,3,9,3,8,0,0,0,30,0,0,0,0,0,3,5,7,8,23
125031481,3,7,78,311,173,140,53,40,3,812,0,0,0,0,0,5,3,8,0,19,3,3,3,10,10,4,3,0,0,40,0,0,0,6,4,13,6,5,5,41,0,3,0,27,25,16,11,3,0,79,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,7,17,14,0,33,0,0,4,26,6,10,4,0,0,54,4,12,37,255,11,11,8,5,0,348,0,3,0,20,5,9,0,0,0,47,0,13,20,55,3,4,0,0,0,99,3,5,23,78,18,5,3,0,0,136,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,11,16,3,45,0,0,0,5,0,0,0,0,0,11,3,4,4,35,10,11,6,0,0,81,3,9,36,224,183,176,101,57,9,787,0,0,5,21,5,4,5,0,0,45,0,0,0,0,0,3,6,5,0,18
125031482,0,10,12,116,44,42,15,10,3,250,0,0,0,8,15,23,24,15,5,88,0,9,3,18,10,13,19,8,0,68,0,0,9,23,18,32,42,27,14,173,0,5,10,73,34,31,23,8,0,181,0,0,0,0,0,3,0,0,0,3,0,0,0,11,10,7,22,6,4,55,0,0,0,4,9,10,28,27,4,90,0,0,0,15,8,20,6,3,0,52,3,10,29,227,71,29,23,15,3,414,0,0,0,28,9,3,3,3,0,41,0,3,10,33,13,10,4,3,0,86,0,0,7,39,21,9,3,3,0,91,0,3,4,11,13,4,10,4,0,50,0,0,0,3,17,26,54,35,17,146,0,0,0,3,0,0,0,0,0,5,0,0,3,21,8,5,4,0,0,39,3,8,7,110,106,72,32,11,12,358,0,0,0,20,5,10,14,0,0,50,0,0,0,4,11,58,163,87,33,354
125031483,0,9,33,131,72,54,23,34,16,368,0,0,0,0,0,7,4,6,3,20,3,4,3,10,4,8,4,6,3,43,0,0,0,3,3,9,8,7,5,35,0,0,3,28,15,14,14,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,5,0,0,0,0,0,3,6,5,3,19,0,0,0,7,3,10,3,0,0,24,3,3,7,76,12,7,4,5,4,123,0,0,0,12,3,5,0,0,0,26,0,15,34,55,7,11,0,3,0,122,3,11,28,111,44,17,8,0,4,226,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,4,14,17,0,44,0,0,0,3,0,0,0,0,0,7,0,0,0,9,3,11,12,5,0,41,4,21,65,393,315,229,109,48,18,1201,0,0,3,3,4,8,3,0,0,17,0,0,0,0,0,8,7,10,0,21
125031484,0,7,36,122,79,44,21,15,7,331,0,0,0,0,6,10,5,9,0,30,0,3,0,12,0,9,7,3,0,37,0,0,0,8,11,23,17,8,21,93,0,0,6,48,38,23,9,3,0,125,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,3,4,0,23,0,0,4,0,0,3,6,9,0,23,0,0,0,7,6,14,8,0,0,30,0,9,15,93,20,7,10,17,6,178,0,3,9,26,14,3,0,0,0,54,0,21,36,83,15,12,4,0,3,169,0,18,25,77,35,22,4,4,0,186,0,0,0,0,0,3,0,3,3,7,0,0,0,3,8,9,37,25,19,105,0,0,0,3,0,0,0,0,0,0,0,0,3,11,7,0,0,0,0,24,0,15,33,208,179,143,57,26,7,671,0,0,3,12,3,6,3,0,0,27,0,0,0,0,3,11,25,6,12,53
125031485,8,4,42,257,142,109,54,26,9,656,0,0,3,5,10,17,29,20,3,90,0,11,5,16,4,17,8,5,0,74,0,0,3,15,15,20,9,7,3,64,0,0,14,80,40,27,14,3,3,189,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,4,4,8,21,0,0,0,0,3,9,29,7,0,55,0,0,0,25,10,16,3,3,3,58,12,23,62,450,39,29,20,13,0,658,0,3,3,22,3,16,0,3,0,59,4,17,54,101,29,16,3,0,0,221,6,18,42,121,48,15,9,0,3,252,0,0,0,3,0,4,10,0,0,20,0,4,0,8,4,14,35,40,13,127,0,0,0,6,0,0,0,3,0,17,0,0,11,28,15,3,3,4,0,63,5,8,45,289,233,180,108,40,19,929,0,4,3,24,14,15,0,3,0,58,0,0,0,0,0,16,24,32,13,88
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,7,17,78,426,181,124,73,50,7,975,0,0,0,3,3,3,3,3,0,13,3,0,4,12,3,5,6,8,0,43,0,6,9,26,22,21,12,18,5,127,0,0,0,51,15,20,11,0,0,103,0,0,0,11,3,0,0,0,0,10,0,3,0,12,4,3,6,3,0,35,0,0,0,4,0,8,17,15,5,51,0,0,8,48,25,12,7,3,0,112,75,106,96,836,53,43,20,4,3,1238,0,3,0,38,12,9,4,3,0,64,0,18,28,143,31,26,15,5,4,268,0,0,5,22,17,5,0,3,0,54,0,3,0,8,0,3,0,4,3,24,0,0,0,5,0,5,3,7,4,26,0,0,4,16,5,0,0,0,0,31,3,5,18,102,54,34,16,10,0,241,0,0,3,38,45,50,39,24,6,201,0,0,3,43,11,18,8,0,0,90,0,0,0,0,0,3,5,0,3,12
125041490,5,17,19,160,71,72,27,4,4,379,0,0,0,0,3,3,3,0,0,10,0,0,0,0,3,0,0,3,0,9,0,9,3,7,26,15,33,13,8,106,0,0,0,4,7,3,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,14,0,0,0,0,0,0,4,0,0,15,0,0,5,12,21,35,3,0,0,80,3,6,7,31,19,4,3,0,0,80,0,0,0,12,3,11,0,0,0,24,0,9,3,12,9,10,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,11,0,0,0,0,0,7,6,3,0,23,0,0,0,3,0,0,0,0,0,3,0,14,0,54,19,23,12,3,0,119,0,0,0,6,4,6,6,4,0,26,0,0,0,10,8,8,7,3,0,37,0,0,0,0,0,0,5,0,0,5
125041491,0,6,32,214,63,47,28,20,3,418,0,0,0,3,0,3,4,3,0,15,5,3,0,13,0,0,0,3,0,27,3,3,3,29,15,16,17,21,15,133,0,0,9,33,14,13,3,0,3,71,0,0,0,7,4,3,0,0,0,9,0,0,0,6,3,0,3,4,3,27,0,0,0,4,3,0,7,3,5,23,0,0,3,47,20,15,5,3,0,86,118,194,90,1500,66,68,14,5,0,2065,0,0,0,35,8,7,3,3,0,62,0,7,7,90,18,13,4,4,0,147,0,0,3,14,5,0,3,0,0,26,0,3,0,6,3,0,0,3,3,22,0,4,0,3,6,11,5,3,8,35,0,3,0,3,3,0,0,0,0,9,0,6,12,75,30,15,6,6,0,152,0,0,3,15,20,21,10,3,0,65,0,3,10,37,10,19,10,0,0,84,0,0,0,0,0,0,10,5,0,14
125041492,9,23,197,793,238,205,84,70,36,1639,0,0,4,3,5,7,4,4,0,28,0,3,0,10,4,3,3,4,0,33,0,5,3,18,11,13,9,3,0,59,0,0,3,49,25,20,8,4,3,118,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,3,0,0,15,0,0,0,0,3,8,22,10,6,42,0,0,14,69,10,25,3,7,4,136,327,345,343,3353,113,104,40,10,0,4628,0,0,3,42,9,3,3,0,0,66,0,8,20,83,18,10,5,4,4,160,0,3,5,21,6,7,0,3,0,44,0,0,4,8,0,0,0,0,0,13,0,0,0,11,0,0,5,0,0,19,0,0,7,20,4,4,0,0,0,37,0,3,46,102,17,12,10,6,0,194,0,5,5,47,48,58,42,29,14,249,0,0,18,49,12,14,5,4,3,99,0,0,0,0,0,0,3,0,0,9
125041493,0,6,20,131,105,89,22,32,8,407,0,0,3,4,5,0,8,3,0,23,0,0,3,0,3,6,3,0,0,24,0,15,8,16,22,40,44,41,20,203,0,0,4,46,27,36,13,8,0,135,0,0,0,0,0,0,3,0,0,3,0,0,0,7,3,0,17,9,3,38,0,0,0,3,4,3,10,12,3,31,0,0,3,16,11,20,7,4,0,59,17,48,88,620,110,73,16,14,0,995,0,0,3,17,13,4,0,0,0,47,0,0,3,24,8,3,3,0,0,45,0,0,0,6,10,0,0,0,0,18,0,3,0,5,5,3,4,7,0,24,0,0,0,3,5,7,15,20,10,61,0,0,0,10,3,4,0,0,0,22,0,4,14,33,35,21,13,3,0,122,0,3,3,41,46,40,20,5,0,166,0,0,8,13,12,18,14,7,3,69,0,0,0,0,5,8,31,19,5,63
125041494,0,3,5,70,36,38,11,3,9,171,0,0,0,0,9,3,3,3,0,22,0,0,0,0,3,3,6,5,3,20,3,0,3,24,34,21,34,17,4,146,0,0,3,17,10,9,0,0,0,39,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,8,3,0,25,0,0,0,0,0,3,10,9,0,16,0,0,4,5,10,13,3,0,0,32,3,4,7,59,22,17,14,9,0,136,0,0,0,13,3,0,3,0,0,24,0,3,0,16,11,4,3,0,0,37,0,0,0,3,3,0,0,0,0,3,0,0,0,6,8,0,0,0,0,17,0,0,3,0,0,3,19,9,6,38,0,0,0,3,5,0,0,0,0,4,0,7,3,30,26,8,3,0,0,71,0,0,0,17,22,21,8,0,0,68,0,0,0,7,10,3,5,0,0,28,0,0,0,0,3,3,12,3,0,20
125041588,0,0,6,37,34,26,11,12,3,138,0,0,0,0,0,5,7,5,0,12,0,3,0,0,0,0,5,3,0,12,0,8,3,6,7,11,17,5,4,62,0,0,9,27,10,11,9,3,0,68,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,4,3,3,15,0,0,0,0,0,0,5,8,0,16,0,0,0,8,3,4,4,0,0,20,35,157,93,983,108,47,27,16,3,1470,0,0,0,11,4,4,4,0,0,28,0,0,3,12,4,3,0,4,0,27,0,0,0,5,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,10,9,10,27,0,0,0,0,0,0,0,0,0,3,0,0,0,13,3,10,7,0,0,34,0,0,7,15,23,29,10,3,0,89,0,3,0,10,3,5,0,0,4,32,0,0,0,0,9,14,47,34,18,115
125041589,0,15,33,139,102,80,31,23,11,444,0,0,0,0,3,3,5,3,0,10,0,0,3,3,3,0,0,3,0,15,0,4,3,9,15,14,3,8,7,60,0,0,5,30,9,16,8,0,0,65,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,7,14,16,3,35,0,0,0,10,6,22,10,3,0,44,103,213,122,1390,113,86,36,7,0,2063,0,0,5,14,8,3,0,4,0,34,0,3,7,26,11,0,5,3,3,51,0,0,3,3,5,5,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,10,3,10,11,33,0,0,0,3,3,0,3,0,0,11,0,3,3,38,5,14,16,3,0,82,0,0,3,27,44,36,27,18,10,164,0,0,4,11,12,8,4,3,3,41,0,0,0,0,0,4,13,14,11,42
126011495,25,75,317,1100,394,288,127,78,19,2432,0,0,0,0,5,0,3,3,0,10,0,0,0,5,3,6,0,4,0,16,3,16,12,35,35,46,49,21,13,236,0,3,3,9,13,3,3,0,0,34,0,4,3,3,0,4,0,0,0,15,4,3,3,5,0,4,5,15,3,39,0,0,0,0,0,0,3,3,0,4,5,7,62,177,127,196,45,15,3,636,25,62,49,379,118,69,19,9,5,735,0,6,4,43,16,13,5,4,0,91,3,3,0,45,5,12,3,0,0,77,0,0,0,9,0,0,0,3,0,11,0,0,0,9,10,3,3,4,0,22,0,0,0,4,3,11,10,13,6,41,0,0,10,20,15,0,3,0,0,54,10,60,120,418,186,124,30,10,6,962,0,0,0,5,6,3,3,0,0,16,0,16,16,72,40,55,30,12,0,233,0,0,0,0,0,3,0,0,0,3
126011496,7,37,51,322,141,107,59,37,29,797,0,0,0,0,5,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,37,21,51,73,55,62,25,18,336,0,0,0,6,11,6,3,0,0,23,0,0,0,3,4,0,0,0,0,8,0,4,3,9,3,6,15,5,3,42,0,0,0,0,0,0,3,0,0,7,0,5,30,58,55,89,29,3,7,279,3,17,17,140,66,38,15,11,4,310,0,0,3,15,11,5,0,0,0,38,0,3,7,30,9,12,9,0,0,67,0,0,0,0,0,0,0,0,0,0,0,4,0,5,10,0,3,3,0,32,0,0,0,4,7,5,3,6,3,27,0,3,4,8,12,3,4,3,0,40,0,6,15,62,46,26,18,8,0,192,0,0,0,9,10,15,10,9,3,53,0,11,12,35,26,31,17,6,4,139,0,0,0,0,0,3,0,0,0,9
126021497,31,64,421,1290,492,374,184,139,29,3014,0,0,0,0,3,6,3,4,0,21,0,0,0,0,3,7,0,3,0,16,0,10,3,39,26,36,41,20,9,177,0,0,0,6,0,6,0,0,0,20,0,0,0,0,0,0,0,3,0,6,0,0,0,9,3,0,9,0,3,23,0,0,0,0,0,3,4,4,0,14,11,12,44,174,91,143,51,7,3,533,9,15,13,112,43,39,19,12,0,267,0,0,15,60,23,23,8,3,0,130,0,3,3,21,8,13,7,6,3,62,0,3,0,0,4,3,0,0,0,8,3,3,0,6,6,5,4,3,0,22,0,3,0,3,3,18,41,28,9,99,0,11,11,19,14,10,4,0,0,63,5,46,115,342,179,113,50,14,9,884,0,3,0,12,17,19,5,11,3,59,0,0,22,68,42,37,39,11,3,219,0,0,0,0,0,0,3,3,0,4
126021498,3,3,21,84,67,45,31,42,4,307,0,0,0,0,3,7,5,3,0,22,0,0,0,9,0,7,4,3,0,20,0,17,12,45,60,34,26,18,4,218,0,0,0,3,3,10,3,0,0,20,0,0,0,5,4,0,0,0,0,13,0,0,0,12,4,0,3,3,5,28,0,0,0,3,3,17,26,35,3,89,0,3,6,21,8,20,6,3,0,66,0,0,8,41,8,8,4,7,0,71,0,0,3,16,4,3,3,0,0,33,0,0,0,24,3,10,3,0,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,11,3,3,10,4,3,29,0,0,0,11,11,26,48,48,23,162,0,7,3,19,3,0,6,3,0,42,0,0,0,29,16,9,12,6,3,65,0,0,0,10,11,10,0,3,3,38,0,0,0,22,10,13,6,4,0,50,0,0,0,0,0,3,7,0,0,15
126021499,0,9,11,51,42,25,9,6,0,165,0,0,0,0,3,0,0,0,0,7,0,0,0,0,8,0,0,4,6,18,0,12,12,34,37,35,33,12,27,195,0,0,0,4,0,3,0,3,0,8,0,0,4,3,0,0,0,0,0,3,0,0,0,4,3,3,9,0,7,30,0,0,0,0,0,8,10,8,3,21,0,0,3,15,15,7,5,3,0,50,0,0,0,14,9,4,4,0,3,32,0,0,0,4,4,3,3,3,0,14,0,0,0,4,3,6,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,6,3,7,38,0,0,0,5,10,6,22,11,9,63,0,0,0,7,7,3,0,0,0,12,0,0,0,8,5,3,8,0,0,29,0,0,0,4,3,0,3,0,0,14,0,0,0,6,9,7,7,3,0,31,0,0,0,0,0,0,3,0,0,6
126021500,9,31,735,962,189,150,94,44,14,2233,0,0,0,0,3,3,7,3,0,17,0,3,0,8,0,3,5,6,3,27,3,5,14,48,13,27,21,21,27,181,0,0,7,16,3,0,4,0,0,31,0,0,5,9,0,0,4,0,0,25,0,0,3,24,6,0,7,3,4,45,0,0,0,0,0,0,0,7,0,13,0,6,31,131,51,96,33,15,3,362,23,16,50,351,22,18,9,0,3,499,0,9,46,99,33,19,10,3,3,212,0,0,8,75,14,31,19,7,9,166,0,0,3,3,0,0,0,3,0,13,0,0,3,9,0,0,3,0,0,15,0,0,0,7,6,14,33,33,15,116,0,3,17,58,12,8,3,0,4,108,7,12,38,178,47,39,12,11,3,347,0,0,0,5,3,4,3,0,0,18,0,11,37,85,29,25,27,8,3,213,0,0,0,0,0,3,0,3,3,5
126021501,3,7,50,179,90,69,34,31,10,475,0,0,0,0,0,0,3,0,3,9,0,0,0,3,5,3,5,10,0,28,3,13,6,33,31,27,15,12,8,144,0,0,0,5,3,3,0,0,0,18,0,4,0,0,0,0,0,0,0,7,0,0,0,5,0,3,3,3,3,24,0,0,0,4,0,4,6,4,0,20,0,0,3,39,15,42,18,0,0,118,4,8,7,68,22,12,3,9,3,131,0,3,3,29,10,5,7,0,0,59,0,0,0,20,12,22,14,12,7,87,0,0,3,3,5,3,4,0,0,17,0,3,0,3,3,0,0,0,0,11,0,0,0,4,3,11,13,26,7,67,0,3,3,16,15,3,7,0,0,46,0,5,6,45,21,13,9,3,0,103,0,0,0,8,9,16,13,10,0,58,0,0,5,38,8,15,13,4,0,92,0,0,0,0,0,0,3,3,0,9
126021503,11,20,138,706,168,167,65,36,16,1333,0,0,0,4,3,7,11,4,0,29,0,0,0,13,3,3,4,3,0,25,4,3,7,35,25,24,21,18,5,143,0,3,0,19,9,7,8,4,0,56,0,0,0,6,0,0,0,0,0,16,0,0,0,8,3,0,5,3,3,32,0,0,0,3,5,4,3,3,0,20,0,0,16,116,37,52,25,6,0,250,24,41,36,406,40,30,10,9,3,606,0,0,11,60,9,3,0,4,0,89,0,4,12,67,12,13,9,3,0,120,0,0,0,8,8,0,0,3,0,18,0,0,0,10,3,3,0,6,0,30,0,0,0,7,5,5,15,14,10,62,0,3,5,43,13,7,0,3,0,73,4,21,115,389,90,56,27,16,0,713,0,3,0,16,11,24,38,22,6,106,0,0,3,67,15,12,17,7,3,125,0,0,0,0,0,0,0,0,0,7
126021590,0,0,9,37,31,20,10,5,0,109,0,0,0,0,4,3,3,0,0,11,0,0,0,0,3,3,3,0,0,10,0,7,3,6,10,11,10,3,0,50,0,0,0,0,5,5,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,6,5,3,20,0,0,0,7,8,6,3,0,0,28,0,0,0,4,6,6,0,3,0,22,0,0,0,6,0,0,3,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,5,13,17,16,4,52,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,4,3,0,0,16,0,0,0,3,11,5,0,0,0,23,0,0,0,5,3,0,7,0,0,22,0,0,0,0,0,0,0,0,0,0
126021591,13,32,230,776,196,165,79,35,21,1537,0,0,0,4,6,20,9,7,0,47,0,0,0,11,7,13,13,11,7,62,4,16,15,54,41,44,26,26,10,233,0,0,0,20,10,15,9,3,0,64,0,0,3,6,0,0,0,0,0,13,0,0,9,9,9,3,4,0,5,40,0,0,0,4,3,6,19,20,5,60,0,3,18,99,37,63,24,4,4,253,14,16,33,252,40,18,15,13,0,398,0,5,43,111,22,15,10,7,5,213,3,3,12,115,34,35,36,14,10,253,0,0,0,8,10,0,7,4,0,39,0,3,0,11,9,6,3,0,3,40,0,4,3,16,24,40,73,82,50,290,0,3,3,37,27,5,5,0,0,79,8,17,52,245,62,33,16,12,0,442,0,3,3,28,32,36,14,12,7,122,5,9,8,70,27,30,25,7,0,165,0,0,0,3,0,7,11,10,3,32
