SA4_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
121,0,4,0,55,22,27,12,4,3,128,0,0,8,37,36,20,9,22,9,140,7,35,193,616,26,17,8,0,0,900,12,47,25,97,83,53,117,59,32,520,33,224,389,1256,919,747,464,208,96,4340,0,0,4,57,47,27,32,19,5,188,15,22,13,174,44,32,16,7,0,310,0,5,5,88,126,90,41,57,21,435,27,117,169,1231,394,304,168,37,24,2481,5,8,15,281,65,155,70,45,29,669,4,42,36,200,212,164,138,93,51,939,36,182,139,337,172,163,100,41,7,1180,37,221,382,1280,794,637,331,158,65,3899,0,0,3,35,26,32,24,15,4,134,0,24,32,355,187,115,83,45,20,867,22,34,114,797,195,208,100,23,0,1498,16,48,100,787,176,96,28,7,3,1264,0,3,3,22,22,13,19,19,0,101,0,12,9,66,49,26,15,19,11,201,85,346,229,656,327,235,126,42,11,2057
122,0,0,0,12,17,10,9,3,0,43,0,0,0,7,3,9,0,0,0,18,3,8,57,183,5,3,3,0,0,255,3,24,24,131,90,72,114,107,71,634,19,99,195,1045,632,518,269,106,65,2945,0,0,3,47,38,21,28,19,6,169,0,0,0,12,3,0,8,0,0,29,0,0,0,37,60,34,10,10,3,144,7,25,84,446,218,183,57,27,3,1051,0,0,3,142,41,54,32,15,19,303,0,37,32,261,173,139,139,106,39,920,9,43,30,63,55,34,13,5,3,264,17,111,126,699,349,206,119,63,23,1707,0,0,6,43,44,61,43,52,22,260,0,0,0,29,22,23,9,10,0,95,0,5,8,64,25,16,15,0,0,136,8,15,37,275,114,62,8,3,0,530,0,0,4,10,13,13,8,0,0,46,0,3,0,36,24,26,16,8,11,121,28,137,127,505,254,126,77,24,0,1281
123,0,7,9,65,62,65,65,19,5,299,0,3,0,14,10,7,4,3,0,42,3,33,55,402,28,29,7,0,0,549,0,0,3,12,24,59,74,27,27,223,39,304,533,1044,464,301,128,52,12,2873,0,5,0,26,41,37,52,23,3,190,12,59,50,300,75,35,9,0,3,545,0,0,11,28,24,15,6,0,0,88,10,111,202,974,616,499,214,46,22,2700,0,0,3,101,47,94,64,18,20,351,0,14,15,89,103,194,178,71,16,680,0,3,13,29,13,17,15,4,0,93,4,19,66,231,130,124,95,32,4,707,0,0,0,17,30,21,25,21,9,123,5,30,35,140,70,53,31,18,5,386,0,0,7,50,12,17,0,0,0,84,4,17,42,247,103,45,31,0,0,486,0,0,6,31,37,28,15,0,0,118,0,0,5,25,9,5,4,3,0,50,4,27,41,86,39,23,22,4,0,252
124,0,3,3,29,23,42,26,4,10,144,0,6,3,23,3,10,3,7,0,54,6,8,17,105,16,15,3,3,0,166,0,6,4,37,42,122,172,81,53,519,23,185,340,972,505,432,208,68,19,2751,0,4,0,27,47,55,65,27,7,241,4,23,44,157,45,25,14,7,3,319,0,3,3,25,35,26,8,3,3,105,11,82,178,980,515,478,198,40,27,2515,0,6,4,77,39,84,62,29,32,333,0,10,18,101,151,239,204,114,46,885,0,9,16,38,26,36,13,5,0,146,0,18,54,201,115,106,73,35,8,616,0,0,0,9,30,55,27,29,7,160,3,27,24,158,85,86,44,17,5,447,0,3,8,51,12,10,0,3,0,83,7,23,26,208,86,45,13,0,0,414,0,0,0,16,20,21,23,17,3,99,0,0,5,27,36,26,13,6,0,121,3,29,26,121,87,83,70,10,9,427
125,0,3,22,74,44,45,38,35,11,280,0,15,60,300,149,122,67,24,16,746,6,62,655,1910,80,54,17,0,0,2776,0,3,6,19,13,19,36,46,28,188,53,345,510,1048,484,325,159,51,23,2995,0,0,3,15,17,14,16,10,0,86,82,294,304,1188,178,100,26,14,0,2183,0,3,8,34,15,21,8,3,0,94,26,182,344,1983,849,718,353,97,55,4609,0,3,4,120,64,128,76,64,73,524,0,3,3,44,33,64,92,59,48,349,11,57,56,164,70,72,44,21,3,495,3,18,62,223,107,81,48,21,14,576,0,0,0,39,36,50,37,37,7,211,25,151,237,1390,652,450,263,161,49,3375,7,13,83,492,76,90,28,0,0,794,9,54,116,591,118,100,27,9,5,1030,0,0,0,28,19,25,26,15,5,123,4,23,92,638,628,382,253,111,26,2150,32,90,62,152,28,30,27,4,3,427
126,0,0,15,21,18,10,7,5,7,78,0,0,23,49,22,24,18,8,0,145,3,0,39,180,9,0,0,0,0,239,0,6,4,18,14,19,33,24,13,135,16,76,119,289,208,189,118,39,18,1074,0,0,3,4,7,5,7,9,0,38,16,30,22,137,16,14,4,3,0,241,0,0,3,20,23,19,13,6,3,89,10,85,83,750,230,197,94,19,21,1484,0,0,0,72,29,49,29,12,14,203,0,4,13,44,41,52,45,37,24,260,13,49,57,140,55,68,41,17,3,441,8,28,42,184,97,76,49,39,31,546,0,0,0,11,18,26,17,15,9,87,10,39,58,294,178,146,88,58,16,892,6,19,62,344,86,78,41,9,0,645,3,8,46,288,70,33,18,3,3,477,0,0,3,13,8,20,13,12,0,71,0,0,0,45,23,22,11,5,3,115,13,78,67,131,60,37,28,13,3,440
127,0,5,3,72,58,87,75,32,15,339,0,3,23,51,45,39,6,3,4,172,0,14,25,193,10,16,3,0,0,254,0,3,6,12,13,28,49,26,23,161,84,477,705,1134,340,220,91,23,8,3095,0,9,0,7,13,22,18,11,3,86,9,94,94,389,93,49,14,5,0,754,0,4,9,20,9,8,3,0,0,44,19,97,264,1316,728,793,351,82,52,3697,4,3,3,125,86,176,95,80,67,644,0,3,3,25,43,72,68,55,19,301,3,5,8,41,20,32,17,3,3,135,0,10,34,111,78,49,48,6,3,346,0,0,13,195,162,241,184,123,27,953,3,18,27,104,68,73,38,20,11,356,0,0,20,80,31,38,15,0,0,174,6,28,99,704,186,128,56,13,3,1219,0,11,22,232,211,247,217,75,14,1026,21,24,49,195,166,90,71,19,4,641,4,48,60,93,19,20,6,5,0,252
128,0,0,0,13,25,22,13,9,4,90,0,0,0,9,3,5,3,4,3,31,0,4,17,72,3,3,0,0,0,108,0,4,3,28,22,33,68,42,40,239,7,58,121,564,370,258,133,49,27,1590,0,0,3,7,18,12,27,13,9,94,0,9,3,18,7,11,3,0,0,49,0,0,0,23,27,21,5,0,3,78,4,23,46,320,169,148,59,22,12,806,0,0,3,94,37,52,29,19,9,248,0,12,9,78,86,96,119,56,27,491,3,15,10,41,28,33,26,3,0,155,0,30,47,208,132,107,71,34,9,631,0,0,0,10,31,30,14,13,4,99,0,3,0,29,12,14,9,0,0,72,0,3,5,39,9,21,9,0,4,89,0,13,24,194,57,21,13,0,0,322,0,0,6,55,72,75,58,15,7,294,0,0,0,12,29,15,7,0,0,67,6,40,59,147,77,48,37,12,4,432
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,10,4,0,0,0,0,0,14,0,0,3,5,0,4,6,0,0,18,4,6,9,44,23,28,24,0,0,136,0,0,3,3,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,8,0,0,0,4,0,3,0,0,0,10,0,0,4,24,5,11,0,3,0,52,0,0,3,4,0,0,0,0,0,10,0,0,3,7,0,5,3,3,0,25,0,0,0,3,3,0,0,0,0,9,3,3,0,14,0,6,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,27,0,0,0,0,0,38,0,0,10,13,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,5,9,13,5,6,0,0,0,37
201,0,0,3,5,0,12,0,0,0,24,0,0,3,4,0,0,3,3,0,16,0,0,3,16,3,0,0,0,0,25,0,3,3,13,19,91,183,100,33,453,8,32,52,179,155,142,90,28,10,694,0,0,3,0,8,13,15,8,3,56,0,0,9,19,4,0,0,0,0,33,0,0,5,16,12,0,3,0,0,37,4,28,23,162,57,70,24,3,0,370,0,0,0,11,3,8,9,4,8,52,0,3,9,26,47,64,107,49,23,323,0,8,4,14,11,13,0,0,0,43,0,10,14,45,30,26,17,3,0,149,0,0,0,4,7,10,14,5,7,50,0,9,7,36,5,8,10,0,0,72,0,0,3,13,3,0,0,0,0,19,3,6,13,51,16,12,0,0,0,101,0,0,0,0,3,3,3,0,0,6,0,0,0,3,0,3,0,0,0,7,0,8,18,57,28,49,23,3,0,183
202,0,0,0,14,11,0,4,0,0,30,0,8,39,111,33,15,7,9,0,230,3,0,0,15,0,0,0,0,0,25,0,3,7,15,17,45,81,38,13,222,3,20,40,192,118,143,75,26,6,621,0,0,0,6,9,10,14,12,3,53,0,7,4,19,0,0,3,0,0,30,0,3,0,31,13,3,3,0,0,55,0,28,31,168,78,44,18,4,0,377,0,0,0,7,0,7,4,9,5,30,0,0,5,17,40,60,68,39,16,257,0,0,7,13,4,13,3,0,0,38,0,9,17,61,23,22,23,6,3,163,0,0,0,0,4,3,10,3,0,22,0,10,4,41,19,13,9,6,4,103,0,3,11,65,3,5,0,0,0,88,15,85,73,61,15,6,4,0,0,261,0,0,0,0,0,3,3,0,0,9,0,0,0,8,0,0,4,0,0,9,0,15,13,49,26,26,28,6,3,170
203,0,4,8,17,15,5,8,3,0,54,3,5,38,92,27,21,16,0,0,203,0,4,9,33,3,0,0,0,0,45,0,3,13,38,38,133,298,187,98,809,15,70,119,476,276,218,136,36,16,1358,0,7,3,26,37,50,61,33,10,236,5,36,35,60,3,3,4,0,0,143,0,5,0,32,22,13,3,3,0,80,13,50,99,321,186,136,80,9,8,890,0,0,0,48,22,45,50,44,55,264,3,24,20,81,101,191,207,151,44,811,0,20,27,42,25,21,14,0,0,152,3,23,39,141,85,50,38,21,6,401,0,0,0,13,36,58,67,48,21,239,3,11,16,91,20,20,18,3,8,187,3,0,7,23,4,4,4,0,0,46,9,91,64,126,46,15,10,3,0,354,0,0,5,36,47,87,83,60,16,340,0,0,5,19,14,7,13,5,0,66,10,56,39,164,56,45,46,9,4,425
204,0,0,0,8,3,3,3,0,0,26,0,0,0,6,0,0,0,0,0,10,0,14,18,16,0,0,0,0,0,54,0,3,4,22,19,84,139,61,25,364,4,34,44,213,162,178,95,45,14,777,0,0,0,11,7,11,11,7,4,59,0,0,0,18,0,0,0,0,0,22,0,0,3,17,17,9,5,0,0,47,5,23,28,191,68,78,30,5,0,438,0,0,0,14,4,5,11,7,17,55,0,0,6,28,37,77,91,41,12,301,0,0,7,15,9,4,4,0,0,42,0,4,11,55,27,25,15,3,4,148,0,0,0,0,11,13,14,13,10,56,0,6,3,33,15,9,4,3,0,75,0,3,18,56,0,3,0,0,0,80,6,9,14,57,27,10,3,3,0,133,0,0,0,0,7,4,3,0,0,10,0,0,0,8,3,0,5,0,0,14,5,12,6,53,34,37,36,6,0,195
205,0,3,4,22,20,14,14,0,3,75,0,0,0,14,3,3,0,3,0,26,0,0,3,17,3,0,0,0,0,22,0,10,6,43,49,224,424,221,104,1078,12,90,107,405,289,343,197,72,21,1529,0,0,0,8,24,33,59,23,11,157,0,3,8,16,6,0,3,0,0,40,0,7,4,28,16,13,8,0,0,67,9,34,41,284,166,152,87,21,8,796,0,0,0,16,13,34,33,18,33,146,0,8,8,54,69,178,288,150,56,815,0,4,5,22,11,9,0,0,0,51,0,23,27,92,66,55,37,15,3,318,0,0,0,0,6,10,24,12,4,64,0,11,4,63,20,19,23,3,4,147,0,0,11,82,7,0,0,0,0,97,3,15,19,96,41,19,3,3,0,190,0,0,0,0,3,3,3,0,0,13,0,0,0,0,3,0,3,0,0,10,9,26,15,66,45,64,48,10,0,281
206,0,0,56,218,29,35,25,16,8,393,0,7,84,50,14,19,9,3,5,190,3,18,218,570,12,15,0,0,0,834,4,20,48,233,56,51,90,33,17,545,46,126,960,4413,802,628,234,85,33,7330,0,0,7,139,31,35,14,13,5,246,16,28,31,228,11,14,8,0,0,336,0,3,14,96,46,14,6,0,0,174,13,53,196,1140,198,173,88,23,10,1881,0,3,18,345,76,155,134,107,139,976,8,15,81,533,184,133,130,60,24,1176,22,58,685,811,110,86,41,6,3,1821,6,10,169,721,166,128,74,25,13,1316,0,0,0,63,40,45,45,53,22,269,3,17,127,513,101,119,61,17,18,973,8,12,270,1030,59,54,21,0,0,1465,20,29,406,1403,139,47,15,3,3,2071,0,3,9,100,71,54,36,39,14,332,0,8,14,223,194,111,87,47,7,697,71,174,351,1370,261,187,123,17,17,2562
207,0,3,19,70,37,35,13,10,4,192,0,3,9,36,15,19,7,5,7,109,0,0,27,56,5,0,3,0,0,93,5,15,13,39,34,40,91,70,39,347,21,186,294,707,435,324,169,109,40,2284,0,0,0,16,19,23,19,18,14,120,3,31,38,130,37,23,11,4,0,284,0,3,5,30,39,15,6,7,0,104,11,60,78,521,149,121,81,15,3,1031,0,0,0,95,45,98,84,81,45,446,0,17,16,92,81,93,128,100,65,600,17,138,186,402,184,207,117,34,9,1306,8,60,184,384,258,161,122,59,13,1248,0,0,0,18,34,35,26,34,8,152,4,50,191,563,216,260,161,96,54,1596,6,32,103,623,139,181,91,13,4,1196,8,22,77,384,90,34,14,9,0,636,0,0,3,27,34,49,41,46,12,221,0,3,14,51,56,35,14,20,5,193,39,159,133,240,167,88,48,18,7,892
208,0,11,8,151,80,78,62,36,16,441,3,0,8,18,17,13,10,9,4,84,0,6,49,139,6,5,0,0,0,207,7,38,17,79,59,77,105,51,42,483,39,184,306,1227,731,542,257,97,44,3427,0,0,7,59,53,35,43,26,17,243,0,8,9,70,15,10,9,3,0,116,0,0,5,37,37,21,4,3,0,102,12,53,88,603,229,222,86,26,7,1315,0,9,7,254,115,255,298,193,369,1504,0,44,57,239,209,189,231,140,70,1181,11,101,83,237,89,69,44,16,9,662,24,133,288,958,619,431,298,139,74,2955,0,0,6,26,47,55,39,39,16,231,3,19,50,426,199,211,174,106,58,1250,3,10,24,178,26,24,6,0,0,282,14,34,67,401,78,44,16,5,0,663,0,0,0,26,27,16,9,11,3,92,0,6,5,63,86,70,49,32,10,323,44,226,160,415,234,155,70,19,10,1332
209,3,7,45,167,62,60,27,22,11,409,0,4,14,37,11,4,3,0,0,82,4,22,122,385,16,14,4,0,0,562,0,16,3,57,30,61,104,66,23,356,58,322,317,1174,470,335,140,57,13,2883,0,4,3,30,32,27,42,24,4,176,20,61,50,366,47,40,9,6,3,610,0,4,3,51,26,14,6,0,0,102,15,97,194,1017,429,362,176,49,20,2355,0,3,5,124,53,96,60,54,40,437,4,23,35,132,130,174,164,104,35,800,8,65,79,240,79,62,29,15,0,571,4,61,97,301,155,84,47,20,0,772,0,0,0,21,64,86,78,58,16,325,23,123,191,1057,355,291,174,86,23,2319,3,7,29,187,32,29,5,3,0,290,13,24,87,421,93,46,14,4,0,703,0,24,74,638,683,853,764,399,86,3524,3,10,22,139,171,110,56,35,3,546,20,65,77,253,102,73,52,7,3,657
210,0,11,12,75,36,34,14,8,9,192,0,3,10,38,15,4,9,6,0,86,5,56,205,546,12,12,3,3,0,843,0,9,8,22,19,50,85,40,14,243,70,380,393,933,429,229,93,18,14,2558,0,0,3,13,16,21,41,18,13,130,90,213,171,990,78,41,19,4,4,1609,0,3,9,37,23,9,5,0,0,83,22,106,206,930,472,384,153,34,25,2335,0,0,0,87,59,90,79,69,76,463,0,9,6,77,75,127,131,90,29,554,12,42,57,101,54,29,16,4,4,327,3,33,36,126,70,35,20,16,0,334,0,0,3,17,46,46,51,47,14,225,32,140,176,853,475,209,137,47,24,2096,0,3,14,76,9,14,3,0,0,116,4,22,32,290,71,28,15,0,0,471,0,0,3,72,77,79,75,26,8,347,19,58,162,1163,1246,585,347,145,30,3753,10,39,56,126,51,37,23,7,3,344
211,0,10,9,85,66,97,56,24,12,363,8,142,311,631,126,74,33,9,3,1338,4,6,35,106,14,5,0,0,0,171,3,15,12,97,103,287,542,369,214,1632,24,241,303,944,630,527,253,88,41,3058,0,9,9,30,66,84,90,58,15,350,4,24,30,139,27,22,15,0,0,257,0,0,9,53,68,27,5,0,0,165,13,72,135,679,365,301,141,41,13,1772,0,11,7,153,79,197,109,68,73,700,4,23,36,151,216,304,357,235,99,1430,13,99,131,268,169,156,75,19,11,937,4,92,216,514,345,276,166,83,29,1724,0,0,0,28,40,60,44,35,20,229,8,81,159,888,456,430,246,106,49,2424,5,17,22,280,52,65,21,3,0,465,13,62,88,431,120,51,18,3,0,791,0,0,0,14,21,25,24,16,0,102,0,0,3,28,30,19,22,0,3,118,13,80,99,242,140,107,86,15,6,783
212,3,74,184,840,501,583,415,229,124,2952,9,35,137,378,103,83,29,20,7,802,5,21,58,242,23,13,0,0,0,365,3,19,19,70,75,226,448,307,160,1327,158,956,1216,2195,954,625,271,99,47,6528,0,9,5,50,61,60,95,59,12,350,89,420,366,1132,132,89,38,3,3,2277,0,3,5,47,41,14,8,0,0,119,60,324,599,2098,1101,764,286,80,39,5338,0,11,35,314,230,432,284,163,120,1591,3,37,43,176,251,367,369,261,116,1632,25,179,388,440,233,188,112,21,3,1577,13,101,256,607,437,264,217,97,36,2036,0,0,8,128,202,266,229,159,64,1046,123,835,994,5273,1987,1470,1007,452,214,12351,8,23,75,458,78,97,28,6,3,780,23,173,185,903,228,110,34,7,3,1655,3,4,29,239,167,187,113,51,18,812,3,5,32,227,311,169,150,61,22,988,29,128,129,209,99,66,50,11,3,729
213,0,20,42,311,81,75,47,12,6,594,11,162,327,1097,249,138,52,38,8,2080,0,33,151,562,21,18,5,3,0,806,0,10,7,72,47,107,152,69,40,507,263,1492,1458,3492,1107,684,243,66,16,8821,0,0,8,62,49,73,56,33,16,300,73,210,167,1128,114,68,29,9,0,1798,3,10,23,86,23,16,4,3,0,171,65,554,1030,4037,1961,1394,591,158,67,9858,0,8,29,322,180,332,234,174,177,1457,5,25,28,211,221,332,321,173,58,1379,33,163,149,411,157,82,42,9,3,1048,14,89,135,499,209,101,62,23,6,1149,0,0,9,100,198,257,193,169,49,974,24,192,196,1281,415,235,128,71,28,2565,7,12,32,267,42,35,13,0,0,408,40,291,321,863,205,87,26,3,0,1842,7,14,55,536,615,829,649,269,54,3023,0,10,21,193,172,107,71,21,8,597,28,151,111,354,100,80,34,3,4,857
214,0,7,10,83,44,60,33,11,5,250,0,0,0,12,8,7,3,3,0,36,0,0,0,10,0,0,0,0,0,13,0,10,10,39,64,147,262,199,104,822,17,150,228,834,540,484,292,98,35,2686,0,11,13,41,45,51,71,43,15,289,3,4,13,17,13,5,3,0,0,50,0,0,3,46,34,18,5,0,0,101,11,58,70,415,225,159,77,10,5,1034,0,3,0,78,27,80,48,26,12,276,6,38,44,168,244,293,325,247,89,1452,4,14,8,40,25,31,9,7,0,140,4,42,86,253,164,124,103,39,10,820,0,0,0,6,15,29,25,19,0,103,3,14,14,101,80,69,68,26,13,386,0,0,4,35,13,7,3,0,0,61,11,32,27,220,47,20,8,0,0,361,0,0,0,16,13,13,3,7,0,49,0,3,3,19,17,11,15,3,0,74,5,30,53,133,94,66,57,8,9,454
215,0,6,0,10,0,7,0,0,0,26,0,0,10,30,7,9,0,0,0,56,0,0,6,21,0,0,0,0,0,25,0,0,3,13,6,35,67,32,11,167,7,36,63,193,130,88,48,22,3,594,0,0,0,6,3,6,8,0,0,18,0,20,5,15,5,0,0,0,0,49,0,3,0,5,15,8,4,4,0,34,6,45,35,198,83,84,30,7,3,484,0,0,0,0,0,4,7,3,3,24,0,0,4,6,33,30,37,33,16,162,0,3,0,9,0,0,0,0,0,18,0,10,33,47,19,15,10,3,3,141,0,0,0,4,4,5,14,5,8,34,3,3,6,37,8,9,4,0,3,70,0,0,34,119,3,0,0,0,0,156,7,19,16,58,21,10,3,0,0,125,0,0,0,3,0,0,0,0,0,4,0,3,12,47,43,29,13,8,0,152,0,3,5,25,16,20,15,4,0,89
216,0,0,0,3,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,10,0,0,3,10,3,0,0,0,0,14,0,4,5,15,16,43,96,29,14,223,13,58,90,207,151,122,61,29,9,742,0,0,0,3,6,11,9,9,0,35,8,25,23,45,0,0,0,0,0,98,0,0,0,4,4,0,0,0,0,17,3,30,39,202,93,85,47,7,0,504,0,0,0,3,3,6,3,3,5,29,0,0,0,11,22,43,63,19,5,176,0,0,3,6,4,3,0,0,0,19,0,8,16,23,13,11,10,3,0,80,0,0,0,0,4,5,11,5,3,27,6,13,3,45,16,3,3,3,0,90,0,0,32,135,3,3,3,0,0,170,0,3,8,44,24,7,3,0,0,98,0,0,0,3,4,8,10,14,0,41,0,0,7,39,35,24,12,4,0,126,3,13,6,33,18,13,10,4,3,105
217,0,0,0,5,0,0,3,0,0,6,0,0,0,4,0,0,0,0,0,12,0,0,3,6,0,0,0,0,0,9,0,0,3,14,20,46,86,48,25,238,8,47,80,239,181,124,72,19,11,786,0,0,0,3,3,5,3,5,4,28,0,0,0,4,0,0,0,0,0,5,0,0,3,3,10,6,3,0,0,24,3,24,26,138,55,48,15,6,0,317,0,0,0,7,0,5,0,3,0,14,0,3,3,21,31,43,51,41,17,213,0,0,3,6,4,5,0,0,0,23,3,4,15,48,23,12,8,0,0,121,0,0,0,0,5,3,7,3,0,18,0,4,7,33,13,10,4,3,0,72,0,0,14,69,0,0,0,0,0,94,0,0,6,35,21,9,0,0,0,77,0,0,0,0,3,0,3,0,0,3,0,0,0,4,0,0,0,0,0,3,0,3,7,26,18,23,16,3,0,100
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
