SA4_CODE_2016,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
121,488,10943,711,12144,441,9817,638,10897,1257,23700,1958,26916,2174,26019,1740,29935,3192,22467,1437,27091,3190,16716,1160,21063,2056,12837,970,15857,954,6958,675,8585,369,2842,489,3699,14122,132300,9775,156196,464,10361,634,11465,575,10005,682,11258,1834,26058,2008,29900,3506,27666,1746,32918,5119,23508,1489,30116,5164,17001,1231,23393,3235,13813,1146,18195,1320,8162,1016,10499,319,5041,1080,6440,21536,141615,11027,174176,959,21306,1343,23610,1014,19824,1323,22159,3090,49756,3967,56816,5681,53686,3488,62855,8309,45981,2919,57205,8354,33720,2387,44459,5294,26643,2114,34053,2269,15122,1694,19085,689,7882,1566,10139,35654,273919,20799,330375
122,204,6777,498,7481,300,5793,390,6485,633,12558,1010,14200,1230,16156,1144,18525,2020,15170,1037,18234,2067,10932,840,13842,1295,8645,733,10672,609,4682,674,5965,217,1824,412,2456,8576,82536,6742,97849,240,6277,421,6932,295,5384,391,6074,956,13432,987,15379,2062,16524,1091,19671,3274,14924,960,19163,3392,10362,829,14581,2003,8839,923,11773,777,5424,912,7121,202,3285,1003,4489,13211,84446,7517,105173,444,13052,918,14412,594,11176,783,12554,1595,25984,1997,29575,3296,32678,2232,38197,5297,30096,1999,37397,5464,21290,1671,28419,3301,17480,1660,22440,1389,10106,1588,13078,424,5105,1414,6945,21787,166976,14257,203023
123,450,8044,817,9308,489,7773,666,8928,1245,15220,1239,17708,1901,14708,1144,17744,2042,13196,1034,16276,1896,11539,979,14415,1206,7567,909,9674,424,2804,549,3776,75,742,275,1090,9735,81584,7608,98925,498,7544,759,8803,646,7650,613,8917,2334,15677,1242,19256,3222,14343,1114,18683,3480,12878,1058,17410,3137,11262,1053,15453,1552,7506,995,10047,424,3341,735,4505,55,1429,599,2083,15350,81633,8177,105160,950,15584,1574,18115,1141,15429,1279,17847,3585,30893,2485,36961,5119,29051,2260,36430,5519,26072,2093,33690,5033,22801,2031,29869,2756,15070,1898,19726,853,6144,1284,8285,133,2166,874,3174,25082,163217,15784,204085
124,468,9093,812,10372,541,8933,813,10285,1280,17547,1737,20562,1961,16757,1549,20265,2406,15718,1364,19488,2428,14440,1256,18122,1524,10196,1055,12772,540,4023,647,5209,112,1191,254,1557,11260,97895,9479,118630,534,8527,749,9806,695,8603,726,10019,2303,17699,1519,21524,3389,16385,1312,21095,4140,15437,1323,20906,4229,14224,1229,19675,2110,10236,1237,13582,622,4995,914,6533,107,2454,452,3017,18127,98567,9460,126160,1005,17615,1561,20179,1237,17533,1538,20301,3584,35252,3254,42089,5347,33145,2862,41356,6550,31157,2690,40393,6652,28661,2486,37803,3636,20433,2294,26357,1162,9025,1557,11739,220,3640,707,4571,29389,196460,18942,244791
125,660,11056,1088,12809,986,14691,1676,17356,2893,37800,4595,45289,3247,28623,3182,35053,3081,20774,2210,26073,2702,16834,1763,21299,1612,11261,1230,14106,768,5941,822,7531,201,2151,412,2761,16152,149135,16988,182276,716,10211,928,11862,1138,12470,1224,14832,4255,34974,3484,42711,4718,24485,2268,31472,4714,19707,1864,26289,4216,16280,1539,22042,2300,11194,1217,14710,871,6995,1037,8903,157,3898,765,4823,23083,140230,14326,177642,1379,21272,2021,24671,2119,27158,2903,32185,7144,72776,8076,87999,7968,53104,5452,66525,7796,40487,4075,52359,6921,33118,3308,43343,3912,22456,2448,28819,1640,12939,1859,16438,351,6049,1183,7583,39237,289360,31317,359916
126,250,5259,304,5813,336,6382,348,7067,764,12587,804,14151,1105,10878,637,12622,1514,9272,549,11332,1504,7656,467,9627,846,5495,381,6720,472,3012,307,3795,158,1434,191,1790,6957,61977,3984,72914,229,4525,264,5016,352,6447,374,7170,1031,12882,788,14699,1688,10966,587,13242,2303,9512,488,12304,2399,7773,486,10656,1259,5541,435,7230,534,3860,456,4845,139,2569,433,3141,9932,64065,4312,78304,481,9786,565,10835,688,12831,720,14231,1791,25468,1592,28852,2797,21845,1225,25863,3813,18781,1039,23636,3905,15425,947,20279,2102,11032,814,13945,1006,6874,758,8639,303,4004,629,4930,16890,126040,8287,151220
127,765,12922,1341,15029,1034,12932,1245,15205,2312,23504,2359,28174,2931,21613,2114,26659,3377,21396,2160,26931,2707,17760,1751,22217,1440,10973,1274,13680,725,5296,787,6809,134,1708,274,2111,15417,128103,13306,156827,905,11889,1215,14007,1314,12254,1096,14665,3673,24009,2281,29957,4917,21546,2154,28617,5279,20134,1937,27349,4574,17062,1753,23386,2096,10782,1361,14236,741,6383,966,8087,121,2889,420,3432,23619,126943,13180,163744,1669,24814,2556,29037,2343,25188,2346,29874,5985,47513,4637,58131,7850,43161,4270,55278,8657,41525,4091,54282,7288,34816,3505,45607,3531,21760,2628,27920,1466,11680,1755,14897,257,4598,695,5545,39040,255052,26484,320571
128,226,6090,394,6716,282,5906,306,6492,716,11276,712,12708,1144,12690,753,14583,1894,12013,734,14637,2168,10405,663,13236,1290,7709,562,9563,553,3972,434,4962,216,1676,224,2123,8493,71748,4773,85021,255,5755,365,6373,343,5557,276,6176,1044,11710,722,13476,2076,12712,704,15494,3096,11766,688,15550,3514,9796,656,13966,1833,7894,643,10370,637,4839,604,6079,185,3177,461,3824,12973,73210,5130,91312,482,11851,764,13095,624,11466,575,12667,1759,22982,1436,26178,3223,25399,1456,30079,4985,23781,1420,30190,5684,20202,1320,27203,3118,15605,1204,19937,1194,8810,1040,11043,399,4859,684,5949,21471,144955,9905,176329
197,0,5,0,3,0,3,0,9,0,8,0,11,0,8,4,18,3,18,0,25,5,14,4,22,0,38,5,48,0,9,9,16,0,3,0,3,12,105,33,157,0,7,0,7,3,0,0,4,3,13,5,24,0,12,3,14,0,19,9,31,11,33,9,53,6,43,14,60,0,11,12,24,0,3,0,7,28,137,54,220,0,12,0,12,0,4,0,9,3,23,7,32,3,21,8,34,6,39,7,50,13,45,18,74,10,73,22,108,0,25,20,42,0,9,0,10,40,247,91,374
199,8,198,78,285,31,544,171,746,74,1032,507,1615,76,690,505,1269,98,588,466,1148,85,582,323,986,57,477,186,719,8,103,47,162,0,18,17,32,433,4229,2297,6958,17,164,54,232,31,450,135,615,72,734,292,1091,64,375,192,629,100,365,180,646,114,466,149,732,58,316,100,477,6,72,40,120,3,31,15,48,457,2981,1146,4590,26,358,130,517,58,1002,303,1358,138,1765,799,2703,134,1069,695,1900,193,956,647,1798,203,1046,468,1722,121,797,282,1196,14,176,89,282,3,47,25,78,888,7214,3448,11545
201,188,4227,534,4948,251,4302,415,4971,585,7251,693,8530,1007,7293,747,9046,1320,7969,937,10223,1536,7849,926,10317,994,6511,1045,8547,423,2987,689,4100,94,915,278,1291,6403,49308,6261,61973,238,3977,490,4705,376,4144,378,4900,1028,7302,654,8982,1592,7458,654,9704,2295,7942,833,11065,2566,7540,908,11020,1443,6446,1041,8929,475,3427,879,4783,82,1906,471,2456,10103,50138,6305,66545,429,8198,1027,9654,626,8449,792,9873,1614,14553,1344,17520,2603,14748,1394,18747,3618,15911,1764,21290,4106,15394,1837,21334,2431,12959,2080,17469,900,6415,1574,8886,180,2822,751,3745,16509,99441,12567,128519
202,187,3979,588,4748,244,3939,416,4598,589,6878,898,8364,877,7002,856,8736,1242,7618,972,9833,1557,7664,968,10195,908,6272,952,8128,436,2950,729,4118,146,985,333,1457,6189,47272,6712,60173,279,3799,546,4627,306,4005,321,4634,1063,7014,668,8738,1537,7202,737,9480,2202,7615,831,10643,2557,7324,878,10756,1303,6174,994,8472,483,3365,914,4759,117,1740,649,2500,9838,48231,6535,64603,461,7779,1135,9372,551,7940,738,9235,1649,13886,1564,17108,2416,14204,1594,18211,3442,15233,1803,20471,4112,14989,1848,20946,2209,12448,1946,16603,922,6313,1640,8878,260,2722,976,3961,16031,95507,13247,124780
203,335,7611,801,8752,397,7845,732,8977,1012,14108,1524,16643,1606,14252,1440,17300,2253,13835,1404,17491,2604,12905,1274,16783,1648,10578,1359,13587,794,5171,992,6955,222,1931,504,2667,10869,88243,10035,109156,412,7222,723,8363,561,7343,577,8475,1787,14569,1098,17444,2885,14278,1080,18239,3970,13827,1184,18979,4306,12704,1314,18329,2499,10962,1474,14941,845,6328,1373,8547,187,3594,880,4657,17449,90823,9704,117970,752,14834,1526,17118,960,15188,1308,17452,2792,28674,2622,34086,4487,28532,2518,35537,6216,27662,2590,36470,6906,25611,2593,35106,4150,21542,2840,28527,1641,11497,2367,15504,409,5527,1388,7326,28315,179066,19739,227122
204,226,4434,723,5382,220,3933,422,4583,634,6872,802,8309,904,7408,903,9220,1411,8873,1039,11323,1694,9542,1191,12425,1107,8103,1223,10432,496,3640,847,4982,141,1181,434,1754,6834,53980,7596,68406,262,3986,656,4909,290,3254,369,3914,1048,7059,702,8811,1646,7633,783,10058,2251,8806,983,12040,2863,8894,1100,12854,1572,7554,1249,10378,599,3935,1046,5576,111,2058,669,2840,10649,53185,7556,71384,485,8426,1380,10287,518,7191,788,8501,1685,13932,1504,17119,2547,15039,1685,19275,3666,17675,2025,23366,4560,18436,2289,25285,2678,15657,2473,20812,1090,7574,1893,10558,257,3235,1105,4590,17477,107163,15148,139788
205,352,6589,1092,8033,390,5759,751,6900,1002,11295,1513,13812,1455,11261,1457,14169,2095,13496,1758,17348,2649,14935,1906,19485,1930,13623,2065,17619,810,6319,1508,8637,203,1911,646,2763,10886,85194,12691,108772,353,6143,899,7394,540,5471,631,6639,1742,11686,1181,14612,2578,11349,1242,15166,3718,13291,1564,18570,4458,14441,1897,20800,2610,12970,2092,17673,902,6689,1901,9486,162,3275,1056,4489,17061,85309,12455,114826,710,12728,1989,15423,929,11223,1385,13540,2749,22979,2697,28423,4034,22611,2692,29340,5806,26787,3317,35918,7102,29377,3802,40282,4543,26592,4158,35293,1714,13005,3407,18127,366,5190,1697,7251,27945,170502,25151,223600
206,466,11007,1347,12815,995,25876,3049,29922,2826,66619,8265,77711,3032,37454,4654,45141,4082,25488,3239,32810,3525,18343,2549,24417,1900,12759,1916,16573,967,6564,1247,8773,322,2663,602,3585,18114,206772,26859,251741,547,12756,1449,14754,1358,31167,3366,35890,3995,69962,8170,82124,4553,36193,4131,44880,6388,24205,2942,33541,6097,17864,2499,26459,3014,12973,1942,17939,1282,8370,1530,11181,257,4440,1093,5790,27493,217931,27120,272543,1011,23763,2793,27570,2355,57042,6412,65808,6821,136581,16438,159836,7582,73650,8787,90017,10469,49693,6182,66343,9621,36206,5045,50874,4917,25735,3860,34506,2246,14934,2770,19956,582,7104,1691,9372,45604,424703,53977,524285
207,467,11089,676,12230,682,13319,763,14761,1300,21224,1404,23938,1806,18113,1063,20987,3286,18839,1252,23376,3200,14960,1023,19181,1981,11475,877,14340,1145,7426,946,9515,433,3041,545,4013,14299,119490,8547,142342,508,10931,649,12087,731,12387,686,13803,1752,21248,1380,24381,3084,19543,1094,23716,5345,19865,1210,26420,5263,15107,1091,21461,3140,12826,1174,17148,1553,9004,1342,11908,354,5634,1105,7094,21734,126546,9734,158013,973,22021,1321,24314,1411,25711,1447,28564,3053,42474,2784,48315,4894,37657,2155,44705,8629,38699,2466,49792,8461,30063,2117,40646,5126,24306,2056,31487,2698,16431,2290,21417,785,8675,1645,11110,36028,246040,18282,300350
208,400,10640,752,11790,566,11398,782,12743,1289,22180,1687,25156,2185,23570,1624,27381,3592,22713,1665,27968,3689,17243,1343,22264,2029,12627,1154,15806,1069,6779,1013,8859,409,3360,709,4481,15217,130509,10727,156447,438,10189,673,11304,647,11281,696,12623,1933,23498,1648,27074,3682,24490,1532,29702,5976,23059,1592,30631,5794,16903,1333,24027,3290,13504,1451,18237,1414,8817,1506,11732,332,6284,1441,8064,23507,138022,11866,173391,836,20831,1425,23090,1215,22677,1479,25368,3216,45681,3330,52231,5870,48061,3156,57088,9567,45776,3256,58600,9479,34144,2671,46291,5316,26128,2605,34044,2479,15591,2516,20587,746,9650,2148,12538,38724,268532,22594,329844
209,579,13170,1252,15007,808,15086,1221,17111,2450,32632,2688,37769,3280,29794,2232,35302,4102,25511,2071,31682,3925,20266,1723,25916,2395,14279,1614,18297,1135,7382,1198,9718,310,2537,581,3427,18983,160658,14586,194224,626,12358,1191,14170,1140,14478,1124,16738,3715,32322,2611,38654,5443,28904,2111,36458,6971,24755,2080,33805,6576,19704,1837,28117,3411,14707,1831,19953,1314,8839,1597,11750,227,4304,1096,5632,29435,160373,15475,205282,1209,25526,2442,29178,1948,29566,2341,33852,6162,64954,5296,76421,8725,58699,4342,71765,11074,50261,4152,65482,10502,39973,3559,54028,5808,28988,3449,38246,2450,16216,2798,21466,542,6841,1676,9057,48420,321026,30056,399503
210,574,10177,1137,11887,796,10946,1013,12753,1927,23483,2223,27632,2668,20668,1846,25176,3115,18792,1702,23610,2617,13982,1390,17990,1473,9866,1256,12600,857,5450,958,7262,240,1943,411,2587,14255,115305,11936,141503,660,9549,1025,11237,1010,9862,800,11668,2972,22597,2011,27571,4241,19800,1687,25726,5275,17762,1614,24652,4236,13439,1440,19115,2294,10347,1481,14124,945,6774,1222,8940,166,3261,632,4063,21801,113378,11918,147096,1240,19730,2160,23121,1799,20806,1816,24425,4895,46075,4237,55208,6909,40461,3537,50908,8392,36548,3319,48264,6853,27424,2829,37105,3765,20219,2735,26721,1804,12225,2178,16209,404,5199,1045,6650,36059,228681,23854,288599
211,602,14730,1047,16382,728,14369,838,15936,1936,27458,1656,31044,3033,28154,1744,32923,4271,28130,1802,34209,4398,23971,1589,29952,2725,17540,1535,21803,1221,8346,1230,10807,311,2879,647,3840,19223,165579,12085,196894,709,13768,946,15434,987,13224,704,14911,3011,27717,1656,32387,5136,28124,1597,34854,7397,27786,1742,36924,7503,23279,1656,32439,4000,18420,1861,24276,1361,9942,1830,13136,256,5335,1209,6801,30363,167589,13209,211158,1312,28504,1996,31809,1713,27590,1545,30848,4947,55175,3305,63435,8167,56278,3343,67780,11673,55916,3542,71134,11900,47246,3246,62391,6729,35956,3398,46081,2580,18293,3064,23943,564,8213,1856,10639,49587,333165,25295,408056
212,1126,22764,2087,25975,1569,27091,2102,30759,3788,50301,4081,58168,4948,44349,3476,52776,5533,39140,3098,47774,4890,30254,2551,37692,3107,20975,2284,26360,1631,11141,1916,14688,445,3825,782,5048,27026,249843,22376,299248,1283,21061,1772,24123,1847,24126,1751,27727,5710,48764,3750,58222,7709,42103,3045,52854,8759,37171,2875,48805,8018,29054,2591,39657,4401,22007,2583,28990,1770,13159,2296,17225,307,6535,1418,8254,39803,243985,22075,305863,2407,43826,3864,50095,3415,51220,3851,58490,9497,99062,7831,116387,12660,86452,6518,105635,14291,76317,5975,96584,12901,59304,5140,77349,7506,42981,4868,55358,3396,24303,4215,31914,750,10356,2204,13311,66829,493829,44458,605115
213,949,18960,2063,21967,1338,22436,2425,26202,4018,52714,5732,62461,5404,47682,4600,57686,5446,36132,3485,45061,4379,27441,2730,34544,2568,17246,2317,22132,1154,7317,1518,9988,257,2314,588,3156,25513,232233,25458,283202,1114,17915,1868,20898,1686,20310,1895,23892,6438,52857,4791,64081,8521,44623,3882,57022,8675,34057,3237,45971,7359,26442,2767,36570,3543,17016,2546,23107,1231,9146,1834,12204,163,4330,1044,5539,38733,226686,23863,289288,2066,36871,3933,42871,3024,42746,4319,50091,10455,105573,10524,126540,13927,92301,8475,114709,14122,70191,6722,91031,11742,53881,5493,71110,6109,34261,4862,45235,2389,16460,3355,22199,422,6640,1635,8698,64247,458923,49319,572482
214,296,7590,816,8695,349,7201,612,8169,926,13320,1163,15407,1615,14742,1250,17610,2220,15625,1440,19290,2433,13837,1380,17647,1695,12058,1448,15208,863,6363,1254,8482,251,2210,591,3054,10656,92960,9950,113561,359,7165,734,8262,553,6620,574,7747,1718,13714,1134,16562,2733,14900,1235,18877,3956,15492,1344,20793,4318,13723,1419,19457,2649,13021,1735,17406,949,7211,1722,9878,214,3524,981,4721,17454,95380,10876,123705,655,14753,1546,16958,909,13826,1185,15920,2644,27036,2300,31974,4355,29646,2492,36487,6174,31116,2791,40081,6752,27561,2794,37104,4350,25078,3182,32608,1812,13580,2975,18360,464,5737,1573,7772,28104,188337,20830,237269
215,235,3854,628,4716,234,3330,462,4026,585,6616,1030,8228,824,6169,923,7916,1267,7542,1120,9933,1516,8142,1193,10849,936,6529,1189,8657,464,3408,908,4780,143,1256,396,1789,6196,46843,7850,60891,241,3541,595,4381,285,3143,368,3792,993,6413,747,8149,1302,6223,731,8259,2117,7179,889,10179,2299,7220,1043,10565,1285,6095,1151,8529,583,3907,1085,5575,117,2251,660,3034,9228,45966,7272,62466,475,7399,1228,9101,520,6477,826,7825,1579,13022,1782,16382,2124,12397,1650,16175,3383,14716,2010,20112,3817,15359,2234,21405,2224,12628,2337,17186,1050,7310,1991,10355,263,3500,1053,4819,15431,92806,15115,123356
216,200,3611,580,4388,207,2917,354,3473,511,5608,742,6865,733,5652,743,7124,998,6622,892,8508,1178,6612,887,8672,760,5531,1042,7338,397,2927,799,4123,110,941,312,1372,5094,40430,6343,51868,232,3254,499,3989,241,2710,276,3233,884,5671,653,7201,1279,5601,627,7501,1710,6390,753,8852,1884,6096,833,8816,1050,5256,1034,7341,449,3119,920,4495,70,1619,519,2213,7811,39715,6114,53639,434,6863,1077,8377,448,5630,624,6706,1394,11283,1389,14067,2006,11251,1367,14628,2708,13009,1641,17361,3064,12706,1714,17490,1811,10791,2081,14681,851,6046,1720,8616,180,2560,835,3579,12905,80140,12456,105507
217,141,3329,492,3961,169,2902,323,3392,397,5154,516,6065,659,5469,541,6667,989,6546,770,8305,1214,6759,802,8772,742,5487,883,7115,356,2570,662,3585,99,898,274,1270,4754,39122,5257,49132,171,3039,469,3680,223,2539,253,3015,688,5099,443,6232,1073,5385,504,6960,1768,6410,656,8831,2045,6257,806,9101,981,5263,896,7140,353,3086,884,4321,76,1691,492,2260,7380,38763,5396,51535,315,6365,959,7635,393,5439,576,6408,1087,10257,955,12295,1726,10848,1041,13624,2755,12956,1422,17133,3254,13016,1605,17876,1723,10754,1776,14254,711,5652,1550,7910,166,2592,768,3529,12132,77884,10653,100676
297,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,5,5,0,11,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,18,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,5,5,0,11,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,21,3,25
299,8,124,42,180,20,301,122,447,48,695,306,1052,47,419,352,813,43,335,251,628,43,279,141,460,30,192,62,283,3,49,23,72,0,9,0,9,243,2405,1296,3942,7,131,41,178,22,323,107,453,57,538,201,795,54,272,152,479,40,216,93,347,52,227,78,352,26,141,36,204,4,29,9,49,0,19,11,28,265,1887,725,2883,18,254,84,357,41,627,229,898,101,1239,505,1848,101,691,500,1295,87,547,337,975,92,503,215,816,58,332,95,482,7,81,36,121,0,22,11,38,505,4294,2019,6825
301,276,6821,448,7547,265,5750,323,6331,721,10684,698,12096,1245,12410,832,14490,1698,12981,909,15592,1908,11072,835,13811,1222,8303,764,10285,537,3749,617,4899,145,1196,381,1719,8014,72962,5804,86776,318,6294,402,7015,409,5293,286,5989,1155,10935,654,12745,2164,12837,721,15726,2941,13165,758,16863,3246,10714,764,14726,1817,8455,829,11095,604,4369,841,5813,98,2222,661,2985,12749,74276,5918,92945,589,13117,852,14560,674,11039,604,12324,1873,21616,1350,24839,3412,25250,1555,30218,4640,26145,1669,32454,5154,21785,1595,28539,3041,16754,1591,21383,1142,8116,1452,10711,240,3411,1045,4703,20765,147240,11720,179726
302,250,5159,353,5761,300,6241,502,7045,816,14280,1088,16190,1271,12708,924,14902,1632,10798,798,13227,1547,8455,625,10625,918,6039,523,7481,514,3254,456,4229,174,1265,318,1761,7427,68196,5593,81219,265,5037,320,5620,365,6255,478,7097,1212,14548,1043,16802,1873,12800,793,15469,2489,10662,738,13887,2579,8326,625,11529,1439,6576,584,8600,618,4417,787,5819,114,2510,815,3436,10947,71123,6176,88246,516,10195,667,11375,670,12488,975,14139,2028,28833,2135,32991,3145,25508,1717,30370,4118,21455,1537,27109,4124,16788,1249,22159,2358,12607,1111,16081,1131,7670,1240,10049,292,3773,1132,5195,18379,139320,11768,169465
303,464,9474,737,10672,621,13637,1035,15282,1578,26861,2114,30554,2065,21076,1438,24577,2408,16797,1247,20452,2210,12867,965,16045,1321,8687,823,10829,624,4395,584,5601,183,1672,315,2164,11473,115457,9259,136193,473,9169,603,10241,708,13270,944,14926,2278,26677,1876,30830,3072,20567,1295,24930,3908,16672,1196,21778,3646,12945,946,17534,1947,9028,887,11865,764,5495,821,7083,137,3460,551,4150,16935,117274,9125,143334,932,18646,1340,20916,1324,26906,1975,30212,3855,53538,3991,61384,5139,41638,2729,49505,6315,33471,2444,42229,5861,25810,1910,33576,3265,17718,1715,22699,1393,9886,1407,12682,318,5128,868,6313,28407,232736,18384,279522
304,226,6285,326,6841,298,7565,431,8295,542,9858,583,10982,970,10301,588,11863,1256,9610,567,11436,1333,7245,451,9027,916,5614,359,6890,360,2456,310,3123,131,867,235,1228,6031,59802,3854,69686,247,6368,300,6918,365,7318,451,8124,780,9753,575,11098,1526,11016,510,13048,2172,9786,511,12475,2232,7213,433,9885,1325,5817,442,7579,447,2908,494,3841,99,1577,696,2375,9185,61758,4408,75348,474,12657,628,13755,657,14884,883,16427,1321,19607,1153,22084,2497,21318,1096,24914,3426,19398,1080,23908,3567,14458,886,18916,2241,11428,801,14470,802,5366,804,6968,228,2447,928,3605,15218,121562,8259,145038
305,242,5827,475,6545,400,11545,1193,13145,1028,25357,2870,29254,1233,16094,1774,19102,1669,12962,1609,16244,1510,8896,1134,11539,763,5434,781,6977,302,2269,424,2995,89,752,213,1051,7233,89139,10475,106851,238,6375,527,7140,511,12793,1145,14448,1297,24578,2643,28513,1816,15390,1493,18699,2457,11904,1198,15558,2320,8115,1017,11448,1128,5245,727,7102,337,2652,484,3477,67,1629,545,2242,10184,88685,9769,108640,479,12208,1005,13691,917,24339,2334,27589,2327,49934,5511,57771,3053,31485,3265,37802,4128,24862,2811,31800,3826,17014,2153,22992,1897,10682,1507,14081,638,4919,906,6469,160,2378,755,3291,17415,177823,20244,215485
306,316,6075,1033,7422,346,5421,815,6574,845,11718,1812,14383,1266,12138,1678,15080,1644,13278,2014,16939,1748,12327,1802,15880,1057,9107,1572,11737,438,3864,918,5215,100,1013,311,1425,7762,74936,11956,94652,361,5731,939,7034,420,5331,779,6529,1387,12537,1783,15707,2276,13005,1677,16954,2773,13113,1751,17635,2725,11424,1673,15820,1473,7895,1439,10804,508,3633,951,5099,85,1725,484,2298,12015,74392,11476,97882,674,11809,1972,14457,765,10747,1588,13106,2235,24250,3600,30090,3542,25136,3355,32035,4414,26393,3769,34573,4472,23749,3475,31700,2532,17002,3008,22538,949,7491,1869,10311,188,2743,796,3722,19774,149324,23433,192534
307,183,3286,564,4035,167,2848,338,3355,440,5629,804,6869,630,5669,760,7065,945,6657,936,8540,998,6626,961,8583,720,5554,971,7245,324,2653,628,3606,86,718,223,1025,4496,39641,6180,50315,198,2868,507,3573,235,2653,289,3174,797,5575,614,6984,1136,5696,692,7525,1524,6074,777,8370,1630,5853,838,8319,946,4895,922,6772,356,2689,660,3703,65,1245,351,1661,6894,37548,5646,50080,377,6160,1077,7607,407,5502,627,6530,1239,11197,1414,13850,1768,11372,1450,14588,2467,12730,1711,16907,2631,12474,1793,16900,1671,10446,1893,14013,684,5343,1288,7311,155,1959,573,2685,11388,77182,11826,100396
