SA4_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
122,0,0,33,128,53,29,14,4,0,260,3,8,11,110,64,37,32,20,8,287,0,0,13,69,37,25,17,0,4,162,54,237,316,2717,851,484,418,233,111,5422,307,606,590,1878,923,794,751,553,447,6854,7602,16593,13005,35050,19163,14581,11773,7121,4489,129370,0,0,3,31,4,24,12,0,0,78,14372,28966,20963,38271,21533,17109,13196,7717,4373,166494,0,0,5,77,15,5,0,0,0,100,0,0,5,62,43,50,21,5,3,196,3,6,0,19,14,9,3,0,0,55,13,70,75,499,278,148,64,24,19,1186,3,17,11,134,59,39,48,25,10,354,13,92,464,1181,792,571,241,157,66,3566,0,0,15,79,100,142,167,148,42,691,0,0,3,36,29,66,115,61,36,340,208,1519,1139,5988,4283,2564,2472,1298,621,20084,0,3,16,96,50,74,38,21,3,315,7,115,95,547,190,76,55,23,13,1121,11,89,121,593,365,203,329,183,76,1970
123,4,18,36,276,102,91,21,11,3,566,0,0,7,23,24,38,27,13,6,131,0,12,43,63,30,15,3,0,0,173,34,191,289,1528,1087,803,534,238,106,4808,456,849,947,2181,1004,1037,779,477,373,8114,9399,18782,17717,37939,17410,15453,10047,4505,2083,133338,0,12,50,166,47,35,21,8,0,341,17979,34002,29239,47449,19524,17446,10556,4105,1669,181969,29,177,292,2026,571,262,33,9,3,3400,3,3,11,118,59,65,19,11,0,287,0,6,32,210,73,83,37,12,5,460,10,19,27,106,46,31,12,3,3,257,0,6,17,254,251,202,226,66,10,1046,12,51,136,732,384,335,160,93,28,1926,0,6,13,72,111,142,152,87,11,595,9,75,59,289,139,166,140,58,13,947,33,154,157,959,1667,1830,1781,910,258,7755,3,69,194,1292,693,449,214,74,12,2997,0,3,0,42,37,21,23,15,4,139,0,8,35,90,118,148,298,119,39,859
124,3,14,46,165,54,30,12,7,5,328,0,0,0,14,45,37,42,16,5,166,4,15,22,68,24,6,7,6,0,147,12,126,296,1123,657,565,505,233,124,3643,466,815,1009,2373,1234,1202,1004,570,234,8914,10174,20134,19830,42618,20906,19675,13582,6533,3017,156457,0,21,56,160,39,23,15,8,0,331,19709,37396,34813,62062,27467,24398,14993,6344,2722,229895,0,25,27,210,27,27,11,0,0,327,0,0,12,72,36,45,22,23,5,214,0,6,12,63,26,17,8,0,0,137,3,20,19,144,88,70,32,14,0,400,0,4,4,106,91,74,75,46,3,401,8,58,112,663,277,220,130,67,15,1550,0,3,8,54,126,180,167,126,17,676,4,35,44,161,114,177,136,60,21,755,37,251,282,1512,2452,2733,2685,1305,475,11738,0,25,90,496,291,242,108,36,15,1308,3,9,15,52,49,45,37,17,7,230,4,14,22,160,174,243,566,238,89,1511
125,19,48,244,1756,1330,1376,505,218,109,5612,0,0,0,20,5,11,13,4,5,55,0,16,29,106,19,12,3,0,0,195,130,488,807,3298,1450,1052,852,524,249,8848,954,1320,1466,4708,1613,1382,1006,686,433,13572,16872,26308,26691,74182,26289,22042,14710,8903,4823,220818,48,296,1717,3748,777,475,189,60,23,7330,29219,41597,32452,45342,14980,12737,9683,6019,3589,195616,29,82,189,1356,193,121,31,10,0,2005,0,3,25,219,145,144,81,56,8,687,3,5,35,260,192,137,86,40,17,778,15,33,50,176,66,38,19,4,5,410,0,10,40,226,197,171,195,91,14,944,237,753,3168,13622,6235,5043,2267,1434,463,33230,3,3,20,103,174,246,351,305,45,1242,38,109,70,473,149,246,211,130,41,1466,43,203,185,857,788,889,886,574,288,4714,5,57,205,1292,695,611,327,128,29,3342,0,8,8,95,34,37,24,10,14,229,6,20,57,197,116,64,276,137,62,933
126,6,10,94,325,156,107,40,14,12,765,0,6,0,13,13,6,14,13,9,76,0,6,14,36,12,8,3,0,0,81,57,141,186,1169,429,380,310,219,169,3058,188,248,471,1142,460,406,350,308,249,3818,5212,9769,12187,27945,12304,10656,7230,4845,3141,93286,4,3,12,108,62,62,27,13,4,293,9286,16415,15349,19636,10396,8636,6035,3969,2807,92525,3,26,113,343,32,14,13,0,3,547,0,0,4,23,29,24,13,3,0,100,0,3,13,42,17,11,8,0,3,98,10,18,36,128,58,55,35,10,3,355,0,3,10,69,40,43,48,13,5,235,210,580,3741,9629,3134,2452,1294,851,267,22165,0,0,4,25,55,69,90,75,20,336,3,12,7,90,71,89,101,80,42,501,52,268,229,902,829,677,670,341,179,4153,3,6,18,169,113,89,70,26,11,507,0,19,25,111,34,22,17,6,4,239,3,18,29,165,82,57,134,70,52,612
127,79,309,1230,7476,4422,3663,1323,667,283,19455,0,0,0,7,8,7,11,4,4,37,3,31,73,121,43,0,4,0,0,273,125,664,1015,3976,2784,2482,1621,857,345,13877,843,1559,1566,3804,1783,1632,1110,703,340,13335,13818,27783,28679,58570,27349,23386,14236,8087,3432,205344,4,3,105,237,61,32,16,4,0,459,25445,46346,40614,44352,14719,10401,5823,3281,1224,192201,11,27,51,494,110,80,17,3,0,789,0,10,148,834,527,475,219,152,30,2391,33,111,505,3099,2066,1775,871,329,144,8936,5,22,42,70,42,15,9,4,0,201,3,27,65,692,653,635,610,190,37,2910,29,117,358,1953,1284,1211,674,443,364,6435,0,5,131,695,566,804,753,645,161,3759,12,115,120,502,320,355,223,132,51,1833,23,132,106,457,612,715,701,355,135,3237,17,154,538,3297,1761,1469,543,219,44,8038,0,17,22,69,36,34,20,16,10,222,3,21,85,110,78,108,364,162,87,1028
128,0,4,3,111,58,52,19,4,0,257,0,0,5,26,24,12,24,15,3,111,0,3,8,34,7,3,3,0,0,51,20,105,147,1021,495,414,356,163,70,2790,210,368,415,1307,646,613,499,390,309,4756,6545,13604,12550,28966,15550,13966,10370,6079,3824,111465,0,0,0,5,0,0,0,0,0,3,12925,25748,22925,42359,21356,19213,13186,7266,4232,169214,0,3,6,62,15,11,3,0,0,92,0,4,4,58,41,41,15,13,0,186,0,0,7,21,21,12,6,0,0,72,3,20,29,193,100,54,33,11,4,452,0,3,15,78,92,54,72,18,3,335,25,75,205,1113,641,553,221,125,41,3002,0,4,3,36,72,89,100,84,23,405,0,19,22,152,121,223,219,125,49,927,67,354,346,1673,1604,1276,1365,806,375,7868,0,7,9,107,87,80,36,17,3,350,0,7,16,88,61,23,21,11,3,238,4,9,26,164,131,113,224,149,55,888
197,0,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,0,0,0,4,5,3,6,3,0,26,4,14,12,39,31,53,60,24,7,239,0,0,0,0,0,0,0,0,0,0,9,22,20,42,34,34,43,24,6,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,11,16,3,3,3,0,0,31,0,0,3,3,3,0,3,0,0,11,0,0,0,0,0,7,0,0,0,7,7,9,28,70,28,15,3,3,0,168,19,25,162,324,113,111,82,20,4,864,149,200,848,1720,646,732,477,120,48,4939,0,0,4,3,0,0,0,0,0,4,252,278,956,2451,1096,1080,718,148,42,7028,0,0,7,8,0,0,0,0,0,21,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,10,0,0,17,13,3,0,3,0,0,34,0,0,0,19,4,5,3,0,0,25,0,8,98,83,13,11,3,0,3,225,0,0,0,3,5,3,0,0,0,10,0,0,0,12,3,3,0,0,0,23,4,4,106,115,69,73,93,21,3,501,0,0,7,10,6,0,0,0,0,22,0,6,22,36,3,0,0,0,0,69,0,0,20,21,14,9,9,9,0,78
201,0,3,11,38,12,7,4,0,0,81,0,0,3,3,15,9,10,6,3,47,0,0,7,10,4,3,4,0,0,32,12,35,55,209,101,105,94,81,36,721,248,496,595,1324,934,974,892,540,279,6278,4527,9615,9604,18684,11065,11020,8929,4783,2456,80690,0,0,12,3,0,0,0,0,0,16,8710,17969,17270,30009,17208,16795,12735,6291,2760,129747,0,9,4,40,7,0,3,0,0,69,0,0,0,4,3,8,5,9,0,26,0,3,0,9,4,0,0,0,0,20,0,3,13,47,33,24,15,8,0,149,0,0,0,9,3,3,5,3,0,33,3,38,266,308,86,48,29,6,0,780,0,0,0,3,28,42,53,51,9,192,0,9,3,12,8,11,11,3,3,55,15,120,100,457,735,926,1086,589,172,4206,0,4,14,27,13,18,6,3,0,90,0,3,6,30,11,12,9,10,0,76,0,8,12,49,52,93,232,85,53,587
202,0,3,8,32,3,3,0,0,0,57,0,0,0,6,5,7,16,6,3,49,0,0,3,10,0,0,3,0,0,29,5,24,34,143,66,75,77,38,18,484,276,531,571,1416,913,968,823,589,368,6467,4552,9234,9255,18216,10643,10756,8472,4759,2500,78392,6,6,16,37,6,0,0,0,0,80,8552,17214,16447,28910,16550,16843,12625,6699,2983,126822,0,7,0,36,4,3,0,0,0,49,0,0,0,3,3,3,3,0,0,7,0,3,0,7,3,0,0,0,0,24,0,12,7,74,22,19,18,3,3,160,0,0,0,6,7,3,0,0,0,22,4,24,61,178,67,33,16,5,0,383,0,0,0,7,11,16,31,10,0,79,0,5,6,26,12,8,14,5,0,83,7,92,87,403,655,798,868,451,168,3538,3,10,9,31,18,9,0,0,0,79,3,0,3,20,9,13,14,5,0,65,0,5,8,45,58,86,167,75,27,463
203,0,9,26,131,49,30,8,3,3,258,0,3,4,24,32,31,41,16,10,162,0,4,4,43,10,8,6,3,0,75,27,100,153,564,268,293,321,269,153,2146,385,780,933,2110,1330,1367,1195,881,525,9522,8303,16839,16840,35683,18979,18329,14941,8547,4657,143119,9,66,160,198,58,20,8,0,0,516,16035,30802,29361,54669,27978,25830,18790,9398,4622,217488,0,14,9,54,14,0,0,0,0,93,0,0,26,102,106,108,46,49,7,448,0,0,5,21,13,17,3,0,0,57,12,34,34,153,80,39,23,12,3,390,0,0,0,20,13,15,13,0,0,63,23,99,305,703,173,147,70,30,15,1564,0,3,20,123,206,261,359,335,71,1389,0,10,10,39,14,30,36,9,3,150,54,403,364,1360,1632,1946,2098,1274,531,9663,0,7,9,63,30,11,3,3,0,132,0,7,20,83,33,17,24,9,8,202,0,19,34,138,90,216,617,257,168,1554
204,0,4,3,20,3,0,0,0,0,32,0,0,4,8,13,5,15,3,3,48,0,0,0,10,10,3,3,0,0,29,11,45,52,203,114,129,162,120,49,895,287,590,671,1544,1107,1205,1049,629,376,7461,4623,10267,8820,18867,12040,12854,10378,5576,2840,86275,0,0,3,4,0,0,0,0,0,12,8744,19140,16508,29995,18913,19967,15017,7430,3211,138911,0,3,0,15,3,0,0,0,0,25,0,0,0,7,3,10,11,5,0,37,0,4,3,18,3,6,0,0,0,34,5,12,3,69,35,34,16,15,0,189,0,0,0,7,10,3,5,3,0,33,3,27,199,120,43,15,14,12,0,433,0,0,0,9,27,43,61,58,19,213,0,3,0,10,0,11,12,5,4,44,14,78,101,424,758,902,1236,600,220,4329,0,3,8,26,11,12,5,3,0,70,0,7,7,25,19,28,29,9,3,115,0,6,15,57,87,174,442,195,83,1061
205,0,3,10,98,27,12,3,0,0,155,0,3,0,14,20,29,31,18,3,122,0,7,3,11,19,8,10,3,0,60,4,71,63,301,195,203,223,141,80,1276,475,976,1092,2503,1794,2014,1861,1178,627,12522,7396,16019,14034,29780,18570,20800,17673,9486,4489,138247,0,0,0,7,3,0,0,0,0,9,14137,29579,25599,47275,28331,30509,23689,11465,4679,215278,0,8,0,41,7,4,0,0,0,71,0,0,0,14,5,5,7,13,3,50,0,3,9,29,3,5,3,0,0,56,9,19,9,79,52,60,36,7,8,277,0,0,3,27,13,18,18,7,0,86,6,24,86,257,103,63,34,16,0,596,0,0,0,8,37,40,72,50,12,222,0,10,0,25,8,22,41,22,3,132,14,148,149,698,1315,2041,2825,1666,570,9430,0,4,14,54,26,31,7,4,0,141,0,5,13,23,19,16,20,19,0,118,6,11,12,99,97,197,638,326,119,1506
206,13,84,677,1611,717,728,356,176,73,4445,0,0,20,113,24,23,15,6,0,201,0,3,28,123,13,19,7,0,0,189,163,364,1815,7198,1321,1018,954,791,480,14100,1058,1277,4243,11817,2936,2458,1711,1147,765,27412,13343,20002,50645,126997,33541,26459,17939,11181,5790,305884,0,4,52,91,22,13,7,0,0,193,22845,33181,45033,127187,40758,29528,16496,6664,3405,325095,7,24,99,335,17,17,6,0,0,499,0,0,12,224,67,76,45,39,3,476,0,3,98,140,36,57,25,12,6,371,44,48,232,1437,235,125,57,6,11,2194,22,12,48,577,119,96,72,27,8,982,107,452,15482,10007,1779,1259,584,630,254,30565,0,4,18,171,153,180,157,161,35,886,16,80,35,208,104,195,215,149,77,1086,183,559,1515,9036,2990,2130,1729,586,269,18997,3,4,26,293,90,67,50,9,4,553,16,55,321,1513,170,96,102,47,19,2341,28,37,210,1249,354,201,474,177,99,2839
207,4,40,295,822,514,442,187,72,34,2404,0,7,3,18,26,23,20,9,3,102,0,8,23,74,25,34,13,3,4,180,53,218,369,1496,655,550,586,504,293,4732,294,596,973,2170,1085,1007,992,836,679,8636,8423,20428,25893,48102,26420,21461,17148,11908,7094,186862,0,3,14,40,14,10,7,3,0,96,15478,33923,34327,44597,28293,21411,15820,10328,6209,210397,4,21,44,179,29,17,9,3,0,306,0,0,13,36,41,13,12,5,3,121,0,0,35,96,70,79,30,27,0,334,18,54,72,255,120,80,35,16,6,665,0,5,9,72,45,39,32,11,6,225,333,1835,6912,13329,5356,3777,1720,1027,363,34645,0,0,3,38,85,93,144,166,54,587,0,41,36,183,123,219,217,128,58,1008,123,681,564,1659,1609,1439,1367,909,486,8836,0,9,29,161,105,89,61,49,8,504,10,49,51,220,103,42,49,28,8,575,12,40,60,208,158,139,417,233,137,1392
208,7,15,117,476,164,143,43,15,11,998,4,12,3,49,33,29,33,12,17,195,0,3,18,77,40,26,13,5,0,182,76,461,520,3313,1661,1444,1431,922,522,10341,474,834,1004,2962,1535,1327,1168,992,814,11102,11516,24706,23930,56780,30631,24027,18237,11732,8064,209615,0,3,13,45,10,5,0,0,0,84,21042,42321,34878,62082,36667,28122,17888,9880,6871,259756,3,8,22,162,23,22,6,0,0,241,0,0,14,113,70,47,32,24,0,302,3,3,15,150,93,46,31,11,3,346,31,108,90,401,227,123,45,17,9,1058,6,10,13,164,99,49,48,17,0,409,110,586,4013,5600,1835,1268,488,304,83,14295,0,0,7,81,120,114,153,123,32,630,5,19,18,79,98,190,241,148,96,889,225,1350,1014,3800,3341,2413,2288,1276,727,16433,0,5,11,157,115,84,29,9,5,417,20,124,110,410,170,80,143,54,21,1138,19,51,116,426,324,214,675,346,231,2404
209,17,71,466,1477,663,547,155,74,31,3510,0,8,9,27,33,21,17,15,7,151,3,22,51,153,45,23,8,0,0,309,183,605,745,3060,1171,971,712,424,192,8064,816,1319,1629,4436,2118,1867,1561,1145,683,15576,16914,29679,30910,75110,33805,28117,19953,11750,5632,251875,0,24,78,171,57,32,12,3,0,375,31367,52034,47417,86966,40898,30166,17596,8089,4169,318712,14,39,107,453,51,14,5,0,0,689,0,4,29,196,134,136,67,59,8,632,0,4,30,173,81,78,28,6,0,396,10,39,59,277,127,71,21,3,6,606,0,8,7,125,80,70,59,12,9,362,111,362,2006,5641,1598,1293,550,264,70,11881,0,3,21,132,266,304,324,283,55,1388,5,80,64,384,173,332,344,142,67,1590,77,591,572,2200,2178,1868,1710,852,348,10407,0,22,61,421,198,145,65,35,18,968,3,17,23,151,90,62,45,17,17,415,3,31,96,310,227,152,484,213,89,1599
210,8,28,98,664,390,347,119,71,45,1778,0,0,4,15,14,14,12,6,5,76,0,3,22,52,13,14,0,0,0,109,108,484,621,2309,1181,901,647,454,174,6894,700,1236,1204,3367,1653,1397,1225,838,409,12028,12785,23417,22910,53297,24652,19115,14124,8940,4063,183294,0,37,104,172,41,13,12,0,0,379,23610,39588,35289,57632,26534,18924,10704,5559,2657,220510,4,62,55,422,85,46,7,0,0,677,0,0,21,164,92,105,58,41,4,493,0,0,3,38,20,19,7,3,0,87,3,33,29,149,64,43,14,4,4,356,3,5,8,94,96,71,83,16,4,380,13,87,304,1061,460,410,161,97,36,2634,0,5,16,94,215,287,413,360,61,1447,18,74,83,281,201,297,342,252,88,1639,32,250,217,1087,1191,1187,1138,663,247,6016,0,55,88,492,256,189,93,35,3,1213,0,12,14,56,60,37,25,10,5,223,4,24,40,180,112,139,527,176,122,1323
211,0,21,80,558,347,343,137,45,15,1556,0,0,6,29,53,62,44,38,21,257,0,9,11,84,38,40,16,0,0,196,24,193,265,1322,819,734,655,505,295,4815,569,922,1068,3074,1763,1622,1492,1069,773,12356,14691,29679,30339,67244,36924,32439,24276,13136,6801,255533,0,0,18,133,69,43,21,9,0,294,28109,53772,51746,87583,47249,38863,26137,12363,5592,351411,0,8,16,101,38,25,7,0,0,201,0,3,9,88,47,56,19,15,0,242,0,4,31,348,269,238,109,48,13,1067,14,34,54,241,127,126,51,22,6,678,0,6,8,120,110,77,90,18,3,437,161,763,1458,7736,2307,1733,896,403,168,15621,0,0,8,45,96,150,162,128,27,614,6,43,46,187,148,209,195,100,38,974,55,573,720,2663,4067,4388,4558,2676,1103,20799,0,14,40,176,122,125,55,29,6,565,4,18,18,109,79,68,57,23,15,389,10,51,80,301,354,482,979,769,300,3330
212,52,162,793,3983,2233,1883,646,294,159,10201,0,7,15,50,43,45,39,37,9,240,4,42,76,245,46,32,11,3,0,461,160,885,1633,5254,2797,2333,1613,1013,408,16094,1293,2180,2526,5971,2740,2412,2017,1376,847,21357,25658,47280,51850,111078,48805,39657,28990,17225,8254,378804,138,1001,3496,6660,1472,625,244,70,32,13724,46922,74719,64705,91362,41842,31409,21246,11636,5711,389542,31,124,205,1009,237,118,33,4,0,1766,7,23,220,1030,660,563,249,147,30,2928,52,249,1002,4040,1962,1433,718,236,97,9787,17,77,95,268,116,64,40,10,13,700,3,21,34,539,459,390,425,137,32,2048,283,1284,7610,13159,4572,3359,1497,888,333,32983,0,5,75,484,489,603,609,446,97,2809,27,255,205,517,329,442,483,278,107,2638,117,793,862,2756,3636,3471,3606,2240,863,18345,10,73,274,1295,704,474,215,98,23,3162,5,22,39,171,115,62,66,40,15,543,9,48,193,371,308,343,763,602,224,2856
213,77,328,1612,7983,4019,3148,1017,486,171,18839,0,10,7,52,38,45,27,18,16,207,0,18,47,198,36,17,9,0,0,327,203,1033,2089,7450,3164,2259,1514,891,415,19020,1638,2537,2563,7436,3068,2683,2054,1197,669,23847,28273,47342,44793,121102,45971,36570,23107,12204,5539,364901,6,32,185,513,132,44,16,9,0,937,51632,75704,61327,109554,43297,29698,15212,6331,3039,395787,48,179,250,2144,231,87,22,6,0,2972,0,13,156,924,550,434,248,134,18,2465,3,12,20,237,171,160,62,31,14,718,15,63,71,372,139,76,30,11,3,775,3,31,56,584,452,397,394,98,19,2035,116,444,1494,5970,1653,1448,524,292,127,12068,3,20,45,453,711,939,1094,872,163,4302,33,278,188,624,331,446,370,188,60,2509,130,777,590,3283,2961,2681,2282,1203,449,14359,10,90,162,1101,465,306,162,38,10,2347,6,13,34,206,98,65,47,31,5,517,13,42,143,434,279,288,1053,352,166,2773
214,4,6,13,100,29,15,3,0,0,166,4,8,11,45,58,56,53,25,12,281,0,9,16,65,27,18,7,7,0,142,14,110,165,764,410,383,395,237,112,2596,408,794,939,2306,1417,1425,1404,1018,519,10231,8193,16952,16012,35441,20793,19457,17406,9878,4721,148846,0,4,22,68,35,32,11,3,0,169,15820,30705,27706,51711,27664,24744,19817,10144,4575,212877,0,0,3,31,5,3,0,0,0,47,0,0,13,68,52,64,25,17,3,245,0,6,13,68,22,10,13,0,0,134,13,37,26,180,77,74,51,19,12,487,0,0,8,66,65,56,48,12,0,265,10,72,284,485,196,149,66,33,11,1303,0,0,10,68,100,112,105,115,21,537,0,19,4,24,28,77,105,55,21,339,86,831,843,2447,3622,3441,4067,2714,1052,19107,0,6,46,122,98,43,26,20,7,363,0,11,20,56,51,33,45,18,11,246,3,39,72,174,214,254,525,324,107,1709
215,3,4,10,82,37,39,12,3,0,192,0,0,0,8,3,3,7,3,3,23,0,0,0,15,7,7,3,0,0,37,8,46,50,209,106,83,71,47,27,646,270,528,657,1444,999,1121,946,720,401,7089,4076,8776,8174,16405,10179,10565,8529,5575,3034,75314,0,43,79,164,84,44,10,0,0,420,7837,16359,14589,25433,16243,17248,13216,7854,3723,122506,0,5,3,29,7,8,0,0,0,53,0,0,0,3,3,0,0,0,0,9,0,6,12,38,19,11,0,3,0,89,3,8,7,27,16,11,5,0,3,77,0,0,0,3,0,0,5,0,0,8,0,6,43,134,40,24,17,6,0,273,0,0,0,3,9,19,32,35,13,103,0,4,0,18,0,4,5,0,0,32,3,36,62,226,353,465,576,304,125,2151,0,3,4,47,17,16,7,7,0,99,0,3,18,25,11,0,3,3,3,71,0,0,4,36,21,56,152,49,18,337
216,0,0,0,16,7,0,0,0,0,25,0,0,0,7,5,7,9,9,3,35,0,0,4,10,6,3,0,0,0,28,13,82,111,256,95,92,53,43,18,763,248,504,514,1289,827,884,851,539,332,5987,3861,7973,7220,14705,8852,8816,7341,4495,2213,65469,3,69,221,321,104,33,9,3,0,755,7187,14639,12697,21699,13795,13784,10757,6273,2616,103449,0,9,0,20,10,0,3,0,0,39,0,0,0,0,0,0,6,9,0,11,0,3,3,13,0,4,0,0,0,26,3,11,0,30,13,17,5,3,3,81,0,0,0,5,0,0,0,0,0,6,4,11,25,111,34,20,14,5,0,226,0,0,0,12,7,11,21,19,0,66,0,18,3,8,0,0,10,7,0,48,4,42,57,207,303,439,634,332,112,2133,0,13,8,33,10,6,0,0,0,68,0,0,5,12,13,16,0,6,0,53,0,0,16,33,25,41,117,44,17,294
217,0,0,0,15,4,3,0,0,0,30,0,3,0,0,7,6,12,3,3,33,0,3,3,13,5,8,0,0,0,39,0,20,26,128,51,42,36,25,12,336,194,377,472,1039,766,823,786,566,280,5285,3334,7318,6698,13192,8831,9101,7140,4321,2260,62189,0,0,18,27,0,0,0,0,0,44,6332,13952,12399,21325,14186,14715,11137,6016,2746,102813,0,0,3,9,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,17,0,5,6,28,17,18,8,0,3,90,0,0,0,4,0,3,4,0,0,9,5,19,54,136,38,16,12,3,0,277,0,0,0,0,11,3,9,13,0,30,0,7,3,16,3,6,7,0,0,49,7,66,49,261,366,543,625,376,146,2441,0,3,7,19,13,7,0,0,0,46,0,5,5,20,12,4,3,0,0,47,0,3,13,37,20,35,90,53,14,260
