SA4_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,11,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,3,0,0,0,7,0,0,7,7,0,3,0,0,0,16,0,3,3,10,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,7,6,0,0,0,0,19,4,3,8,5,7,3,3,0,0,21,0,0,3,7,7,7,3,0,0,35,0,0,0,6,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,3,10,30,88,24,10,8,3,0,176,28,32,98,304,105,71,44,6,0,689,215,173,624,1864,628,460,283,72,9,4331,0,0,3,3,0,0,0,0,0,3,124,139,304,665,210,210,116,24,17,1804,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,7,8,0,0,3,0,0,12,0,0,0,8,0,0,0,0,0,10
301,0,0,0,5,10,6,18,6,0,51,0,16,20,56,46,30,20,4,0,191,3,5,10,43,7,12,16,3,0,100,0,23,25,25,7,4,0,0,0,82,0,0,0,3,4,4,3,0,0,17,0,0,0,10,9,3,0,0,0,26,10,50,29,99,74,65,52,9,0,385,0,9,10,54,37,21,15,3,0,154,3,17,15,41,48,34,30,12,7,209,0,0,16,64,56,52,15,3,0,211,22,136,134,545,342,303,253,175,66,1973,226,499,494,1287,846,797,595,398,261,5413,6860,15574,13878,26592,15592,13811,10285,4899,1719,109216,0,0,3,3,3,0,0,0,0,11,5938,12495,10381,19691,10816,9953,7298,3620,1813,82006,0,0,0,4,0,0,0,0,0,4,0,0,3,19,14,13,3,0,0,51,0,0,0,11,6,4,0,0,0,22,7,22,31,84,55,43,27,10,7,281,0,5,0,13,8,5,10,3,0,35
302,0,0,0,3,5,18,3,8,3,41,3,36,26,167,57,51,36,18,4,405,0,15,11,79,9,14,10,0,0,136,5,52,48,47,14,3,3,0,0,170,0,3,4,8,3,4,0,0,0,27,0,0,3,20,12,4,0,0,0,37,11,54,41,127,63,34,21,7,3,366,3,8,24,68,50,30,23,3,7,213,0,3,10,32,28,15,18,11,4,115,0,14,21,80,32,24,3,0,0,170,34,142,237,890,362,269,164,95,42,2235,253,386,581,1691,698,598,428,318,237,5192,6777,12261,12807,31087,13227,10625,7481,4229,1761,100252,0,4,19,24,5,3,3,7,0,65,5857,9712,9671,20111,9118,7841,5999,4083,2221,74609,0,10,9,37,13,0,3,0,0,69,0,0,0,27,16,15,3,8,3,66,0,3,0,13,0,9,0,0,0,23,0,11,28,116,35,28,8,0,0,231,0,3,3,20,11,11,3,3,0,46
303,0,0,10,60,50,66,39,27,5,264,7,78,120,462,157,132,67,25,12,1061,48,110,436,1754,228,329,221,51,6,3178,5,22,73,140,24,15,3,0,0,278,0,0,3,26,20,31,23,5,0,110,0,4,11,56,33,22,5,7,0,130,13,91,95,210,83,63,40,14,12,618,10,36,166,603,429,325,166,39,28,1803,0,3,8,39,24,20,22,13,7,142,0,12,86,207,83,59,18,8,0,473,67,456,768,2534,887,678,461,217,109,6175,477,773,1330,3051,1148,910,643,378,195,8906,11110,20070,25962,55132,20452,16045,10829,5601,2164,167372,3,21,76,168,58,23,12,0,4,371,9476,15133,15316,25412,11541,9368,6627,4318,2778,99971,3,28,38,129,41,15,8,0,0,255,0,0,31,176,121,101,49,22,3,504,0,0,8,68,53,53,9,7,7,212,10,28,42,202,46,18,17,3,7,369,0,0,6,55,24,26,23,7,3,139
304,0,0,0,6,8,10,6,4,0,40,3,41,46,130,90,106,67,26,6,507,3,21,58,138,25,40,28,4,0,323,8,22,36,45,5,5,7,0,0,127,0,0,0,4,8,10,10,0,0,27,3,5,4,21,10,3,0,0,0,51,22,135,147,195,107,65,54,15,6,754,8,36,48,209,118,109,43,20,6,602,0,8,14,29,43,23,22,13,5,151,0,10,40,96,72,66,28,0,0,308,63,225,350,892,359,246,183,80,26,2427,147,313,584,1043,512,406,305,172,107,3595,5216,12458,15141,22842,11436,9027,6890,3123,1228,87361,0,4,0,5,3,0,0,0,0,15,4589,9172,10143,14259,7339,6180,4958,2537,1616,60793,3,9,7,62,14,7,0,0,0,112,0,0,0,9,9,4,0,0,0,20,0,0,0,9,3,3,0,0,0,13,9,33,52,145,65,44,21,10,3,378,0,7,9,49,15,6,6,6,0,101
305,0,0,0,22,13,10,8,9,3,71,3,31,42,176,60,27,15,8,0,356,4,19,136,331,32,27,15,3,0,561,4,32,71,186,21,3,5,0,0,326,0,0,3,3,12,6,0,0,0,28,0,3,12,59,20,5,0,0,0,104,25,92,133,406,126,108,55,18,3,962,11,34,48,192,78,68,37,7,5,494,4,6,12,72,46,23,14,8,3,191,0,0,28,121,35,21,5,0,0,219,109,264,787,3002,432,293,199,95,38,5225,361,564,1433,4333,1501,1080,673,321,158,10425,6111,11623,19690,48360,16244,11539,6977,2995,1051,124584,0,0,5,13,4,0,0,0,0,26,5063,9037,13863,25826,10126,7566,4634,2215,1354,79678,8,6,6,78,3,7,0,0,0,102,0,0,9,45,3,8,7,3,0,70,3,0,4,13,5,10,0,4,0,39,6,31,95,367,81,58,15,5,3,661,0,4,16,75,14,10,10,0,0,127
306,0,0,0,3,6,8,22,19,3,54,0,13,9,40,22,21,23,6,0,129,0,8,18,116,6,4,0,3,0,156,10,45,68,117,22,14,3,0,0,272,0,0,0,0,0,0,0,0,0,4,0,3,0,4,9,6,5,0,0,27,0,31,35,94,65,82,84,27,7,421,0,16,20,48,21,8,8,4,0,120,0,3,9,37,30,29,24,6,3,147,0,7,9,49,30,30,10,3,0,140,19,106,167,796,431,441,339,214,58,2578,602,1274,1301,3256,1919,1759,1300,667,212,12292,7727,16877,13995,29460,16939,15880,11737,5215,1425,119266,0,0,0,3,0,0,0,0,0,3,6414,13520,10503,20864,11357,10418,6860,3116,1445,84489,0,0,3,13,0,0,0,0,0,20,0,0,0,3,6,3,5,3,0,24,0,4,3,13,4,3,0,0,0,37,0,11,29,157,70,59,40,9,4,378,0,0,0,23,5,3,3,0,0,32
307,0,0,0,0,3,5,6,3,0,17,0,3,0,19,0,3,4,0,0,33,0,4,14,56,0,0,0,0,0,79,0,3,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,4,19,3,16,18,14,12,6,0,94,0,0,0,3,4,0,0,0,0,16,0,0,0,7,3,6,5,3,0,28,0,5,4,19,22,15,7,3,0,77,3,47,43,150,66,47,66,42,11,478,306,614,576,1529,974,940,815,430,141,6327,4237,9155,7395,13934,8540,8583,7245,3606,1025,63708,0,0,0,0,0,0,0,0,0,0,3695,7638,5832,11584,6670,6589,5168,2873,1299,51335,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,6,27,16,16,3,3,0,68,0,0,0,3,0,0,3,0,0,9
308,0,0,0,0,0,11,12,5,0,34,8,21,23,175,37,4,0,0,0,268,0,0,10,11,3,0,0,0,0,21,8,19,21,14,5,0,0,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,14,3,32,18,59,48,34,20,8,3,227,3,46,34,107,39,3,0,0,0,231,0,7,4,12,16,21,15,9,0,83,0,23,16,64,55,20,4,0,0,186,16,85,93,327,163,124,109,46,17,991,568,1016,1070,3111,1846,1504,844,466,140,10556,8018,16516,14213,29717,15811,13982,8735,4090,1202,112288,0,6,9,16,3,0,0,0,0,27,7130,13527,11305,22674,11538,9746,6394,3613,1591,87520,3,7,6,46,8,0,0,0,0,78,0,0,0,4,0,0,0,0,0,4,0,0,0,11,5,3,0,0,0,17,7,3,16,64,18,27,4,0,3,144,0,0,0,5,0,4,3,0,0,16
309,0,0,7,37,52,81,68,56,9,303,3,23,27,114,43,48,40,19,4,322,4,32,94,279,60,48,47,9,3,570,29,67,98,177,34,16,11,0,0,432,3,0,4,16,32,25,17,7,0,116,0,3,11,61,78,35,22,11,3,219,25,132,154,349,189,202,164,45,14,1286,3,32,48,127,65,41,30,7,0,349,8,23,31,127,116,59,90,39,18,499,0,9,37,191,94,74,47,8,0,463,70,378,818,2738,974,992,831,530,157,7490,1076,2138,2737,6235,3076,2748,2318,1276,670,22281,17138,35843,36309,75440,37138,31290,26511,13041,4457,277160,0,3,6,24,8,0,0,0,0,48,14763,27528,25402,47012,22564,20423,16110,8053,4155,186010,0,11,16,95,13,4,5,0,0,140,0,0,26,141,101,80,45,12,3,409,0,3,9,42,25,15,4,3,0,97,18,43,97,505,134,104,57,17,12,994,0,4,8,89,49,29,25,15,6,235
310,0,0,0,15,20,20,14,18,0,87,0,44,45,237,84,63,27,12,0,521,0,3,13,72,7,5,10,0,0,113,3,20,20,51,19,9,0,0,0,113,0,0,4,5,6,5,3,5,0,30,0,0,0,14,13,0,3,4,0,29,4,52,48,127,71,48,42,13,3,414,23,120,274,1227,857,675,248,106,36,3571,0,13,17,26,45,33,23,19,10,186,0,14,33,120,53,38,13,0,0,271,84,665,931,2077,1026,730,419,181,44,6151,874,1410,1585,3296,1591,1419,971,534,167,11840,12866,24466,22695,44844,20748,16882,11430,5336,1548,160806,0,8,23,66,7,9,3,0,0,116,10931,19099,16252,29330,13067,10880,7520,3861,1699,112629,4,46,44,131,3,4,0,0,0,229,0,0,8,27,23,9,5,7,0,79,0,3,0,25,8,10,0,3,0,46,3,6,21,85,25,30,11,5,5,194,0,0,3,52,46,43,24,7,8,171
311,0,0,0,27,37,58,42,33,8,202,0,14,31,138,34,38,30,14,3,313,10,14,38,222,41,59,34,7,0,439,16,104,97,180,14,10,0,0,0,419,0,0,4,6,6,13,5,3,0,46,0,4,12,43,24,6,6,0,0,97,9,33,41,109,58,44,34,12,0,340,0,32,40,160,100,87,31,9,3,463,0,3,10,23,41,38,34,12,3,157,0,13,31,97,65,47,18,7,3,278,65,454,737,1986,1049,946,592,250,60,6135,720,1409,1438,2965,1510,1221,1029,475,142,10915,12128,24245,22549,42512,19844,16853,12362,4836,1392,156731,3,43,136,240,64,17,14,0,0,514,10592,18922,15538,27153,11941,10413,7332,2931,1269,106088,3,5,9,34,6,7,0,0,0,62,0,3,17,128,65,52,20,11,4,292,0,14,37,205,111,69,41,12,9,499,3,16,16,84,29,29,18,3,4,198,0,0,0,19,16,23,9,6,4,73
312,0,0,0,0,6,4,5,3,0,23,0,19,7,42,12,9,3,0,0,84,3,3,12,53,3,0,0,0,0,70,4,18,16,14,4,6,0,0,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,0,0,0,12,0,23,8,55,15,22,21,0,5,144,0,11,7,27,9,7,3,0,0,62,0,0,3,18,18,8,17,8,0,74,0,17,31,73,60,54,4,3,0,246,6,47,64,225,134,108,95,45,8,733,443,814,1006,3565,1743,1425,827,355,102,10270,6055,12039,10223,24421,12677,11145,6824,2951,830,87173,0,0,0,0,0,0,0,0,0,0,5270,9950,7948,17244,8522,7354,4459,2348,1048,64139,0,5,3,18,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,7,3,7,14,81,21,26,13,3,5,172,0,0,0,3,0,3,0,0,0,9
313,0,0,0,3,10,6,20,5,0,44,0,3,7,18,10,25,29,8,0,104,0,3,44,132,3,7,5,0,0,201,4,4,16,30,3,0,0,0,0,63,0,0,0,0,0,4,0,3,0,3,0,0,0,0,3,0,3,0,0,10,8,18,36,82,53,65,51,4,4,322,0,3,13,42,21,22,6,3,0,107,0,3,11,28,29,38,30,18,7,157,0,6,20,34,34,28,18,0,0,134,19,94,121,410,306,262,257,151,46,1669,408,820,799,1848,1136,1142,1111,675,411,8343,7201,16173,14557,26823,15283,14148,12863,6225,2054,115312,0,0,0,4,0,0,0,0,0,4,6391,13291,11552,20815,11154,10704,8997,4342,1782,89022,0,0,0,0,0,0,0,0,0,3,0,0,0,4,12,3,3,0,0,28,0,0,5,22,8,4,0,0,0,38,3,9,16,70,35,35,18,9,7,198,0,0,0,13,15,5,7,0,0,41
314,0,0,0,6,4,11,7,3,4,23,0,8,5,61,31,30,20,5,3,165,0,5,8,23,0,3,3,0,0,43,4,25,26,30,3,0,0,0,0,97,0,0,0,6,4,0,0,0,0,15,0,0,0,14,3,4,0,0,0,25,6,47,48,95,50,47,22,3,4,331,0,4,4,24,12,8,3,0,0,57,0,15,19,39,52,21,21,9,0,190,0,6,27,112,66,54,15,4,0,284,15,118,133,579,346,232,153,75,20,1666,312,518,502,1395,693,485,397,198,76,4572,7575,15352,12787,26739,13166,9797,7017,2621,759,95814,0,0,0,13,4,0,0,0,0,18,6593,12413,9974,20183,9110,7178,5205,1905,972,73524,0,0,0,34,0,0,0,0,0,36,0,0,0,15,7,4,4,0,0,31,0,0,0,12,6,3,3,0,0,23,4,18,24,62,40,28,9,8,4,197,0,0,3,11,9,4,0,0,0,35
315,0,0,0,0,3,0,3,6,0,14,0,0,0,20,6,5,0,0,0,43,0,0,0,3,0,0,0,0,0,3,0,0,6,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,21,12,15,10,0,0,65,0,6,9,37,7,0,0,0,0,66,0,0,0,3,0,3,0,0,0,13,0,7,3,28,18,3,3,0,0,58,4,12,27,108,56,69,70,34,7,392,254,409,464,1221,653,618,406,148,39,4216,3405,6162,5410,11394,5526,5007,3069,1192,288,41464,0,0,0,0,0,0,0,0,0,0,2907,5268,4262,8477,3929,3199,1777,770,282,30871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,10,24,13,3,3,0,0,50,0,0,0,0,0,0,0,0,0,0
316,0,0,0,4,13,13,35,14,4,87,3,14,8,45,17,22,25,17,0,146,0,4,10,53,0,3,0,0,0,71,6,29,33,37,15,5,3,0,0,128,0,0,0,3,3,3,4,3,0,15,0,0,0,8,4,3,0,3,0,30,10,94,71,165,129,132,131,49,15,793,4,8,12,30,10,0,3,0,0,76,0,23,19,62,56,54,65,35,15,324,0,9,50,94,99,71,45,15,0,382,25,160,216,577,367,377,415,268,117,2521,395,951,1072,2723,1691,1590,1450,773,356,10992,9077,22650,18973,37564,22871,22209,20076,10388,3501,167304,0,4,0,3,0,0,0,0,0,9,8078,18409,15102,29248,17884,17398,14261,7447,3667,131496,0,0,3,8,3,0,0,0,0,20,0,0,0,6,4,4,4,0,0,22,0,3,0,16,3,0,0,0,0,31,13,54,42,251,104,98,66,23,9,665,0,0,4,16,19,5,6,0,0,54
317,0,0,0,0,3,5,3,0,0,14,5,32,17,71,30,11,4,0,0,163,0,8,23,125,3,4,4,0,0,168,0,11,5,17,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,5,3,0,0,20,6,20,13,45,31,24,22,10,8,180,3,3,8,25,7,5,3,0,0,56,0,0,0,5,6,3,10,3,0,33,0,14,47,63,66,39,18,3,3,251,42,172,276,485,168,93,60,50,17,1364,254,490,680,1296,691,653,554,358,165,5150,4919,10379,10229,18238,8996,8323,6490,3472,1197,72238,0,13,32,51,8,9,3,0,0,114,4304,9087,8321,14517,7743,7312,5781,3381,1625,62066,3,6,8,36,7,0,0,0,0,65,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,0,0,0,0,8,3,18,18,46,18,15,14,4,4,139,0,0,0,3,0,0,0,0,0,13
318,0,0,0,0,4,11,3,3,0,21,0,14,16,48,30,18,13,5,0,135,0,4,8,12,0,0,0,0,0,31,10,28,35,17,7,4,0,0,0,100,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,9,3,31,33,107,37,28,30,10,3,283,3,18,13,57,19,16,5,0,0,132,0,3,4,22,12,7,22,7,0,83,0,15,27,61,28,27,11,0,0,164,28,189,226,478,223,188,175,126,17,1648,460,823,1501,2705,1359,1216,943,465,141,9621,7785,15743,17647,30280,14838,13261,9509,4312,1295,114674,0,0,3,0,3,0,0,0,0,9,6633,13370,13664,23952,11405,10066,6633,3558,1505,90784,0,3,5,10,8,3,0,0,0,29,0,0,0,9,0,0,0,0,0,10,0,0,0,14,7,0,0,0,0,28,3,11,28,120,39,38,30,5,0,269,0,0,5,10,6,0,3,0,0,14
319,0,0,0,3,5,14,17,8,0,53,0,14,7,36,20,15,11,6,4,109,5,7,21,99,3,0,0,0,0,137,3,13,12,19,7,3,0,0,0,68,0,0,0,0,3,0,3,0,0,8,0,0,0,10,15,6,7,0,0,36,3,27,17,56,55,55,85,34,3,336,0,9,11,28,23,13,0,3,0,87,0,6,4,17,24,19,46,33,3,142,0,8,12,31,34,28,20,10,4,132,13,34,46,224,178,201,321,206,56,1274,459,1099,1079,2358,1733,2027,2057,1162,367,12347,7648,18644,15249,27350,18236,20706,21125,10357,2842,142159,0,0,0,0,0,0,0,0,0,0,6674,15840,12584,23790,15027,16719,14518,7335,2948,115430,0,4,0,11,0,0,0,0,0,17,0,0,0,0,3,3,0,0,0,6,0,0,3,8,0,4,0,0,0,15,3,6,15,64,33,49,36,14,4,212,0,0,0,3,3,3,3,0,0,11
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,12,0,0,5,15,10,7,13,7,0,66,0,0,0,0,0,0,0,0,0,0,3,0,5,8,7,14,4,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,0,9,37,0,0,0,0,0,46,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,14,11,4,0,0,3,0,35,0,0,7,3,4,0,0,0,0,11,0,0,8,0,0,7,4,0,0,17,0,0,4,0,3,0,3,0,0,10,5,0,28,78,19,20,18,3,0,174,28,37,130,417,160,200,157,38,3,1172,182,249,772,2257,975,1147,1120,225,19,6937,0,0,0,0,0,0,0,0,0,0,130,183,337,734,438,791,472,77,6,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,3,0,0,29,0,0,0,9,0,0,0,0,0,15
401,0,0,0,18,15,33,26,12,11,101,9,88,86,292,126,41,32,22,5,700,8,12,61,87,15,21,10,4,0,211,7,13,52,84,12,5,3,0,0,167,0,0,0,0,0,4,0,0,0,9,0,5,0,20,15,19,15,16,5,93,8,81,86,158,98,95,63,18,10,626,3,32,94,238,121,101,34,10,5,639,3,4,10,33,50,51,53,22,8,233,0,6,18,54,19,26,6,0,0,130,50,233,415,1224,443,369,327,245,139,3445,251,531,926,2038,1187,1045,808,522,245,7556,7310,16509,20323,36176,19488,17225,13303,7243,3109,140679,0,4,29,41,10,4,4,0,0,97,6234,13282,13722,23139,14059,12634,9060,4651,3301,100091,4,41,18,117,12,3,4,0,0,201,0,0,0,26,14,11,9,0,0,61,0,5,11,37,5,15,7,0,0,86,3,30,31,133,48,60,22,7,7,339,3,8,3,25,8,5,4,0,0,57
402,0,0,3,45,51,57,48,55,13,279,3,61,52,375,69,41,18,15,0,645,3,5,17,94,3,11,3,0,0,135,9,18,45,237,16,5,4,3,0,338,0,0,0,9,6,21,21,10,0,65,3,3,9,28,20,12,5,8,0,92,20,42,37,132,64,63,39,14,8,415,10,55,142,925,600,595,192,59,34,2602,0,7,7,47,71,89,67,70,15,374,0,21,33,72,39,29,3,0,0,203,65,627,1008,2341,982,770,528,370,136,6831,716,1235,1299,3353,1692,1495,1153,708,289,11944,14973,27487,28815,59060,27443,23093,16815,8896,3017,209602,13,198,614,852,208,66,24,7,0,1982,13072,21926,20768,38752,17645,14139,9967,4552,2187,143009,18,34,21,241,11,9,4,0,0,352,0,3,24,102,61,61,23,13,5,281,8,26,87,482,175,193,80,31,12,1095,3,14,18,65,30,24,13,4,4,178,0,0,3,52,42,34,23,7,0,168
403,0,0,0,14,29,40,35,26,10,154,3,25,20,124,46,23,18,8,0,284,3,3,5,32,3,3,0,0,0,55,3,14,43,45,5,12,0,0,0,119,0,0,0,0,5,0,5,4,0,20,0,3,0,17,11,5,5,3,3,48,3,58,64,172,99,76,78,21,5,583,12,23,29,125,57,59,22,5,3,342,0,32,39,92,95,89,71,41,16,472,0,10,20,46,36,25,0,3,0,143,94,296,367,1159,486,402,373,279,116,3565,432,728,883,2256,1217,1315,1043,703,374,8959,10627,21090,22192,44199,22914,21886,17180,8540,3605,172240,5,12,19,37,12,3,6,0,0,90,9167,17170,17515,32786,16116,16323,11797,5763,3934,130573,3,12,13,80,14,5,4,0,0,134,0,0,5,42,45,43,9,14,3,155,0,3,0,47,18,12,6,3,0,100,10,17,14,133,64,41,25,9,7,324,0,10,3,30,13,12,5,9,3,86
404,0,0,4,57,38,63,68,47,13,295,3,21,23,130,26,7,4,8,0,221,0,3,22,84,3,0,0,0,0,117,10,11,37,101,15,3,0,0,0,171,0,0,3,8,18,17,12,12,7,81,0,4,6,8,10,7,3,5,3,44,9,25,21,84,42,39,26,7,0,254,26,68,249,774,620,617,226,87,41,2715,0,5,3,36,14,30,18,11,5,129,0,5,14,34,22,3,0,0,0,73,60,328,562,1267,480,382,342,258,165,3844,286,439,681,1724,992,829,686,446,251,6331,6325,11570,14651,31614,15598,13473,9721,5776,2646,111374,4,18,61,81,21,10,11,0,0,195,5320,9181,10516,19525,10471,9134,5852,3535,2515,76047,11,45,15,125,11,5,0,0,0,207,0,4,28,175,105,93,58,36,5,499,0,7,14,119,86,86,45,24,7,401,0,14,7,75,27,22,10,0,0,165,0,0,3,22,13,13,9,0,0,60
